Composite Element REF	Hugo_Symbol	Group	TCGA-KL-8323-01	TCGA-KL-8324-01	TCGA-KL-8325-01	TCGA-KL-8326-01	TCGA-KL-8327-01	TCGA-KL-8328-01	TCGA-KL-8329-01	TCGA-KL-8330-01	TCGA-KL-8331-01	TCGA-KL-8332-01	TCGA-KL-8333-01	TCGA-KL-8334-01	TCGA-KL-8335-01	TCGA-KL-8336-01	TCGA-KL-8337-01	TCGA-KL-8338-01	TCGA-KL-8339-01	TCGA-KL-8340-01	TCGA-KL-8341-01	TCGA-KL-8342-01	TCGA-KL-8343-01	TCGA-KL-8344-01	TCGA-KL-8345-01	TCGA-KL-8346-01	TCGA-KM-8438-01	TCGA-KM-8439-01	TCGA-KM-8440-01	TCGA-KM-8441-01	TCGA-KM-8442-01	TCGA-KM-8443-01	TCGA-KM-8476-01	TCGA-KM-8477-01	TCGA-KM-8639-01	TCGA-KN-8418-01	TCGA-KN-8419-01	TCGA-KN-8421-01	TCGA-KN-8422-01	TCGA-KN-8423-01	TCGA-KN-8424-01	TCGA-KN-8425-01	TCGA-KN-8426-01	TCGA-KN-8427-01	TCGA-KN-8428-01	TCGA-KN-8429-01	TCGA-KN-8431-01	TCGA-KN-8432-01	TCGA-KN-8433-01	TCGA-KN-8434-01	TCGA-KN-8435-01	TCGA-KN-8436-01	TCGA-KN-8437-01	TCGA-KO-8403-01	TCGA-KO-8404-01	TCGA-KO-8405-01	TCGA-KO-8406-01	TCGA-KO-8407-01	TCGA-KO-8408-01	TCGA-KO-8409-01	TCGA-KO-8410-01	TCGA-KO-8411-01	TCGA-KO-8413-01	TCGA-KO-8414-01	TCGA-KO-8415-01	TCGA-KO-8416-01	TCGA-KO-8417-01
cg14304761		5'UTR1stExon	0.0224466065276226	0.0228769902036565	0.0199277065568503	0.0251454545942347	0.0243140751685812	0.0174052609022066	0.0216883303914454	0.0263650182082737	0.0215578099702782	0.0264723748062163	0.0266912182601657	0.0204051326745778	0.0188594441882468	0.0184039738839457	0.0178478105862976	0.030029730969725	0.0187234763796856	0.0229395778820139	0.0200019178554706	0.0179049485682858	0.0290850059488462	0.0196964493240754	0.0186232632860629	0.020249990744332	0.0207172830177563	0.0236833391176937	0.0240619070568101	0.0209280600042703	0.0192474829729046	0.0179762118287077	0.0204469069220425	0.0234973508903121	0.0237669411668621	0.0177958938757731	0.0250415268558249	0.0915612555300983	0.0216251372039684	0.0217767348989228	0.0237951392052328	0.0192986018915241	0.0255258056303228	0.215090301632142	0.021090450873555	0.0225382160204374	0.0201102512590075	0.0270173357713084	0.0272397979304496	0.0222931285549884	0.0185003232628514	0.0211485218538283	0.0261371903797341	0.0228665665456435	0.0257599621720774	0.0226711932444936	0.0197473065406226	0.0224175491964593	0.0266763535835256	0.0230602549607838	0.0229579232141915	0.0206078208063637	0.0232892589760167	0.0207271832499594	0.0234438532818484	0.0222384167250706	0.0198751973288452
cg14348532		TSS1500TSS1500TSS1500TSS1500	0.0644897043598183	0.0509426504923114	0.0500067417968843	0.0408128871129936	0.0513327712151448	0.0585844850688213	0.0556526371560664	0.0451238754137348	0.0547415585670181	0.0590641358507122	0.111024345867498	0.0825560231666979	0.0644013026413347	0.0764078770555035	0.0871429683077761	0.0646091973596186	0.0679244561893442	0.0647266009291957	0.27976463021913	0.0574641137314444	0.0642223646991896	0.0546931597923274	0.0558271383686355	0.0443756427734375	0.0766250868181502	0.0691218699847698	0.0596589686322372	0.0983131622309257	0.0793529076292778	0.0490634241385685	0.0782489571811451	0.0727849495151305	0.0721605694895505	0.0561019266575757	0.0569781692697924	0.0746177136984968	0.0662975804161167	0.0637979279425098	0.0693109310026861	0.0762255510641749	0.0756644669779607	0.252077656798259	0.0563331350873758	0.0629960428726172	0.0557655335523259	0.0601294067052646	0.0827579262733032	0.0683552958374608	0.0684313057705681	0.0470418347702392	0.0641877209632708	0.0692467817197416	0.0501840599880233	0.104628726636418	0.0634173254757183	0.0664596483181732	0.0704748530896359	0.061642864847269	0.0948545320392593	0.0484773425308937	0.0843831050187087	0.107961071066113	0.0710698519401077	0.0688081113192199	0.065808045603007
cg14455307		Body	0.0377870762926794	0.0288423136560563	0.0322988208110277	0.0286933979420517	0.0317963284639447	0.0328643901025131	0.0305231849592516	0.0615580845463275	0.0304322453503247	0.0253968127620034	0.0431458526197181	0.0278323660175934	0.0387926007030568	0.0265463003523603	0.0333304112505313	0.0429316573936357	0.0266208180470283	0.0422601651051159	0.0334821263512754	0.0388509361737322	0.0306671909624061	0.0336710443870781	0.0425390664053273	0.0390367222764393	0.0318603260651713	0.0305835852705913	0.0285975778802714	0.0372610377942834	0.0393807868979771	0.0243562610031657	0.027240931842634	0.0214767385674189	0.0243367910924695	0.0351895822208259	0.0378887563102966	0.0249348063065584	0.0395934528395531	0.0523744609883128	0.0306005031461843	0.0318351549657973	0.0302873442172465	0.0293556105179392	0.0431641015407463	0.0394749118083256	0.0241267456658458	0.0320279708003629	0.039966157521872	0.0738658194922902	0.0423089295155582	0.039592679640357	0.0315751343711255	0.0305877575416089	0.0372768142474973	0.0269289768674601	0.0448026666676057	0.0344479326652366	0.0276605763935142	0.0320815758600434	0.0379191117495569	0.0296604820680206	0.0266499826518074	0.0182684387675378	0.0334274107953106	0.02289797768139	0.0360120317819035
cg14645650		BodyBody	0.866895767254389	0.830488441414322	0.848510970549193	0.876758710613825	0.825004371132023	0.800518379423103	0.810050858365748	0.753889764113526	0.856368747127837	0.808798480581383	0.863156909633942	0.833529932172604	0.882434145102796	0.834693748250343	0.861722949299696	0.874624750198852	0.87454656764728	0.856176697351314	0.822581867185946	0.87508764576893	0.827040130574792	0.853799545920079	0.833801363242329	0.823398065211714	0.804183072270988	0.717706156032869	0.821289697582487	0.773035973610913	0.86127599950257	0.830046081543847	0.788568405230046	0.778062103534301	0.811032767067536	0.826613133853846	0.501031502333234	0.803710910577562	0.482257743059682	0.849640624243296	0.834237884360928	0.82073136397652	0.822425242363516	0.770459378896278	0.521909335392056	0.823537717942035	0.850623941551557	0.850911837639136	0.784905107591904	0.848077467043297	0.83061698187153	0.807333019509726	0.794336958123434	0.892465110193583	0.824444282051801	0.815674846309577	0.84576041066487	0.79632916868013	0.839026430855171	0.805542699963129	0.769671535868982	0.782581241700869	0.82699655808914	0.807192395404991	0.828211223430913	0.854377055423153	0.801619310780009
cg14753432		5'UTR5'UTR5'UTR5'UTRBody5'UTR5'UTRBody	0.123511916722333	0.13865729846732	0.124370711998723	0.416391302426483	0.281068363013846	0.307878531602384	0.250109765767274	0.0895287640084209	0.228548650019815	0.35963157246951	0.391009513121067	0.17545805619763	0.19650209788218	0.205507546439747	0.399848488758794	0.403901390113056	0.397704222236074	0.236995434059477	0.234721642528035	0.124590966554804	0.200871815471865	0.387555446171044	0.191758257123241	0.153673366330421	0.147537714911324	0.404954172134788	0.156424501278563	0.238782181286861	0.418049100316631	0.160009100646469	0.156754751111242	0.187250408577326	0.197950019569476	0.143494799129446	0.161400117193368	0.25997507126123	0.133355762232081	0.160695358687418	0.139718464623664	0.372830292858213	0.388124475241044	0.259294247486937	0.335717479639035	0.203183668730307	0.181200166175632	0.41430962518324	0.218271279415912	0.191960393600657	0.138954631173534	0.260139375182199	0.454913077577191	0.35239354680875	0.465240217355801	0.202657022345642	0.415340386959197	0.390537192778828	0.365534674613015	0.394601204944358	0.225239777699769	0.361659907244372	0.292684028839923	0.232656441386572	0.167000964475181	0.207183417148219	0.370042141570874
cg14958635		BodyBody	0.834325231312177	0.165480277012364	0.0551564275996436	0.132753117321354	0.122915000110759	0.261775561007005	0.39081584073713	0.0326879788282113	0.185846060692176	0.16481675871823	0.202700843744549	0.243546970665143	0.532966600374234	0.62591401968002	0.160700425407783	0.522125144212902	0.716657424160364	0.225544294984917	0.444601211585784	0.192429935328315	0.0562413839755016	0.0976922959033043	0.497041586531156	0.124342845795729	0.0939314960749766	0.164919187896568	0.210158545837266	0.105827337097858	0.109852484074344	0.0868236676056641	0.106558386276551	0.0601119444092456	0.294660539678076	0.56526031573351	0.0660781761711653	0.135553115165495	0.0567153235790313	0.207211057976042	0.348154867601024	0.087415816463372	0.121519793615952	0.67407532387557	0.425678144590163	0.210910670930362	0.168801336797083	0.0713178835090705	0.268272306725956	0.0932309400678259	0.320172773763511	0.615932168185236	0.117199533255068	0.153996689837403	0.395217038836571	0.225956614543476	0.0593212876195952	0.155360979120867	0.64384845343029	0.116349456710015	0.10629727544271	0.110905153065836	0.0863123188000796	0.283245312352761	0.539259619099824	0.251568339167067	0.130981107449173
cg15043975		TSS1500TSS1500	0.134850887176537	0.0536438672428091	0.0675686718291707	0.124309518138487	0.350187735887919	0.0844689574983301	0.0771572365569989	0.106720996197571	0.0999684615974504	0.082938728880766	0.112046144013215	0.13799104930767	0.110745466314826	0.0712544645423536	0.0847007207123848	0.100214974893738	0.11839751357903	0.0936009290544433	0.072020824508458	0.088947608959323	0.109859942044752	0.0999394506721763	0.0861858649276723	0.0894620119091719	0.0990023931520203	0.0959236048164443	0.085314990500051	0.149794793402579	0.0935662630020496	0.112085204367714	0.133607197899094	0.07406255918324	0.0627872624542656	0.10535353349322	0.078536469921914	0.0742705791544884	0.0627361084666455	0.0819253740365867	0.0877718693436292	0.0641640670230568	0.0839255208603576	0.450317256183012	0.0742219992120609	0.0743739125973853	0.069170375153563	0.159139745923624	0.0735896977659434	0.109842001795004	0.116200696872929	0.0711700454531259	0.102106812754855	0.0883672866749033	0.0717584743344337	0.0647076864251054	0.0849064463109116	0.110935639703249	0.0743893430899146	0.123486390967256	0.0791415495249808	0.0812950257568897	0.0701824297995564	0.0686676203785452	0.0647373992395213	0.095026811071641	0.115551432307109
cg15101633		NA	0.466575580101077	0.776656841564338	0.513937612425099	0.502796859135195	0.512948875867108	0.50963649001802	0.452710451558501	0.537017882851043	0.493902029989473	0.499400264672494	0.550015729588602	0.481151024874834	0.503846533814959	0.465893803045916	0.485078119114125	0.501442883033342	0.832110722591257	0.502222659395221	0.496304538646656	0.52261692721891	0.527286761097577	0.696078351074917	0.491940644305625	0.481778651442723	0.456402743387311	0.452732992513013	0.497437308405613	0.502021159699063	0.521314285812028	0.479010812533889	0.507384267797795	0.51853990859339	0.543068700672004	0.471419276080394	0.438394056034638	0.463326914710128	0.485222373975635	0.498217694961867	0.468603476389011	0.483420585759115	0.479264775408134	0.700078363593105	0.446407243608042	0.491024438293084	0.479217021968955	0.522794898665527	0.49021001049901	0.522544215746548	0.512330960113977	0.524395515270601	0.546321478265062	0.498055928934091	0.489129109935673	0.548558700617569	0.545567969867267	0.500397331282508	0.444019489741187	0.476626275344233	0.447157503539697	0.476067222087238	0.49821803330026	0.466197846944632	0.484135960305177	0.490916329615071	0.471347002355487
cg15121304		TSS200TSS200TSS200	0.784917757489664	0.775837236944331	0.831179333636772	0.782542364548195	0.816714790504009	0.797342604836745	0.755796305726034	0.831814612844737	0.841865467810144	0.766382039269293	0.755783164407367	0.78386297761176	0.814561884360124	0.833448165129815	0.781975873801576	0.804852537180415	0.813792054057269	0.816203440948734	0.783320281967193	0.813862974990122	0.804197789666925	0.79115769276202	0.809390416468093	0.768298322673595	0.846063202452093	0.776313192426205	0.814722503429523	0.806645121143491	0.819335978754491	0.758690256036738	0.782814268955022	0.807639855250117	0.808165906998808	0.781264276373167	0.637427472242563	0.784643321093436	0.789983813711184	0.773242428515614	0.799914574203208	0.571670822649331	0.795114820595921	0.801280832241522	0.755868593580335	0.81530422383038	0.822755008930778	0.793790340975021	0.79744077060349	0.828291378661222	0.823027256347889	0.828751581367774	0.855138785325497	0.789920224274842	0.561651831561336	0.795137928235659	0.809179647675023	0.798054268507679	0.757265483630729	0.786116400565203	0.749440356440009	0.428321737219234	0.811773719883148	0.790483541367378	0.774981660341676	0.781839568955673	0.769723792812159
cg15160445		5'UTR1stExon	0.580773326408431	0.598897295243334	0.604662228890784	0.520662090045879	0.495484344838664	0.658117144660696	0.515484595788069	0.622738397939691	0.550635654944214	0.354112626511895	0.694723496347739	0.599791339087797	0.821462341964261	0.346992302176373	0.603717265895236	0.461782031166952	0.57570269573723	0.5329606449449	0.85348088687881	0.531563737089129	0.541093102717426	0.620246793660501	0.512238616713797	0.503890709038763	0.511460085753645	0.5165280824584	0.610099474088507	0.526569453478072	0.538531246017582	0.413860636921989	0.857167553105678	0.489077457939643	0.596527298305824	0.774363877718599	0.553165554586666	0.620364604623441	0.533228985012589	0.53229596492997	0.547608232014383	0.449350434980574	0.793038132206743	0.544808623260782	0.650873007104308	0.549394720480368	0.497757285138426	0.512484889299743	0.641907886689206	0.538281576042707	0.563803752449252	0.600471720091524	0.50637233245099	0.770961491719806	0.312448180641871	0.658937504153447	0.632029063253504	0.488789029427537	0.774549515516143	0.439719564600311	0.562066740368193	0.461436015133244	0.474316474812077	0.449559445963477	0.500138602313297	0.588103554545333	0.259477027257946
cg15164103		NA	0.418942533129108	0.160891650632415	0.428414140334651	0.290622463571687	0.183520277498353	0.155939670369303	0.177459387182292	0.10099519148015	0.157452530198238	0.235262376628728	0.363401532229132	0.200632696237273	0.174586072033955	0.247354866273739	0.123514624658107	0.177097414192469	0.0978637329142175	0.236607439553992	0.271950576048476	0.148637204436387	0.260097202518823	0.24171532170145	0.156804795326703	0.0945420268986972	0.395340052239406	0.201535390837735	0.196344397943947	0.198101082902324	0.112526039707394	0.119171026927611	0.177711927624754	0.137358742673706	0.263065978920902	0.489372374444748	0.148757402456439	0.164425499231117	0.118494572012599	0.166841014275083	0.154015101253992	0.16866333896992	0.106831234401996	0.210081982081171	0.395543377076657	0.140391058661749	0.180281925902314	0.21351759014469	0.255992888842465	0.272434762042364	0.128690135232592	0.131077947775666	0.291727957412944	0.23512584691919	0.515170807646826	0.217304495126727	0.158650532732449	0.191033204457944	0.25851022946447	0.18828162772667	0.353671958864409	0.195039492923061	0.1921419419713	0.207031648919837	0.180902019468765	0.148690729906872	0.149607639117857
cg15247144		NA	0.0377468092621308	0.0435375516936612	0.0348744580663812	0.028929337477974	0.0357813475114172	0.0438468070657393	0.0971024750518341	0.0431824993641046	0.032925607342642	0.0405338805865678	0.030335135224016	0.0770879067567007	0.0490254108506341	0.208594607704589	0.0353903853065926	0.0573023740676847	0.212729975541047	0.0375438346798941	0.0595240852568036	0.0312199464354755	0.0316543689855488	0.0449702665474748	0.0455641311361281	0.0379828384244295	0.0295782896201025	0.116932389501283	0.0491779405357981	0.133128291331339	0.0422771646576141	0.0648181447135305	0.0524873917709303	0.0616085081601778	0.0487019977014332	0.042462746604083	0.0258205978530975	0.118889872777938	0.0897906936522508	0.0353104287180261	0.0632336945790727	0.0391539266870048	0.0576625544054881	0.0369774103742501	0.0791594019895845	0.0447476934862082	0.041552559293203	0.0531785576766658	0.425726320215665	0.0613698683594118	0.120191799415735	0.0432041744174818	0.0702222959278477	0.046640285731614	0.0444355545602507	0.033596282009737	0.0815262633113788	0.060106524181909	0.0888946841470105	0.0416324888287438	0.0453607907980026	0.0338452874700197	0.0395573115798649	0.288991226177169	0.0361368757428627	0.0550265440563053	0.0553544762105664
cg15269875		Body	0.560466828264388	0.525355550505129	0.56971042498282	0.9448045322066	0.948746237614508	0.963194254631272	0.928125412931934	0.523700108817477	0.84530794792019	0.659266772650653	0.858705137299596	0.607149321334909	0.281254044324815	0.614152264794247	0.534436123114462	0.929496470446951	0.638325433310883	0.569948657876882	0.88711186925761	0.934098870794954	0.610468488994752	0.593518472321049	0.942646237309878	0.940030269423429	0.570516301825358	0.683824024717228	0.513269027465768	0.699089121072593	0.579814087481922	0.960741450612406	0.909963495617526	0.546202237087845	0.687547209458675	0.560762568216917	0.630923210305279	0.517056343178894	0.632950888996509	0.595593282713543	0.503956734968262	0.601351290868791	0.934123623798508	0.895701541334811	0.613228366888632	0.599876616738949	0.906015896507625	0.526751737400656	0.619999936127475	0.619706105349442	0.579663926151525	0.181582145375452	0.659442950825759	0.917739402506396	0.883229294088828	0.650895109412345	0.602203510707447	0.565708731332314	0.637900362138192	0.525996310942155	0.590049025030665	0.914575949382448	0.547470320215188	0.532512977370253	0.568882379590001	0.582780361156096	0.537176940619856
cg15270950		1stExon	0.0601572467993989	0.0466959232876814	0.0657574280611793	0.0584927960176058	0.0615677485287031	0.0724156728818126	0.067444438080704	0.0704880170982711	0.0632905118258868	0.0603174372870786	0.0609856039543835	0.062230123097787	0.0729388931179765	0.0700983373555319	0.0667432032388978	0.0726221790488405	0.0611332602784768	0.0720927635127707	0.0954723599812208	0.0694852752640276	0.0577547545271118	0.0748322934207224	0.0640766466229014	0.106626268737673	0.0959481408292343	0.0503692122712612	0.0666854863887242	0.0575711005939593	0.0651797671021102	0.0577430459962719	0.0590650164866785	0.0548255049513048	0.0511507713595268	0.0784453092372451	0.0492652635136033	0.07732609293681	0.0611744587900162	0.048365287452724	0.068135960542828	0.0506840862987686	0.0564097856954014	0.0522428663403904	0.0650527398250882	0.0927643107009593	0.223291863590454	0.0487196980922012	0.0665135843568329	0.0675419433612094	0.0701594761104975	0.0826600586812977	0.0594711374856818	0.0627787205770296	0.0637954313204652	0.0569494793988227	0.0788574597924595	0.0682022922312194	0.0775585998852474	0.0522690085234376	0.0475337344183699	0.0726250528021873	0.0462178410433565	0.0482446869035195	0.0620933718875223	0.0674130796983732	0.0737718507449239
cg15446391		NA	0.814237427448798	0.29131746867061	0.12356172323274	0.542763923542901	0.243247674444349	0.848512059421846	0.340842283017432	0.152291711846065	0.43637000791292	0.567309566591589	0.468102836872931	0.316436826780328	0.598989593538271	0.585066551366615	0.203874074925643	0.377992840652532	0.515033357087696	0.287948102385482	0.180201847953463	0.21595131152103	0.285937563570588	0.351645922235551	0.306904614995126	0.170397795337184	0.578683885010072	0.33379325609986	0.572683247841131	0.453247568537247	0.261513851068896	0.162878299305791	0.567606473078023	0.307784690285971	0.366692582899366	0.204087032683424	0.255944041625277	0.318218651526509	0.251436529178714	0.490515648216812	0.257837470492637	0.309524699887794	0.498071355850126	0.735077241419437	0.562651417014968	0.228436828551753	0.297985602127302	0.275712448500348	0.348859888466885	0.619998093910169	0.310416291883403	0.221330832856598	0.514595566137273	0.297300204132031	0.684004515008199	0.442675710890168	0.241330009199749	0.233365383451475	0.337563820972681	0.526194634171823	0.32840266544187	0.185914650219598	0.357177106828741	0.255877173812845	0.231417501145587	0.262408071485423	0.255357589961965
cg15522957		TSS1500	0.457900860518035	0.108223602571808	0.0703227674208806	0.18848531954883	0.155772919834442	0.218686408508419	0.445379960168939	0.0892625559353832	0.151854787896514	0.432076589640265	0.35733620353541	0.44969153793843	0.517816866952591	0.197335955086693	0.129141993338711	0.468433743406348	0.507460528505741	0.211436577918239	0.134809748000571	0.149660764771205	0.222088921642882	0.469035822835615	0.228378686960946	0.0856253377801204	0.182721949551152	0.706585360195114	0.494424290185086	0.423352368384701	0.161082264323228	0.15851381309469	0.132032561987646	0.223338496103322	0.322835132486088	0.135767088719179	0.182798822118068	0.327786985652543	0.140677087833701	0.429203551920317	0.299759590601885	0.403320367963884	0.290837047349384	0.637163879608432	0.440518273828004	0.149781554427985	0.153715762819926	0.194953343928009	0.43525200548207	0.760369785952855	0.171096258072448	0.102285374661154	0.596933972098271	0.161789927848333	0.570995328519815	0.329722390441109	0.478004812185174	0.175791905134192	0.631748212702485	0.450584532513676	0.435219994910484	0.454662743672674	0.191509577626141	0.217903031434209	0.43084830095993	0.438164583006327	0.450872155388217
cg15626350		NA	0.129422874311807	0.15701951546932	0.111311984047982	0.161532569711224	0.123975304195092	0.0979452815430977	0.375988279425204	0.144295165904008	0.143001769143631	0.212421297543506	0.513701813976153	0.213480164834316	0.137224322887254	0.252934193123798	0.10943089853119	0.295778057763761	0.583747836716126	0.146727127973869	0.095009817461289	0.156276299959109	0.0891659423111206	0.110959446940297	0.116973476324358	0.106715527183577	0.129255025473914	0.205076425052174	0.136622640042136	0.378852278681004	0.109339214954942	0.0934768395977949	0.118372071215288	0.125752168274418	0.283159418695657	0.146684697130969	0.0946584650957919	0.0945011846239793	0.257880272677055	0.191381553492936	0.205474628286781	0.323219801363169	0.298009491376819	0.304783526123213	0.422646431705204	0.280466548688084	0.113954932179275	0.113110923607392	0.252596303924223	0.174838239890961	0.102117700069766	0.107964159993699	0.154688303849703	0.237658286924476	0.865815185345364	0.395870264887656	0.127836145271707	0.186167836544441	0.155931328221207	0.106719229192062	0.222972260875397	0.117091196509281	0.187422159130344	0.128836222989856	0.172628096032484	0.172211938818903	0.140246535287125
cg15686608		NA	0.526263922758032	0.793814786127411	0.143026268864004	0.545629669185828	0.391037489694556	0.462431916424551	0.16376655619635	0.889417754952514	0.243426665212319	0.665482755503715	0.483525591862417	0.749387254923444	0.843301572764855	0.468181612542044	0.512194400899761	0.561875852975782	0.529351334012117	0.293208521091937	0.571591279554923	0.72726547486309	0.787040712964009	0.606848618253959	0.250469037266884	0.787524018018825	0.526270372940229	0.734331448018972	0.520998108431589	0.641618462994562	0.836935810910255	0.525025577948693	0.539842199317817	0.674160019168942	0.704673511476836	0.301472098927467	0.544798290147772	0.356927633176538	0.230228614474383	0.73492831236958	0.54978629340339	0.51695211208488	0.251144749082	0.650542358131806	0.717231983299889	0.206893439992796	0.539407056578156	0.54492583297591	0.691052375679946	0.287651197205433	0.523317522861478	0.845608025623197	0.757515236246088	0.423458866664494	0.607469915800808	0.494714577289124	0.221228037798297	0.655717232993522	0.260584680892867	0.499352409162181	0.664291654319208	0.248258073532831	0.757067989414162	0.478943668432861	0.32784445103627	0.475123189093387	0.522708827857227
cg15736165		NA	0.135367013308813	0.227948397106252	0.0735629760334944	0.279799404713647	0.104965256730918	0.543872373066665	0.124936639204042	0.103343243363298	0.0854372868150296	0.13413660320349	0.225205284691463	0.459040374843396	0.590597729764065	0.517318239396586	0.168191184312498	0.448885309492111	0.600297053659033	0.157445179490965	0.230590371116409	0.173941440837755	0.159492572819587	0.182104205909018	0.491657983520406	0.100286727786979	0.295094676749925	0.249745970550187	0.155329296418568	0.204962924661156	0.534940345077917	0.17076355956729	0.134504183441971	0.135240345651988	0.428710468924499	0.500073543496999	0.114726383734401	0.510787333682802	0.131836311561114	0.242293590101202	0.184965074614255	0.211822529825046	0.794321361933047	0.632529227256733	0.715687449451661	0.172559156159452	0.246934987949482	0.798869119085623	0.518199165647624	0.119394833112023	0.113560976271639	0.0820334681307045	0.539999064865017	0.141477306020367	0.21561878059621	0.133187741448196	0.384936296458479	0.12552988924888	0.704668875798822	0.246688605709174	0.191777219462861	0.104380510801071	0.103175246023268	0.410655005839367	0.154454391024749	0.16463121459229	0.508598340893533
cg15746719		BodyBodyBodyBodyBody	0.0163020934330254	0.0215865634343514	0.0195634105726637	0.0281223414957572	0.0185177513186152	0.267147733199371	0.0198978597191049	0.0221430632069837	0.0148703879368863	0.0235228967189574	0.0229659840127881	0.0237295400695399	0.131304353486363	0.164064692359403	0.0171142751172722	0.0172453275639398	0.143197608846296	0.0327452420343998	0.608997240170324	0.0158304910882891	0.0234018451841005	0.0255665846872626	0.0146457325309364	0.019974738480364	0.0187694059467449	0.0187796090805221	0.0207255558989484	0.0205950039043559	0.0180910521227253	0.0187069142360733	0.014853054388441	0.0195583938077519	0.0169610994865628	0.0150211083792912	0.0202777375591602	0.0165779067195144	0.0204243528046474	0.0293004002404402	0.0278076297343279	0.0169206876017765	0.0195605346421148	0.205302439582436	0.509091279069559	0.456232604994925	0.0262805627494695	0.0174591162581948	0.0221930525389553	0.0242825270373515	0.0209559242266732	0.0218545529702728	0.0201939955768587	0.0208297258228582	0.455205874154327	0.0192713654267476	0.0162446524623535	0.0190280969572357	0.0397982113591523	0.0178626061739177	0.0210351178232095	0.0186399269459866	0.0215081649715151	0.0159522368798393	0.0227353170212387	0.0243625146126841	0.01848371940729
cg15820809		NA	0.0146811369112992	0.0150675819604234	0.0146119183489141	0.0166004663360336	0.01797617459408	0.0170834897147958	0.0187548319576942	0.0216595135884899	0.0162502876389917	0.0170109450510736	0.0159457887854224	0.0178916411657726	0.0147766039464819	0.0164166825149106	0.0168941750045943	0.254939660000973	0.0146180396489382	0.015048709986434	0.0143663530217688	0.0159061736256424	0.0169373575679131	0.0150255096803547	0.0166383820690234	0.0186397154912341	0.0141936620974983	0.0212250154366901	0.0153876353081864	0.0163469598643682	0.018116610335959	0.0142976802915766	0.0161978759398423	0.019478834201156	0.0124297680046282	0.0188750250160364	0.0135779057160792	0.0197335828126773	0.0202639378296876	0.016333728186928	0.0159945061634412	0.0166022431171693	0.0162701035088398	0.0149234539010109	0.0181054743723518	0.0143757085205699	0.0154133127482642	0.0168698727770229	0.0164730198953785	0.0153905314453639	0.0159347218024364	0.0171601864365724	0.018915319585864	0.017062578554215	0.0364771009735288	0.0174681693483782	0.0143658039363843	0.0170373101891562	0.0171379797696978	0.0160667869351332	0.0162344016408517	0.0161535701536114	0.0150728050515662	0.0171402613205918	0.0156183674883665	0.0657318051310378	0.0172524890252062
cg15836660		Body	0.0682364992705632	0.0665105342883567	0.0924359997065536	0.0661916038573877	0.0713608749926933	0.05656177569484	0.0641853034692866	0.0986657056272495	0.0769137158124616	0.0847702679463438	0.1182215115411	0.0727527284086344	0.0530964314424519	0.0538423548141292	0.0796860967331115	0.0755292520306484	0.17405447031291	0.0693210561583316	0.0703642537433325	0.0840603829672074	0.0585947546488481	0.073451359919928	0.08554527818048	0.0533133343158649	0.0681120117976745	0.054908897574154	0.045842148536934	0.0582725072006182	0.067692759183215	0.04751307308797	0.0506225690904903	0.0610285409967708	0.0626382224504329	0.0485124392575169	0.0661298039672694	0.0624600379686928	0.0375954692190193	0.0853749498310286	0.0763043706447252	0.0980510229742748	0.0768848528732929	0.0912362894280569	0.1254389471056	0.0466019596052071	0.0521705128647114	0.0579559546492679	0.0827043845973131	0.0774353313699634	0.0829922011103982	0.107181291610215	0.0675120065917997	0.0950738593948692	0.060126766003294	0.0629982955407548	0.0976370548585451	0.0721872051803312	0.0560549308306209	0.0522632817047654	0.0790976670399502	0.0697312702368174	0.0569373187917555	0.0699246155385467	0.0837278034864755	0.0724683962651415	0.0628499266155682
cg16005224		NA	0.292522654927961	0.278393998901632	0.436118235477235	0.392675303786228	0.198240491455485	0.226933721474558	0.71513863501816	0.237254765974571	0.159199740381808	0.425461580289749	0.465840907891268	0.410411956246778	0.77990115969623	0.738185013387016	0.151672943715531	0.746590255141446	0.585769096485681	0.292652954174298	0.805248030794992	0.496378856770424	0.355403543292884	0.562970623978621	0.405126039522767	0.242823994515796	0.318124637436236	0.653290235141106	0.475467491439435	0.635391091071444	0.44685640077063	0.107029187337695	0.689973586066315	0.390684558736394	0.513646556811263	0.787448934926819	0.248263449858092	0.462088465074342	0.595986226661314	0.195078270779111	0.213465984983392	0.362081884029832	0.426576225191491	0.458322734807794	0.386942725218819	0.219504427706839	0.255129654862208	0.710976850226747	0.602181215894383	0.438192646950681	0.421867267946099	0.458424934791356	0.644561365534183	0.21287043138263	0.174813617468084	0.378582530765248	0.382675951071168	0.38280078817676	0.336920916571691	0.764852966662654	0.227233710480769	0.179042928444485	0.490503379230398	0.484963010218718	0.433161698656691	0.741113392317615	0.228902554733209
