Composite Element REF	Hugo_Symbol	Group	TCGA-N5-A4R8-01	TCGA-N5-A4RA-01	TCGA-N5-A4RD-01	TCGA-N5-A4RF-01	TCGA-N5-A4RJ-01	TCGA-N5-A4RM-01	TCGA-N5-A4RN-01	TCGA-N5-A4RO-01	TCGA-N5-A4RS-01	TCGA-N5-A4RT-01	TCGA-N5-A4RU-01	TCGA-N5-A4RV-01	TCGA-N5-A59E-01	TCGA-N5-A59F-01	TCGA-N6-A4V9-01	TCGA-N6-A4VC-01	TCGA-N6-A4VD-01	TCGA-N6-A4VE-01	TCGA-N6-A4VF-01	TCGA-N6-A4VG-01	TCGA-N7-A4Y0-01	TCGA-N7-A4Y5-01	TCGA-N7-A4Y8-01	TCGA-N7-A59B-01	TCGA-N8-A4PI-01	TCGA-N8-A4PL-01	TCGA-N8-A4PM-01	TCGA-N8-A4PN-01	TCGA-NG-A4VU-01	TCGA-NF-A4WU-01	TCGA-NA-A4QW-01	TCGA-N9-A4Q1-01	TCGA-N9-A4PZ-01	TCGA-NF-A4X2-01	TCGA-NF-A4WX-01	TCGA-NG-A4VW-01	TCGA-QN-A5NN-01	TCGA-N9-A4Q7-01	TCGA-N9-A4Q3-01	TCGA-ND-A4WF-01	TCGA-ND-A4WC-01	TCGA-ND-A4W6-01	TCGA-NA-A4QV-01	TCGA-NA-A4QX-01	TCGA-N8-A4PP-01	TCGA-NA-A4R1-01	TCGA-ND-A4WA-01	TCGA-NA-A5I1-01	TCGA-N8-A4PO-01	TCGA-N8-A56S-01	TCGA-NA-A4QY-01	TCGA-NF-A5CP-01	TCGA-QM-A5NM-01	TCGA-N9-A4Q8-01	TCGA-N8-A4PQ-01	TCGA-N9-A4Q4-01	TCGA-NA-A4R0-01
cg16977035		TSS1500	0.615762587901845	0.78082477542896	0.578693995614216	0.35751730483799	0.674729670451907	0.707208254169951	0.718295435384181	0.749033806741407	0.764390770844148	0.618921567134678	0.521829895930656	0.562480893175201	0.547343342306975	0.574732791193467	0.792715522560925	0.82171171591706	0.624074161517873	0.611524397421757	0.431540505915496	0.822107209989216	0.741641715166925	0.292253843400757	0.559311675946669	0.861789174733975	0.236421722616163	0.767299894247669	0.483991142414257	0.622644941684005	0.313163442433398	0.693042338606541	0.552121753278665	0.613358743191144	0.755052776957823	0.555696790958021	0.868444483879792	0.458632646649599	0.540689561666059	0.734335014091676	0.888399650623843	0.735862182657302	0.864241490650396	0.634580159638841	0.827479462672244	0.629153713645349	0.615716830654699	0.214821726462768	0.76055440028164	0.839048977493058	0.668407384910103	0.688104554530591	0.694121771308796	0.648581693739778	0.768071791838715	0.751770378339416	0.573534624665206	0.670822580015389	0.658773126180298
cg17051321		BodyBody	0.0631369347081994	0.0877714234009526	0.327072255552911	0.646434702444591	0.0582751074810962	0.0492996561771788	0.0740255080619842	0.35298010817573	0.0434808638739684	0.738765589881748	0.0705891484634837	0.0569482507543537	0.0558192161279773	0.158717220440934	0.0637370261316527	0.557271862780026	0.0655475769097406	0.0513905477994551	0.406632804943976	0.0857283651130409	0.326805561059809	0.0688223965472051	0.0576475470309636	0.805043223371176	0.0781181401244344	0.0534713774218477	0.0676121408844776	0.0731121475157135	0.0785288784222165	0.0962917897847196	0.073737138929009	0.0924563808097478	0.0742507394855577	0.440341959407611	0.0525967519364431	0.290853960061771	0.148013062488983	0.212691738059701	0.0857232252153263	0.0586761920354668	0.466677491277277	0.113919064611237	0.0726615281460152	0.078870677126758	0.0800756191102842	0.192865338056351	0.0658895383176721	0.0677884831695342	0.104208460851103	0.0663832914946445	0.075037874402453	0.087512813394663	0.0516334127217125	0.392343620928155	0.114180680527245	0.0551178578425231	0.140584209779539
cg17090012		5'UTR1stExon	0.880469366839524	0.930844816065347	0.904446631186877	0.926840919959811	0.914206694652023	0.911643728041848	0.908047986965018	0.838324804964429	0.902242707857924	0.655625568008416	0.453781311328253	0.885424534823274	0.715239054131298	0.90670469228777	0.928088132047358	0.922558966263983	0.892346271719633	0.894824775217809	0.920986342639986	0.911280805862116	0.826241696170203	0.921161443065546	0.910502458589587	0.899910448141756	0.938587674448642	0.937327347344818	0.931079598718164	0.9160857439709	0.915622437676072	0.927210303480101	0.875974069032099	0.919821828154856	0.908084801816502	0.845973877405993	0.905509749393151	0.944617712625028	0.892112909491795	0.926862719108218	0.910803898597708	0.862988388243875	0.934147047042025	0.913619436800037	0.900251155549135	0.929960080117986	0.925726379460374	0.897675086046516	0.91181654601737	0.912503974742608	0.926255507645456	0.882183384364102	0.906800191932295	0.925125552638844	0.90137852511733	0.923071575559513	0.896098514247698	0.892773285042485	0.944072249282481
cg17197538		TSS1500	0.0518215945736365	0.0555445123596364	0.0531106159670357	0.0553724598584299	0.0473321169166485	0.0515782002102296	0.0413753700359615	0.126841366688246	0.0354469765431694	0.0376459537423561	0.0522011131778139	0.0593562054896508	0.0517633884755694	0.0783091228313709	0.0507406921960016	0.0562502149287456	0.0488174824664288	0.0459078023823487	0.048186208530395	0.0459865403246051	0.0459762878342664	0.0511968138337195	0.0550492457000372	0.0730213640270886	0.0466644079378851	0.0471983746545388	0.0694892859226962	0.0636344719422844	0.0462694943319685	0.0704907143221917	0.0601523415114136	0.0470768724947935	0.0487030602000634	0.0631954779917113	0.0411519505437461	0.0490125242668856	0.0542007534956171	0.0427621552831007	0.0792318775812719	0.038995275714072	0.0631123496047785	0.0745628381867478	0.0493215452567827	0.0543053064721824	0.042750759550008	0.0492559509199236	0.0498908668113984	0.0472322234362604	0.0635995569436925	0.0660601893848649	0.0515224453590326	0.0570525958485286	0.077771773273601	0.0497954747074424	0.0633513644346187	0.0572316379316399	0.0523983578660599
cg17229197		Body	0.923016880368028	0.94544323506042	0.932811884948137	0.799518107406077	0.840183445290013	0.933180600209713	0.920316503898616	0.865509218021722	0.463312946112871	0.826656469998184	0.850188102053269	0.941431309591883	0.877976285691391	0.801161201895324	0.9418799655619	0.464878944237767	0.744839462396695	0.905863986304094	0.818228558656058	0.831842737587136	0.439020099943756	0.943441101707369	0.946311879440055	0.422904440086504	0.69287988834812	0.849807279647315	0.495142906484708	0.904203245564619	0.91867978419392	0.914200758380843	0.928092788819828	0.925144890127379	0.931333713886949	0.768476799831733	0.663847212547769	0.88445361241682	0.932896475995803	0.616202502373609	0.533214859136636	0.939643685689143	0.706373191117095	0.898952155389522	0.924091364718553	0.938106722225592	0.812398393465449	0.92427599670634	0.844417799099643	0.892059140541249	0.759137744910619	0.49426430600848	0.743922919603435	0.925438666908115	0.568793533236819	0.365060166157424	0.91037915484985	0.919444719820518	0.8322918827934
cg17260954		TSS200	0.870708541012477	0.92891298066434	0.85158971763998	0.905933988717166	0.8997507045482	0.915597628445471	0.913377024316195	0.881776833640261	0.919966266946926	0.407237106495558	0.915749679051799	0.909238339720859	0.785078821746111	0.934013039171202	0.907807780182505	0.884871824375178	0.397383102445479	0.931123771657722	0.920287237690991	0.919978722223307	0.944704124166187	0.898816127738556	0.878160153991135	0.914182998026854	0.931517922522544	0.902480903957304	0.904028143233294	0.899220164464269	0.722307444193029	0.926792387801048	0.896511787254793	0.885270781220717	0.899342501079763	0.595791578991479	0.889910067372311	0.929277493701115	0.906714921085507	0.919281049131906	0.915624091785058	0.580141225095175	0.933761455386153	0.916226777650215	0.849770978443497	0.934661381526399	0.883539534333447	0.908434981860268	0.928711081110125	0.927443660755693	0.901012225602119	0.926322633098965	0.91336423832301	0.935055760188026	0.892021508488729	0.923849774314527	0.90742219895759	0.0509293828061225	0.87859920784686
cg17289734		NA	0.0579411721332588	0.0855034124578416	0.0996663223722965	0.0638023083367901	0.081419635022944	0.0560158125784625	0.0604681730863027	0.0589401230552277	0.0515686932882798	0.0544289939648886	0.0568408939843841	0.0579417007093175	0.0750756158930387	0.0719627227346011	0.0629087683430413	0.054777782924542	0.0525253654159299	0.0971257898675522	0.0564522265714142	0.0496764039290872	0.0592652932168502	0.410691110518783	0.0579219470783143	0.0393877389126316	0.0524551128720938	0.0563049990223093	0.043940361801864	0.303625144594278	0.224915832102149	0.0549784222436783	0.223656362027055	0.226310823616102	0.0594959085766532	0.0581618457886199	0.0581712719277173	0.0526087139726356	0.0650430945532178	0.0537126475844246	0.053624147390276	0.0554002584550819	0.0551156848815681	0.103043214002774	0.0467747021457131	0.455070606400367	0.0552938145620345	0.0653410031581979	0.0419202426533723	0.0526495758458905	0.0745762550196426	0.0537659951387391	0.0634242173345676	0.0614232668937777	0.0566570851145287	0.0624110270890235	0.11424690191944	0.22119605206858	0.0609627222933694
cg17347253		NA	0.1115745687889	0.243025225727511	0.866188117271575	0.137621619920958	0.107290014905468	0.447034126123989	0.920011625618975	0.103916541934417	0.0677974702953284	0.46162491523553	0.484460329244689	0.345793602649749	0.0691654699269977	0.11295439431153	0.31095848051339	0.081030538788998	0.245475522392181	0.104292722726023	0.785877970103807	0.172937651198974	0.46174843951621	0.470019143730528	0.666883068665242	0.828857453110363	0.867380088278857	0.0572495527214726	0.209983554665436	0.180385365393312	0.478620627211977	0.306206084749467	0.138580321197129	0.753959642706398	0.613806536080408	0.909181340636882	0.216986749990118	0.466795140134197	0.859927946188602	0.865451556912186	0.0725019998770411	0.387856507605206	0.355178838069435	0.531925993280393	0.128506382970029	0.39541996024402	0.362336026027049	0.241598001581107	0.129261274633446	0.393753947111942	0.229215711624099	0.129777354082493	0.107210940748498	0.771330863759534	0.665455664221882	0.0862200575640208	0.804062950398504	0.257633304302776	0.782016100465482
cg17412258		BodyTSS1500	0.0218305764312023	0.0218107256433397	0.717626847705898	0.715084462500295	0.119320700464775	0.0296208005234256	0.0346023009359893	0.727723315950822	0.190334532305848	0.782121799777558	0.0196961094207823	0.0293612135098083	0.0278708425954273	0.0564487444781858	0.806784542031815	0.0322473499057318	0.0199552396933807	0.0241740196752262	0.363234130458693	0.586098426408549	0.477269795944652	0.0709766886375016	0.317140493488201	0.0291207395561232	0.0497605033697537	0.101226169658965	0.141836362288037	0.0234281892622519	0.0247769675844029	0.0283792654370601	0.0463862452691445	0.112500747301751	0.669978876869423	0.795774122258293	0.0216936733118827	0.116377953581521	0.525896815305144	0.161942488220816	0.0242491927400034	0.0239631395695047	0.358415356239402	0.0422759338306459	0.0319274339009167	0.0245597687055178	0.158476749654514	0.0309248593687701	0.0381234468599328	0.0804855372027126	0.0269823400155273	0.0316585114959184	0.130444478602258	0.0345368525857677	0.719326579609684	0.277357062769068	0.0238553746333018	0.0462527408761801	0.0261983372744516
cg17414107		TSS1500	0.734386108822433	0.718483061596297	0.829370081302964	0.867703935607221	0.524758912621655	0.4763345231998	0.406336135145366	0.794749592848042	0.0976718393397621	0.386449715107492	0.521177424502887	0.456719757844027	0.676629206728523	0.534961811677494	0.829244473655199	0.633037990315346	0.479605221199684	0.922836153345873	0.742218249372065	0.495208687394366	0.185350819108486	0.622460136808054	0.803458641681031	0.159581636282144	0.371151686329518	0.285160900318287	0.416426047040355	0.679201018380426	0.786432632319982	0.571220136459873	0.724797001442516	0.677518063689019	0.538925035281583	0.637825069273616	0.5445635399225	0.590008703420818	0.592685610315545	0.660049745607302	0.708497788590811	0.885193950586754	0.49051549877876	0.673665639998197	0.731914744658777	0.712837991072248	0.461848787288892	0.116376219640697	0.457943699271839	0.526642299892909	0.915938356610509	0.41735342141922	0.512984526381581	0.822341116562481	0.449650604835632	0.174594687196353	0.616224008417543	0.624085765704124	0.483619640059139
cg17558126		BodyBody	0.125857271325635	0.223379371199451	0.333000054760767	0.218303561076695	0.195885579291189	0.0633419081576266	0.14818867334516	0.562485925423234	0.13637490947678	0.116934541445657	0.244289522132129	0.209253777923616	0.514065476792901	0.266064260080055	0.434239962448577	0.290968142293713	0.132510417442578	0.113221857127661	0.143098518443415	0.604837507067368	0.14758826320539	0.40503218024544	0.199033586114217	0.426949875228118	0.121975554401647	0.259333807472126	0.291886912824056	0.14965671355508	0.43644962475905	0.128734503101893	0.449661878685684	0.516826548688496	0.486966416857183	0.305850516204941	0.301454403328546	0.12729604586392	0.182538395457135	0.217494913306207	0.17492551304428	0.401728701278489	0.44970484888966	0.287148086665448	0.138854302129533	0.143660968382269	0.18733042950044	0.783438589220085	0.273091581447904	0.124929535835456	0.228820662465115	0.242113516221176	0.198632190796796	0.219510238512891	0.361321060488054	0.211273484271402	0.203849192656186	0.517529679768564	0.2695015509991
cg17575811		BodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBody	0.0160067245157194	0.0185086593030444	0.0176539406841612	0.0162509909334006	0.017362527020048	0.01714217310799	0.0201545395279907	0.0212736327177757	0.0168127765141365	0.0255114075412871	0.0147587556669447	0.0179913595223331	0.0223089114243358	0.0216841409259715	0.0219689562018841	0.0144140679417203	0.0182513241295188	0.0147847309531104	0.0181151935981271	0.0165914698417664	0.0201415484040999	0.0183628990065039	0.0131663172995476	0.0157468841545287	0.0198318255634761	0.0174911302206793	0.0227432715266756	0.0186634064645788	0.0143967734458911	0.0138576213604141	0.0233931860764945	0.0223350878185449	0.016626397319261	0.0175187774668548	0.0191891284891638	0.0205470313391209	0.0205998499627394	0.0491042535740854	0.0198429431351437	0.0182617686063004	0.0199066019287973	0.0190290933263535	0.0169883295173514	0.0179383228077383	0.0166891644983902	0.0231231929836897	0.0203995828143072	0.0214028270291725	0.0160409919392064	0.0196114113136681	0.0180224751159573	0.0184404797216592	0.0216759890330141	0.0190462303126788	0.0233715563672986	0.0172361502086849	0.014837037555496
cg17580045		TSS1500	0.0409406130157577	0.041100254636513	0.0451332912625714	0.0493258068170978	0.059710817868435	0.0452774591098355	0.059142365555307	0.0429750396929023	0.037982077989138	0.0424364182183293	0.0584263896843743	0.0469614015010298	0.0378756673088239	0.0657400285095658	0.054590281922012	0.0422314336903209	0.0415731491725202	0.0627373890398923	0.0437586041115698	0.0561800290618228	0.0516164991395925	0.0590203276224222	0.271093849682307	0.240826669157751	0.0452939118811561	0.0452621261310595	0.0513044233980664	0.0512755408831082	0.566986610554082	0.0491994544211367	0.0556559953579704	0.0480480959398702	0.0482892510803926	0.0573352686073506	0.0381985051889979	0.574361834878318	0.0491548277483665	0.0423111197269661	0.0377761282662224	0.0448457043108744	0.7938890887395	0.0590735896108549	0.0817669319102888	0.0483504509805476	0.063889382349913	0.0450091946849385	0.0587278526431461	0.0413017568722546	0.0796443101397929	0.0418232382514411	0.0573557028692005	0.187573256220589	0.155957342147883	0.336448150131163	0.0484340093660257	0.057387522925584	0.0561034065990957
cg17602451		Body	0.0489456334655241	0.0734095516271523	0.059532165666976	0.116291126652068	0.0577087692886771	0.0656604652285752	0.0511328301650952	0.0914925903208841	0.0499121403723122	0.065665698432849	0.053689408199121	0.0550530598588987	0.0564400691492847	0.066499436614836	0.163557368989795	0.0450076291382858	0.0421583492078298	0.0574626193081509	0.0819567899439888	0.0766152067641184	0.759687309824034	0.0519045527390182	0.566210052863389	0.053412515136571	0.0565199763127277	0.133021822320845	0.0937482122326382	0.0431830510044281	0.0486555446953625	0.164924849704484	0.0684872372117249	0.0572627575639909	0.0521757785512267	0.0825339303517521	0.049423282640044	0.0317199210661389	0.0542019054359771	0.456424199377216	0.060102431751426	0.0725524477380344	0.051686595897236	0.0988354276896898	0.0665643625936229	0.0487238417257008	0.106076415106691	0.0697566300433567	0.139042773606935	0.0508249611654821	0.0487907049172709	0.0466081714231343	0.286041771542147	0.0841412650275645	0.0423781005399288	0.0640482565769275	0.0915111416637273	0.219027049907374	0.0686464672670035
cg17663463		5'UTR1stExon	0.138230570067542	0.631134274002407	0.429671873677141	0.925406058750391	0.743645017567051	0.106339549074124	0.929946414174635	0.613802029590007	0.624832082260574	0.289191680114572	0.924170609995152	0.2428554124428	0.254217875232511	0.679782635275187	0.869675462334218	0.881581946861224	0.899561518640961	0.946271897415581	0.832401856774658	0.789122517605899	0.937706799483769	0.619161643147711	0.941492129131459	0.953830688433789	0.621113030886571	0.598857658256454	0.666216027692227	0.121206509785966	0.930513639692618	0.732512398365111	0.148243986351831	0.94045713077414	0.688809097653644	0.91520360441331	0.601218583018216	0.666709128873737	0.882766387921738	0.866255207743052	0.444185170157756	0.573538605802324	0.911237030981782	0.627751722040363	0.918844811192338	0.583383620396754	0.792712864803144	0.486197201215888	0.908690384404955	0.595533801679534	0.941586466241171	0.647171858502621	0.710380002175283	0.878763898526969	0.691750126588449	0.47834259776652	0.290447540143678	0.348816469665356	0.67652653954344
cg17686260		Body	0.545565459421609	0.910787795576088	0.292078936869652	0.282898452381077	0.573716690599536	0.87858742771723	0.751440078894414	0.733223214240499	0.482950763205158	0.0834127820902889	0.67462975704085	0.890761478228026	0.587243770242832	0.257661772237692	0.162721477069394	0.175477993719731	0.839698281075971	0.898055277827079	0.311703156104439	0.621582308117361	0.837387959815319	0.271257877905166	0.884102657888432	0.901558432248203	0.911494538543291	0.89145885416888	0.378970672438155	0.305680230839967	0.662462925229871	0.92806500199538	0.450506922803564	0.830197241173872	0.913631297626131	0.751746660999847	0.727891053187088	0.919970761198338	0.786136150810696	0.517456195082799	0.849948032959955	0.863891893310126	0.586028250661798	0.285056888519374	0.0320921248014223	0.864142104778364	0.908660736345706	0.723372449865674	0.0649586377654646	0.817474055324347	0.896261020292377	0.225289347017527	0.807115291588996	0.636478855245224	0.701760364560217	0.883913087199636	0.682899978397972	0.634261338527672	0.44206914729653
cg17793621		NA	0.103127553872713	0.0838650668352938	0.0918852759449039	0.17858919214298	0.092154480506752	0.0838053127868326	0.0883724306576854	0.0943793187750952	0.0929531369142078	0.0870588437235447	0.100008983545014	0.0991569419862752	0.0924462941122841	0.0855616971361789	0.105368407381439	0.0747106886908856	0.431634472215711	0.085297261832108	0.106326517768379	0.0825772016854443	0.0789533356572007	0.0798169153262735	0.0858287706845937	0.0953757425881729	0.102372457916789	0.0738379217369382	0.106928130312353	0.0801559018874066	0.104507751594085	0.0898499853079116	0.120497364894371	0.0982129172226676	0.0872218630725011	0.67499421805348	0.0953720189496719	0.128156415915745	0.0961040558415894	0.114384056768216	0.0888244435524323	0.10946681803157	0.111751929357458	0.0799327293211465	0.0840290453028968	0.098008460868569	0.238435700103261	0.080054599939355	0.0786234685373277	0.0748657583039129	0.067243436282124	0.0738213472511277	0.0943886245924091	0.100333181939066	0.0821641631979675	0.0814600766321848	0.0871449023413486	0.0683213720222162	0.0948170192122202
cg17795240		TSS200	0.0797810877913741	0.141573076855012	0.563238958671577	0.734196047607461	0.184065908450185	0.072341134982322	0.0606597096642253	0.682766953741711	0.0604134042581736	0.468418569275859	0.112506981304691	0.780693428981877	0.22356588806221	0.275378691516787	0.57646097785086	0.619374722256545	0.380498355968814	0.114886714050578	0.330060892487045	0.125707128543628	0.0638755589553785	0.0759414300620807	0.432213597799087	0.59969199713927	0.258929809970841	0.238616349153195	0.113193363642714	0.106143399753474	0.76185507505586	0.333418317753951	0.551876273199677	0.106162636080313	0.258817592212799	0.146330918470249	0.148272803346912	0.434729539833906	0.259095294508205	0.336294993169342	0.49287329348087	0.561689581979978	0.6845376720871	0.186647613769222	0.179835084447038	0.228348768593978	0.59239640121931	0.520755169132882	0.111403919541436	0.445196492004447	0.404051141924442	0.135856333057899	0.19043426675231	0.2700557676066	0.368840448921442	0.696610571072763	0.586499936470401	0.107060926115131	0.43944395845815
cg17820459		Body	0.059319472799383	0.0471821586355232	0.0516106855592305	0.0620878751027933	0.0557713456077067	0.040488729554239	0.0425780934530904	0.0755480412350246	0.0408000702489281	0.0380127653638817	0.0548092247019698	0.0426698165119306	0.0480944929554556	0.0618574010881918	0.0677336153030105	0.0362893005136005	0.0414746989121561	0.0394084265923957	0.105693514084667	0.0669822988120019	0.0489357183034295	0.048222804214931	0.0647523646443291	0.0670529544803668	0.0444468661257786	0.0482270305838078	0.0464191944076137	0.0454493480094096	0.0605569581129637	0.0567827835845037	0.0621152247400255	0.0690958323655107	0.0568964621281705	0.0474375206880021	0.042361695819669	0.0524998305213074	0.0700576791182772	0.122551459029144	0.0426808526869507	0.0521704287636022	0.0873049255155063	0.0894096382404394	0.0488315522908565	0.0548448943883761	0.0519521353869253	0.124457354651359	0.0400571224074635	0.0419139359877786	0.0409794770301012	0.053560061967879	0.069418048651239	0.0607065237588475	0.0725507709549	0.0561273421659957	0.0622968140107064	0.0392146974646691	0.0886217467327465
cg17820828		BodyBodyBody	0.146189728654747	0.28159196230066	0.601153000514623	0.440289565098392	0.576141092801566	0.552106666411852	0.331647161247375	0.695783320447196	0.248500759129037	0.177993553100607	0.413298697702304	0.300806048295182	0.588951672664071	0.384964134004119	0.898025848244015	0.292618844258266	0.2858391167755	0.237839741637453	0.446925653092506	0.477286771976854	0.237652263092999	0.533828365011934	0.645684464493919	0.194017782760503	0.265234918161022	0.265040696237641	0.310964595822042	0.493287985408028	0.792041446748524	0.477159641086698	0.780622523724627	0.872854794051665	0.255480713186962	0.264434657042569	0.302974741163281	0.475044744370276	0.286441077131222	0.56793139966282	0.241423613659486	0.238486131782744	0.76566342858078	0.590015019209462	0.654252762575909	0.500954945945503	0.447315586842428	0.940172949862481	0.702218364905897	0.261520646978561	0.230577986243657	0.393771392711876	0.544876288122616	0.354023953520456	0.494329273707392	0.210049130565043	0.392038143196077	0.918874988968855	0.492239143450658
cg18231267		Body	0.903008846243288	0.938362140901812	0.926384210943159	0.951585699620931	0.958133622372124	0.93417718995486	0.953339210085355	0.910880820921445	0.938295203197564	0.925748281787836	0.834373945077617	0.939293227772352	0.951278446581646	0.930969883466581	0.940252207445124	0.951328650261355	0.93135839299437	0.911687367624543	0.935587343035875	0.936319792187984	0.811781404002355	0.956105257980384	0.960546951094496	0.941646442215461	0.900294264092203	0.947836703305374	0.874134356473477	0.919926454464176	0.951576212000362	0.957014645024133	0.917051823200932	0.95049744181419	0.951337537361588	0.943269156195118	0.954302881206358	0.948993722187154	0.937079979388139	0.942190525800563	0.947757641390325	0.916412616998197	0.940251922040796	0.954608704882692	0.929864222649242	0.943632224782913	0.930779577494169	0.938384495558903	0.942848843846036	0.944737718477825	0.946127337286764	0.934024171747634	0.910019024320683	0.928807523084875	0.942050734872559	0.931834614548662	0.949642242553235	0.937305524796348	0.913930543120561
cg18320188		1stExon5'UTR	0.0404372560892937	0.0516763410615609	0.0572886372543088	0.068621267761163	0.0543305391909563	0.106899326312836	0.130767329589026	0.0513386343251494	0.0524364772900039	0.0343897231583543	0.130044422501932	0.0537536952085092	0.105507458168727	0.149830769413203	0.0837002163965025	0.0246812040494193	0.126009754397363	0.0663539215973944	0.444319244549378	0.0561923544715038	0.671119154930462	0.0561869014307143	0.282903059557283	0.774727141718629	0.116843187422362	0.060068851376733	0.0752665593518718	0.0442005436120654	0.127223290888303	0.0478204586837649	0.0584167400840863	0.0481865364993701	0.0691942786310855	0.202450833810166	0.0666343041405736	0.408862967613516	0.309600977400828	0.208156747474271	0.0613819679672147	0.0843021450211638	0.0657676163279209	0.0993689262222326	0.142631831146401	0.0762133418534678	0.0404418321138187	0.917955839924274	0.19366673835348	0.0597847680264207	0.0855298165091055	0.055523680696565	0.0367655869503233	0.107368407038976	0.338362033828459	0.0454122643332767	0.102731646903188	0.0375616729591813	0.106417688657337
cg18337803		TSS200	0.0159033891129099	0.0149116921895349	0.019086758255688	0.0151488279730436	0.0187776791012458	0.0159129363630139	0.0200079151919392	0.0220742577709157	0.0181032069630655	0.0196868326389669	0.0180874951199004	0.0182012768862388	0.0165414067120253	0.016278427645486	0.0167593859147865	0.0155188201996883	0.0172001643607861	0.0195386855385323	0.0155294141334208	0.0166485570603736	0.016394421076135	0.0181541625995381	0.0156142865522222	0.0158816067778555	0.0181636766053343	0.0153314934734249	0.0220325348434097	0.0176996129976026	0.0172476613846605	0.016046711336136	0.0159904805611706	0.0170756071633469	0.0190383517980003	0.0197924737740694	0.0159165882264033	0.0180094409952055	0.0198654127702151	0.0166006204246312	0.0191098625344596	0.0157361461558993	0.0171938636483027	0.0178474101586825	0.0173712073883028	0.0155789131056988	0.0218625163403509	0.019143104556501	0.0158269215750972	0.0165897267690125	0.0136352263704646	0.0185807206929317	0.0160771701552816	0.0179757592722977	0.0198482632882181	0.0193881782613504	0.0173918362029889	0.0187364723104382	0.0152412088769934
cg18481241		BodyBody	0.770387374602864	0.870115788809863	0.822002045437957	0.928612293043565	0.924517207540484	0.879291342716725	0.840736649508629	0.691744092504858	0.926545735813511	0.919564034323245	0.909432339067623	0.877538344612772	0.796834924025036	0.891529717809403	0.904589084904314	0.872402021225552	0.828751027790804	0.451495491172847	0.647977660016484	0.891625046175821	0.856882911383315	0.920160813739127	0.918990147360101	0.90746101737602	0.870485396276961	0.894591896901482	0.844164483435011	0.907626420198485	0.94162780185905	0.744652104954792	0.805977017669684	0.922828432741435	0.927036176570791	0.900298062782019	0.941649756604941	0.480746230164722	0.842647089278124	0.667840189074152	0.911057129136557	0.910307219536287	0.836598221582171	0.762663803177422	0.91800762357355	0.867796145533769	0.673357767928869	0.92774693298902	0.855394621654276	0.911240554430432	0.94992439733483	0.907001120011267	0.854938404565448	0.828721558742311	0.815940842037526	0.702875999585771	0.831794259099431	0.915871962549447	0.655015162267394
cg18546622		NA	0.615338493920179	0.788455583522766	0.775096090334827	0.645425354888002	0.767290980549897	0.8440030009964	0.686272893372222	0.857256633046898	0.278100256901062	0.917248571494356	0.689551282827076	0.883471182289015	0.681331189534761	0.637783381218201	0.897749403227686	0.782298899587684	0.770202441423205	0.809419308977363	0.599290032165057	0.803057458047072	0.534116547761093	0.927467771788858	0.91683395167177	0.834655099758814	0.792053223803407	0.60767094610751	0.355643340953985	0.91727948173854	0.837446993929781	0.634781681707885	0.876996470435477	0.875163188075758	0.825734045076223	0.818021225288296	0.547097568196077	0.337242300334838	0.737627237906676	0.579153570548804	0.870148794457906	0.912245410609298	0.741399170658251	0.68976403808989	0.830073954997448	0.843816758846468	0.629491403929702	0.881485413545341	0.490845853462184	0.825412244428462	0.825314490281727	0.722026530149581	0.741108264592401	0.639290064549253	0.552614752615272	0.892623266117596	0.793809230260027	0.903145155417121	0.464248707528821
cg18602919		Body	0.803720283711868	0.799168978304777	0.323306715378119	0.751992416430993	0.702454596954013	0.802888554411295	0.821950277697387	0.814940310038927	0.848101090166417	0.248260361707664	0.794681941287074	0.435243925925682	0.850385449512163	0.730092262412004	0.805868029702006	0.754800314596217	0.270682024665988	0.87552328058861	0.626346356267022	0.846102037650712	0.376079343473035	0.821972337438936	0.870771000153907	0.815060790102757	0.609468174289671	0.881052776444151	0.851634059255763	0.878363476121424	0.722514131382325	0.768110711411653	0.746042508724652	0.794877719222645	0.86392534635032	0.42071084502912	0.913336037259965	0.580985032778063	0.734935128393074	0.4595131746456	0.861846311058309	0.235829659932224	0.59605910876281	0.70611019158049	0.885965676721147	0.581722138823865	0.740510368834496	0.840830729988642	0.884407608307745	0.833939146939068	0.854709502767705	0.760104159373468	0.693456892283461	0.425548826960159	0.519692765628357	0.827877649427516	0.772894791661417	0.350759486499408	0.458657531489039
