Composite Element REF	Hugo_Symbol	Group	TCGA-3G-AB0O-01	TCGA-3G-AB0Q-01	TCGA-3G-AB0T-01	TCGA-3G-AB14-01	TCGA-3G-AB19-01	TCGA-3Q-A9WF-01	TCGA-3S-A8YW-01	TCGA-3S-AAYX-01	TCGA-3T-AA9L-01	TCGA-4V-A9QI-01	TCGA-4V-A9QJ-01	TCGA-4V-A9QL-01	TCGA-4V-A9QM-01	TCGA-4V-A9QN-01	TCGA-4V-A9QQ-01	TCGA-4V-A9QR-01	TCGA-4V-A9QS-01	TCGA-4V-A9QT-01	TCGA-4V-A9QU-01	TCGA-4V-A9QW-01	TCGA-4V-A9QX-01	TCGA-4X-A9F9-01	TCGA-4X-A9FA-01	TCGA-4X-A9FB-01	TCGA-4X-A9FC-01	TCGA-4X-A9FD-01	TCGA-5G-A9ZZ-01	TCGA-5K-AAAP-01	TCGA-5U-AB0D-01	TCGA-5U-AB0E-01	TCGA-5U-AB0F-01	TCGA-5V-A9RR-01	TCGA-X7-A8D6-01	TCGA-X7-A8D7-01	TCGA-X7-A8D8-01	TCGA-X7-A8D9-01	TCGA-X7-A8DB-01	TCGA-X7-A8DC-01	TCGA-X7-A8DD-01	TCGA-X7-A8DE-01	TCGA-X7-A8DF-01	TCGA-X7-A8DG-01	TCGA-X7-A8DI-01	TCGA-X7-A8DJ-01	TCGA-X7-A8M0-01	TCGA-X7-A8M1-01	TCGA-X7-A8M3-01	TCGA-X7-A8M4-01	TCGA-X7-A8M5-01	TCGA-X7-A8M6-01	TCGA-X7-A8M7-01	TCGA-X7-A8M8-01	TCGA-XH-A853-01	TCGA-XM-A8R8-01	TCGA-XM-A8R9-01	TCGA-XM-A8RB-01	TCGA-XM-A8RC-01	TCGA-XM-A8RD-01	TCGA-XM-A8RE-01	TCGA-XM-A8RF-01	TCGA-XM-A8RG-01	TCGA-XM-A8RH-01	TCGA-XM-A8RI-01	TCGA-XM-A8RL-01	TCGA-XM-AAZ1-01	TCGA-XM-AAZ2-01	TCGA-XM-AAZ3-01	TCGA-XU-A92O-01	TCGA-XU-A92Q-01	TCGA-XU-A92R-01	TCGA-XU-A92T-01	TCGA-XU-A92U-01	TCGA-XU-A92V-01	TCGA-XU-A92W-01	TCGA-XU-A92X-01	TCGA-XU-A92Y-01	TCGA-XU-A92Z-01	TCGA-XU-A930-01	TCGA-XU-A931-01	TCGA-XU-A932-01	TCGA-XU-A933-01	TCGA-XU-A936-01	TCGA-XU-AAXW-01	TCGA-XU-AAXX-01	TCGA-XU-AAXY-01	TCGA-XU-AAXZ-01	TCGA-XU-AAY0-01	TCGA-XU-AAY1-01	TCGA-YT-A95D-01	TCGA-YT-A95E-01	TCGA-YT-A95F-01	TCGA-YT-A95G-01	TCGA-YT-A95H-01	TCGA-ZB-A961-01	TCGA-ZB-A962-01	TCGA-ZB-A963-01	TCGA-ZB-A964-01	TCGA-ZB-A965-01	TCGA-ZB-A966-01	TCGA-ZB-A969-01	TCGA-ZB-A96A-01	TCGA-ZB-A96B-01	TCGA-ZB-A96C-01	TCGA-ZB-A96D-01	TCGA-ZB-A96E-01	TCGA-ZB-A96F-01	TCGA-ZB-A96G-01	TCGA-ZB-A96H-01	TCGA-ZB-A96I-01	TCGA-ZB-A96K-01	TCGA-ZB-A96L-01	TCGA-ZB-A96M-01	TCGA-ZB-A96O-01	TCGA-ZB-A96P-01	TCGA-ZB-A96Q-01	TCGA-ZB-A96R-01	TCGA-ZB-A96V-01	TCGA-ZC-AAA7-01	TCGA-ZC-AAAA-01	TCGA-ZC-AAAF-01	TCGA-ZC-AAAH-01	TCGA-ZL-A9V6-01	TCGA-ZT-A8OM-01
cg22037648		BodyBodyBody	0.0193805415168115	0.0117038001995822	0.171874730332096	0.0111802723515964	0.0119223004267532	0.0650047087872885	0.0148277243970776	0.0239017758598618	0.0520200246898797	0.0475410342703787	0.0248792833364437	0.0379326502313801	0.0140698199292408	0.0160816964607938	0.0182064433126628	0.0241268189022871	0.0105644937641748	0.0257549846301206	0.0268872715919084	0.0114772871683695	0.0139774413165528	0.0138768073003502	0.0104902962715955	0.0334275387825727	0.0147133437327322	0.012328554641423	0.0226131790593111	0.0149059045576672	0.0115413811694852	0.0368172041136484	0.0152547457238443	0.0106632298038485	0.0188609309667064	0.0170899413411799	0.010697593681061	0.0143792183662081	0.0154283270100422	0.0402339060339977	0.0197253044706252	0.0131773427480937	0.0428625290722595	0.0346282351334006	0.0153428152120593	0.0724678835988549	0.0235325660368542	0.0133916570570947	0.0126086553075945	0.0118929213902972	0.0107380560282128	0.0152826766981279	0.0116855529479623	0.0566322467136115	0.0306284527425505	0.0192091687236892	0.033395424127415	0.0241739664392056	0.0167410105844892	0.0690091214886647	0.0125866209463778	0.0112743621170754	0.0108621544552605	0.024085527862113	0.0133759303035585	0.0213773658959693	0.0131251435272923	0.0114635106526533	0.00994552201392278	0.0152570605739132	0.0636717210702455	0.0172585549359107	0.0122622154560728	0.0743575758540393	0.013118547880335	0.0101737612465497	0.0134444742916315	0.0150421319280268	0.0101789958641841	0.0176101798760416	0.0129002558206614	0.0157858501445895	0.00992704080063191	0.0340314992546272	0.0329612752247718	0.0353472395356562	0.0203452310026167	0.019283502629521	0.016859727609108	0.0157706872500378	0.0120008153960032	0.0261588915201687	0.0166815117666054	0.0689528429758366	0.0259729381639083	0.012720607420109	0.0110375283060732	0.0271818453012823	0.00887217061961879	0.0108176476688965	0.0678457192774864	0.0137135069685788	0.0280453119787677	0.0200864741047472	0.0106951933966484	0.0177833123240505	0.0176637691210069	0.0177389415688821	0.0168597174489923	0.0117969415653678	0.0188365895650975	0.0170173971021961	0.0131525975135037	0.0175533649105424	0.0249231163993324	0.0186721022030388	0.0145367124990137	0.0265926946272244	0.0138528482005199	0.0147285075890505	0.0190003473082344	0.0588569511483164	0.0249793840946589	0.0135744614857234	0.0193107474939847
cg22125370		Body	0.0497428650781081	0.0551879045609663	0.0732440114312611	0.0626922422730727	0.0507677730588761	0.0450949448489324	0.102139672101259	0.0457582308958336	0.0618826520783156	0.0595114854400533	0.0569645447372549	0.0572503005982248	0.0446790677758953	0.0911871484632876	0.0365319974809826	0.0479561072222712	0.0595313400615476	0.0402832779890544	0.0357059590947902	0.0544851992894183	0.0436104142436965	0.0544512932185023	0.047422134132745	0.0362752911838804	0.0413334191303639	0.0630039486341591	0.0792261196039603	0.0512080725951542	0.324635674519016	0.0460600333674965	0.0420512587994008	0.0410419181581968	0.0591160713806395	0.0452409776472645	0.0542565489794864	0.053704215765192	0.0534646628748681	0.0859583589440661	0.0378956080486386	0.0508227063482726	0.0379572581249073	0.0422928915216996	0.0461028126876186	0.0412045746748857	0.05396296036525	0.0538179605211764	0.0700697696462153	0.0652617701216966	0.062247338803956	0.0469493493421133	0.0378627316332393	0.0987165055039866	0.0650435965871732	0.086747927108488	0.0705326593807864	0.0566200278322865	0.0436210554804092	0.0317579967418182	0.0386077856625893	0.0486441079216717	0.0699284366158234	0.0562822641239235	0.0492201982009053	0.0643970419785014	0.0467209715076653	0.0664987192686503	0.0527132352074825	0.0524893482570946	0.0423743961012471	0.0422899499264842	0.0493186693224811	0.0629681007881662	0.0685218771236739	0.0654115749939026	0.0468645126354942	0.0418527984127656	0.0856102715677721	0.0587827188415426	0.047326384704656	0.0491930218663795	0.0737413779870764	0.194361561349446	0.047709001378936	0.0511545861400252	0.0533698709820304	0.0515534728389624	0.0478677739323027	0.0485161320418651	0.0465074214979998	0.0601805656637009	0.0508774684659014	0.163607212376564	0.0605500603437148	0.0572203922400359	0.0860790132298329	0.0520359692399777	0.0626097714758046	0.0435769070298369	0.101652954011966	0.08575092001761	0.0560925307919556	0.0482344786987273	0.0748965849177541	0.0532863123167919	0.0416802317812712	0.0729467965751519	0.0840259259886952	0.0401436628422111	0.0758703680003748	0.0564835530201188	0.0654230134557641	0.0567659062564264	0.0558119896354597	0.0613067501180652	0.0599517669253231	0.0459692517034186	0.376145094548778	0.0731283527748472	0.0744497812017234	0.0623180258564212	0.0667099518361819	0.095156599517999	0.0422427783797555
cg22126032		NA	0.0909261549895712	0.0683888529315257	0.110434412411751	0.08709229901802	0.0688617793288742	0.116109265153801	0.127612041629081	0.0811368682541477	0.113573156104435	0.0685416314361314	0.0701919721541074	0.124110185560676	0.0668412185599584	0.163221037715012	0.0562890841149396	0.130914371856901	0.0641342429572775	0.0595520074370893	0.0931691771019101	0.0990618460980839	0.113013990521349	0.086887851168514	0.0681921928384183	0.0789541005356674	0.0499710084666725	0.0584599324181889	0.120506264984499	0.110172549329303	0.115281111467144	0.147731045684364	0.0818456843616926	0.0855832323943141	0.0663833812445999	0.0948647830690439	0.0973470400043513	0.0797386792874017	0.070425123212452	0.0545627887730432	0.0811226722408892	0.107955632774938	0.10151664448101	0.0717287178774032	0.0448802670040103	0.134190974415278	0.106316178050639	0.126402854336872	0.153594570012503	0.0808288939055086	0.0698732649419545	0.0614167858913617	0.0624094254684934	0.0869181386109179	0.103392383121681	0.0777887193814269	0.0936674612703816	0.0891368386272567	0.0631327846943142	0.102755862776102	0.0670613632245646	0.0703679376318865	0.0694026318364519	0.0732940435085215	0.0807845064820813	0.0883418216436291	0.0673363416571875	0.0923653718402294	0.160205500673962	0.0623078711306401	0.0621004877077891	0.063285365267546	0.0602589610517651	0.153169686361622	0.074932048464046	0.100786772081622	0.0915304554588469	0.050081087113289	0.0613574918181799	0.285230694879728	0.0742672292599777	0.0673712420202964	0.0454803439878408	0.119908455261526	0.114947125842964	0.0831097208216891	0.11651932533392	0.0781184769987368	0.0673350205496322	0.0716405004939558	0.102550953107594	0.131072215788895	0.121353170198933	0.153948265890977	0.111435847470696	0.0740864921271481	0.128880065380807	0.116125142634838	0.115939842804086	0.081415188488773	0.279430980417326	0.0758016520791273	0.111281798446062	0.082577778060054	0.124072717343349	0.0812497447451212	0.131417074990291	0.0988739468817041	0.118228339753567	0.115079999369951	0.114966174070033	0.124966096506595	0.136494766601467	0.105366873973088	0.127060109632466	0.131236166424338	0.109043192020615	0.0970172044383539	0.418527381068225	0.120305284009865	0.131900547828345	0.0558812624131257	0.171152919301314	0.146407147206666	0.0774706200794489
cg22172494		TSS1500TSS1500	0.55479290970889	0.623450349676253	0.615938684386574	0.604877105357953	0.442006017098344	0.535225202956147	0.453905414009365	0.539265937440036	0.565913622356801	0.473877674163667	0.47368464062912	0.640691038666342	0.543309764984265	0.790927244391011	0.500106677268495	0.553583581719969	0.640873905811891	0.628433472018517	0.597571229838155	0.461734797190372	0.562363279364006	0.673678686237744	0.290290516682926	0.591067529269208	0.587483822350409	0.488739016059606	0.621428885022547	0.658687749474787	0.278021500461897	0.61488509537613	0.564061595136732	0.553555147566835	0.540504447685141	0.547560261423659	0.501568867802892	0.629443752904592	0.487949817525387	0.530421822220565	0.545127276527618	0.698904656562937	0.626806770077117	0.600147269747625	0.628401867378001	0.649903954840439	0.42226244171235	0.542721979183749	0.792485016236018	0.451198948872379	0.4253356270712	0.56554348315902	0.626004223331109	0.638463927410619	0.593321620022506	0.526825746058639	0.468685178484421	0.671376651713941	0.535660088351582	0.611366370399868	0.637325034247805	0.73184003751257	0.396969242004067	0.493490887816028	0.442062069790675	0.55971472462499	0.557342182195126	0.453143976611393	0.765160133048908	0.745175777237474	0.404679228672144	0.484795297116064	0.708598207750633	0.493634217241493	0.364714435016285	0.633326582374172	0.636246317577816	0.640479945728114	0.380025408140774	0.415144731368487	0.650276232290667	0.538741317532768	0.389541574171883	0.48004033151017	0.624123779104618	0.506521378045437	0.532233627314393	0.490995740519801	0.606993334531778	0.479532253553011	0.689545240763995	0.541432239579082	0.646777206531413	0.580863514386647	0.547692218721555	0.458763459412492	0.764162538303485	0.547270053022886	0.682581224375491	0.373750691817929	0.658614826277612	0.389312117025735	0.557334053717945	0.575577782642303	0.402166255159538	0.57799608861628	0.484981544341614	0.558263469306139	0.591495104345656	0.437959258493393	0.67026298911264	0.577366548531281	0.655154659578543	0.515377854892296	0.549956923152168	0.564740889414504	0.578016211002596	0.512247732136282	0.336681721720022	0.346963905486639	0.675071120104055	0.633385245381604	0.519641821902301	0.441225268427519	0.522248437512287
cg22183706		Body	0.150777431046735	0.0483431976786692	0.348419742664768	0.0796990907824364	0.141117170959239	0.113146306296165	0.459666649604029	0.150647962531603	0.111769687864684	0.127947459537256	0.299629888388543	0.137740969814934	0.0962250764944499	0.773462208883345	0.191889499371363	0.217080985633095	0.212250204605391	0.157071017414601	0.219889587153182	0.213020648372295	0.227362225517898	0.172011955125309	0.0729559722706433	0.142439916062494	0.170230997030731	0.165878323218246	0.127138459224818	0.135266479358664	0.156306305870625	0.106389847954427	0.210799794747844	0.11634126923604	0.121715409014669	0.134340720407423	0.0801336441477234	0.227903910223289	0.16226166158566	0.0963779797463123	0.246030569068473	0.116456233470353	0.184513927313772	0.132562199767139	0.10756939612048	0.16205502754487	0.120608898860317	0.148494385448408	0.149459933514375	0.109171114191442	0.156864466405676	0.0932475151903622	0.147030084611014	0.170782686261867	0.170957099232476	0.300932795417697	0.191769712040496	0.193211834333103	0.0857506703102511	0.219311422863376	0.147887951103342	0.183351856759254	0.0518645877091628	0.168419361742416	0.175828585656813	0.16782706817193	0.190219705943231	0.048080262824494	0.0510019058305135	0.0702488636693363	0.0686742471193211	0.106943201399204	0.0677030588209651	0.0884697502472935	0.0870687012530581	0.235624069882785	0.131860172527054	0.142038704686514	0.142335502429171	0.367240976916747	0.145600611743226	0.160145601143992	0.0471482537286935	0.468722867527278	0.121365706453416	0.254393635227549	0.198839094511895	0.275967833468572	0.149883386069281	0.154113199489635	0.111457030725775	0.167597889834775	0.142588461895491	0.317545976297305	0.180106249238825	0.129488669751479	0.186817500811159	0.154265857321638	0.445100894451106	0.0702148412449803	0.578150490706144	0.0751601471283948	0.236552949782339	0.148761650050127	0.0600624708049696	0.152362074353547	0.157103571148752	0.109180830642816	0.216092580185686	0.463087702147936	0.202217069585944	0.132840702207341	0.0432800087533691	0.157837246695498	0.149456674438789	0.228972330453052	0.11509660616376	0.139056511340905	0.363612577246237	0.182582320822125	0.174583358268203	0.135890252055339	0.151844179172176	0.148833371414172	0.161095868571557
cg22215728		TSS200TSS200TSS200TSS200	0.192557672630928	0.0399604770554415	0.282867723151492	0.137145653305432	0.0846421766756604	0.123828197108234	0.0769298030151253	0.1561632723417	0.177038367774545	0.165837848259222	0.169000430876805	0.132424384705955	0.0705526850395391	0.0507839210927557	0.269316556153779	0.151962652825683	0.123782268634492	0.176194013733845	0.0775172281170438	0.166902055967859	0.0999733283398894	0.185021855551615	0.046371265562736	0.182475145911459	0.157432267900526	0.119883705068534	0.145828987493362	0.105636630504203	0.0936253616517761	0.111304923414379	0.0807807547152053	0.0662101755085554	0.185998710205291	0.243928313131079	0.0281836829508616	0.109165025075321	0.248285678806996	0.126110207376003	0.173469566513136	0.119704366030635	0.139400958536375	0.106745215856261	0.115888699870507	0.120435532739537	0.182285289360067	0.0932654179134496	0.0492885018794111	0.118007966656065	0.149850495606815	0.0640473023413794	0.129989667444625	0.163614193492262	0.159317762009313	0.225437138679487	0.120807548057335	0.194467726625483	0.0449592224955236	0.218549852271839	0.126687128185705	0.053059051083805	0.0363510226118256	0.106118370128114	0.0780483493478632	0.24801600818551	0.109004427881666	0.0692127367109268	0.050052539506816	0.0792555433912855	0.0691276798418889	0.13063923371775	0.0336090310536161	0.0429082020258388	0.0745101193682528	0.124464664938168	0.0877587852937786	0.14485847913496	0.0278658606479446	0.0887606670955694	0.0648175491941492	0.142836566676203	0.0302671136256191	0.103610706504987	0.229434909434341	0.109496949724399	0.154619462096984	0.136719624970979	0.101497366910786	0.107314528083206	0.0415621734236254	0.146912841530548	0.117693402185868	0.153849642469131	0.135338172846303	0.145564195516282	0.045666975986429	0.138193270377448	0.0293750250649718	0.0530490654228489	0.0507789400277394	0.0556983534587349	0.211014217329158	0.182845745511393	0.0340040506318619	0.117922910902247	0.120482686049262	0.103042562073325	0.172530554086303	0.0410290237281298	0.116500025103152	0.100116479904486	0.0475482326415948	0.0855976982186099	0.206709162129843	0.161851896602969	0.100908666243333	0.122221111117547	0.114176051355312	0.106020357630024	0.117834387931429	0.192803757466871	0.207551657785658	0.101045308354857	0.0926423295413327
cg22354595		Body	0.450959881587917	0.426156905912853	0.509159048156122	0.489168690388568	0.452458695940271	0.488441031674802	0.774274040927238	0.525774267885993	0.450951618957207	0.43670438089938	0.528040532235971	0.501397634753355	0.534216821649382	0.423792855134789	0.536554084625881	0.469593309755688	0.428861161250928	0.455846698186683	0.478477760198537	0.487005453588238	0.496651355055284	0.365364749510905	0.412495545449967	0.423152874018455	0.482647763494231	0.480337614037317	0.619671444352843	0.489995253277366	0.827104900660145	0.503631172368382	0.531113463581329	0.463195361510797	0.506771598060371	0.470801261900919	0.479844290056823	0.527310486835857	0.474160039240007	0.415863149752106	0.41037186215237	0.51271904036229	0.556999435817936	0.395162698269703	0.441901823628289	0.544300691004742	0.475475241973296	0.45718544369394	0.434033949684882	0.463330232017476	0.515919410611275	0.483827706233015	0.452972326358883	0.492577607604942	0.440626600533988	0.567597314575918	0.443511617872535	0.465713122468427	0.471187188978012	0.46139448012384	0.471457379408162	0.446288204299714	0.439820069450098	0.494531100932184	0.521495942607415	0.468659186058236	0.482448363252038	0.400871179723887	0.425144119186936	0.45860774121814	0.402490449762942	0.46420536296955	0.442178526866705	0.485868292072587	0.455986008971338	0.462096872378923	0.511408242079001	0.423407883240652	0.397580956721802	0.681792151135395	0.364627213944507	0.453877675461724	0.811710191544208	0.651574071374173	0.502411321407165	0.439002386691546	0.436393174052467	0.542848000056403	0.480923410213217	0.463551990258393	0.432429538250325	0.505163056152255	0.492503210819288	0.456358067133825	0.493253743343822	0.647257937426755	0.502245289943379	0.467945741112911	0.44920511120073	0.213285837460516	0.646543219018797	0.401524697430803	0.524227934934792	0.457412627004497	0.366565423341735	0.49728931638024	0.475499144146442	0.430727168328352	0.502974858664931	0.488170431833247	0.514086937744486	0.476193625330045	0.4404380345167	0.416684760987703	0.462489331327046	0.493234274221437	0.479869296466302	0.501170500286814	0.621284625947543	0.684658187807503	0.48017012192517	0.438348021938874	0.470785900925398	0.329716961611292	0.463114355144743
cg22378065		NA	0.493221861134239	0.480286717196168	0.520186088424714	0.490745113492477	0.4998224879071	0.542787673318734	0.479901465877052	0.511060199377765	0.467732702464126	0.451078841326935	0.433520781302951	0.565098547330674	0.441092008590056	0.315115307295693	0.450746230028487	0.513751837128332	0.428647674351936	0.472834877656991	0.47206530770023	0.521060095361735	0.442916173535471	0.412072282837493	0.470914791925113	0.495589662155066	0.424194281404577	0.405734395931246	0.54799049352418	0.51973051494188	0.802268718936617	0.539723902408401	0.525917890235362	0.52693950263049	0.447399036727285	0.452334535105933	0.502143620984169	0.455115085400239	0.462941059329186	0.475119240369979	0.551941584598327	0.43877491052739	0.571176866058328	0.518566135889252	0.479203239999149	0.530527761483515	0.292742334959052	0.433735858833659	0.804538782176442	0.405845897956555	0.460449169880237	0.430648006744965	0.475089625694478	0.497325105708038	0.519835623759482	0.483618520095138	0.474642978808764	0.471220608610607	0.340031056218771	0.524791999368133	0.51613742992704	0.50049864595711	0.508445846464523	0.523303304805821	0.514114438324452	0.483266476596991	0.461749797207189	0.497500559361524	0.528021198252848	0.439032437023293	0.474997879717187	0.435041123447434	0.495970228404102	0.512921230344689	0.524421603101065	0.426858418758672	0.39967144395863	0.436865387414803	0.335016317309469	0.586735122609794	0.63330187894624	0.492950839917194	0.524978086394116	0.620776059664801	0.499331832602723	0.492816248006278	0.534870708494655	0.486918781163484	0.403004553786137	0.511639082185852	0.518648911695855	0.516520373667015	0.478046737746657	0.430260303743726	0.491327062769455	0.491376529105409	0.519361484772066	0.501769992479452	0.464319506448958	0.521243154387357	0.481406637698877	0.490852774780442	0.466002512461217	0.484520707149422	0.515033168657701	0.475306795252456	0.492278549596926	0.467859005130045	0.463229295955052	0.489321137189594	0.604691070223556	0.551197099351654	0.516622215277369	0.381289743400838	0.490972441939695	0.468933079834422	0.489364739955408	0.458658944948485	0.47500479181598	0.42518713843453	0.490443510280305	0.475325175689644	0.49535702750677	0.507190499265148	0.368473585194358
cg22500004		5'UTR5'UTR	0.459284328567882	0.434546232699668	0.396636610528801	0.477835994371606	0.47705718828504	0.506691077775161	0.463072149997536	0.471125270417105	0.505783932331367	0.421967989789456	0.512928502451456	0.500429787859859	0.544880595361677	0.783220217737561	0.511940354028813	0.589744995226686	0.481232373715335	0.504046734429397	0.459709499320259	0.518648280864002	0.502434237760444	0.483101898221393	0.477248891863788	0.467537133839371	0.540623646606568	0.442300032316859	0.447438766871028	0.510515221670441	0.617630089674001	0.440353848063689	0.513517498809478	0.475980504172593	0.47882835016846	0.474892089400759	0.460940912479635	0.495008790566865	0.483917404256734	0.448586440761197	0.397298566497098	0.45339084902061	0.539160308209847	0.429724156883644	0.470796320140982	0.510727174923193	0.481068100118288	0.453642257686456	0.132640780073824	0.481144944835214	0.468543980335122	0.48230572240656	0.524243286849463	0.502704041635605	0.431130371562313	0.460738432476527	0.501916504282363	0.486875148984229	0.36995913141864	0.520725990252563	0.52091927515767	0.481997139303301	0.527078745715276	0.489920411479454	0.530733931956456	0.472651428411779	0.525024230164207	0.514034866225644	0.531753040757468	0.497842940128795	0.570275220334023	0.491290233681124	0.525715044781904	0.524340335852684	0.474310898428701	0.472948805992185	0.404212225574311	0.535170900376712	0.533016362024377	0.498264352712184	0.457420231586221	0.505401815257803	0.515043112389346	0.476877517420049	0.475311575349958	0.473819833594704	0.465791034319639	0.489285083148621	0.431312283548829	0.476056579435931	0.418058797795126	0.5036453130211	0.473158226381642	0.489781848314822	0.47755641698689	0.46053784081684	0.5339797835185	0.482736429891228	0.526648022287255	0.533253782945288	0.439782800505497	0.458486096153695	0.484103343793469	0.490881097970051	0.410928252220357	0.513560146201622	0.505044220463165	0.458714540205959	0.461523510746343	0.830445148406003	0.497103095503352	0.521212525769425	0.485959194958673	0.456800877173375	0.474180323532057	0.474586329735608	0.528368172994389	0.410974832648745	0.643924456701921	0.496880328197744	0.552552743545841	0.525989419524108	0.470630416500177	0.453994353174256	0.477711424818217
cg22511262		TSS1500TSS200TSS200	0.107241286878047	0.463793369283064	0.11370115121257	0.105652817937314	0.049991872876668	0.139827707831247	0.617840528209606	0.108218641775163	0.159047014498245	0.0944859994278365	0.233968625443744	0.172079072880715	0.464540607287306	0.150196739808169	0.12860094433284	0.0699907464635024	0.166999539566907	0.12009881506445	0.183768280661056	0.147098224880293	0.227110319824449	0.105769128695197	0.1852617773748	0.125768345892078	0.156942217218279	0.126567424016895	0.128096283009608	0.361123198321552	0.188915246424721	0.0759348317065772	0.131520399377535	0.346814003476158	0.159850786606916	0.131919792639616	0.574954923698985	0.233366983650001	0.100454221650127	0.091539650941625	0.0955026949678876	0.113265124952458	0.289291845819465	0.0749812361155399	0.177649982482698	0.239621148932173	0.105835939170403	0.252907785210783	0.607990202074392	0.158816708435373	0.107884973230737	0.144198940369297	0.109086369905388	0.135247545404319	0.169242012702983	0.144564073823066	0.0647089963624212	0.158439636228948	0.141192706897707	0.170798507235228	0.135916278757882	0.138151439329821	0.0496278197644349	0.175825877278369	0.126514046950153	0.122505540139397	0.128833192208502	0.150939623909598	0.523354905206569	0.116732483781879	0.814345041379196	0.2080470035014	0.491422121368763	0.236605117318549	0.116755284902718	0.146177148632502	0.0744039348063141	0.0966506198528989	0.127041665431026	0.289898410966226	0.0462637430869602	0.203968227653455	0.613465203227749	0.189088190434775	0.169408570221065	0.177088370631413	0.117958543179898	0.133558132553771	0.248549658369593	0.164684350646505	0.518948268001416	0.187027325023243	0.387499919806947	0.116313227767094	0.202729861101072	0.372032413592297	0.601121493146119	0.171151546280807	0.168371566110504	0.588456543316752	0.499953489465197	0.743373342284176	0.265236649993389	0.190961081399451	0.690548095265717	0.275308110998935	0.109997878656735	0.0759817655817198	0.102872039350397	0.185091314070895	0.111363992308007	0.361664653788489	0.677680285316181	0.327941330104144	0.163583846887333	0.176750617652603	0.226932517466962	0.10055976845201	0.284202775499855	0.109658549159494	0.186352312100958	0.281305570474733	0.119737410327689	0.0991120174775267	0.183967558790553
cg22533573		NA	0.177300692556274	0.503129812537801	0.214988811799198	0.120403166000346	0.123604982445374	0.219166514390651	0.491507547324052	0.218480165808405	0.29096240265005	0.17665211606504	0.297895029582699	0.249859214706694	0.385852601390594	0.349534226867888	0.187900645120906	0.216280325394966	0.156930921171295	0.154196812056864	0.239120720511301	0.159476192109682	0.28934473985297	0.174940846818153	0.175353512759625	0.167684836627837	0.312255569502433	0.125222029900792	0.202785487349098	0.352099850928052	0.427912936800043	0.130785138323976	0.334275477448249	0.192436108274689	0.213299407388241	0.29397101718175	0.465775399489551	0.250026423107608	0.155358697128618	0.236243066721552	0.241266908644354	0.238092989163162	0.347282202432604	0.147949070149602	0.254481136362447	0.318616533314073	0.188332290051234	0.311015541663659	0.708791286159233	0.283264377963622	0.137514894732935	0.18288495909894	0.233155961994483	0.212825304751512	0.280975974449602	0.168444612279042	0.154023670775696	0.245804618940643	0.222965433091965	0.160180198327758	0.24204720175471	0.0833583832890467	0.0909374883837617	0.17431864363883	0.216541243141854	0.252014104050507	0.241007464428346	0.168068968663989	0.328998124167594	0.141017544513526	0.571051851783074	0.26883272967457	0.454400044454736	0.289404146732148	0.156121123788654	0.207023717014723	0.178253410296257	0.202935433565374	0.188804148415181	0.304009747030727	0.131138799374976	0.0971032138970494	0.160735781346695	0.3286804512586	0.2394286045234	0.2857955461602	0.133221299601422	0.257989303459148	0.332284908219855	0.249953654676814	0.425904207330893	0.263256579644706	0.371804573629977	0.132175962666875	0.286616154856478	0.137099372404114	0.542543153664773	0.151010316380724	0.205837755803818	0.257001692166364	0.436618489283785	0.622705477306792	0.250207511705113	0.280176420944963	0.564258854843432	0.418402416007842	0.201020091917868	0.125026671281091	0.235370909115549	0.181388032968278	0.239739321529607	0.369678363602481	0.541078941052052	0.331302110577175	0.225163073108728	0.186223387680487	0.314547732840249	0.167057962523406	0.307789423572459	0.311354674707779	0.185089392858267	0.312921673073416	0.119169464096309	0.131382885819798	0.263039443357608
