Composite Element REF	Hugo_Symbol	Group	TCGA-OR-A5J1-01	TCGA-OR-A5J2-01	TCGA-OR-A5J3-01	TCGA-OR-A5J4-01	TCGA-OR-A5J5-01	TCGA-OR-A5J6-01	TCGA-OR-A5J7-01	TCGA-OR-A5J8-01	TCGA-OR-A5J9-01	TCGA-OR-A5JA-01	TCGA-OR-A5JB-01	TCGA-OR-A5JC-01	TCGA-OR-A5JD-01	TCGA-OR-A5JE-01	TCGA-OR-A5JF-01	TCGA-OR-A5JG-01	TCGA-OR-A5JI-01	TCGA-OR-A5JJ-01	TCGA-OR-A5JK-01	TCGA-OR-A5JL-01	TCGA-OR-A5JM-01	TCGA-OR-A5JO-01	TCGA-OR-A5JP-01	TCGA-OR-A5JQ-01	TCGA-OR-A5JR-01	TCGA-OR-A5JS-01	TCGA-OR-A5JT-01	TCGA-OR-A5JV-01	TCGA-OR-A5JW-01	TCGA-OR-A5JX-01	TCGA-OR-A5JY-01	TCGA-OR-A5JZ-01	TCGA-OR-A5K0-01	TCGA-OR-A5K1-01	TCGA-OR-A5K2-01	TCGA-OR-A5K3-01	TCGA-OR-A5K4-01	TCGA-OR-A5K5-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K9-01	TCGA-OR-A5KO-01	TCGA-OR-A5KT-01	TCGA-OR-A5KU-01	TCGA-OR-A5KV-01	TCGA-OR-A5KW-01	TCGA-OR-A5KX-01	TCGA-OR-A5KY-01	TCGA-OR-A5KZ-01	TCGA-OR-A5L3-01	TCGA-OR-A5L4-01	TCGA-OR-A5L5-01	TCGA-OR-A5L6-01	TCGA-OR-A5L8-01	TCGA-OR-A5L9-01	TCGA-OR-A5LA-01	TCGA-OR-A5LB-01	TCGA-OR-A5LC-01	TCGA-OR-A5LD-01	TCGA-OR-A5LE-01	TCGA-OR-A5LG-01	TCGA-OR-A5LH-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LK-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LR-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OU-A5PI-01	TCGA-P6-A5OF-01	TCGA-PA-A5YG-01	TCGA-PK-A5H8-01	TCGA-PK-A5H9-01	TCGA-PK-A5HA-01	TCGA-PK-A5HB-01
cg19771589		NA	0.16683387887992	0.238617380263394	0.503192560171289	0.422741131833288	0.521683285920925	0.20488825282825	0.504510474315659	0.472508541051013	0.523936340939922	0.527890618809684	0.696699304446628	0.508996872846914	0.547775550106392	0.56902093225885	0.562556202032912	0.459122039010854	0.571414393440749	0.594806475524201	0.526992342387652	0.310579252733594	0.539056267503031	0.372937933822209	0.406555551548008	0.543541965477284	0.462817385915252	0.52838212331187	0.849189402337842	0.460484460238952	0.537402586487661	0.536132438149172	0.549660481343413	0.162813955148927	0.504028433824803	0.243798718115477	0.42260780920895	0.519590546263365	0.103424225630678	0.541213474326208	0.551233322017164	0.488184012645378	0.667265807560713	0.11523053408559	0.540251628463487	0.533124332093169	0.515671925814508	0.548494803450334	0.644036269014904	0.483866989787755	0.500052922907092	0.524545949205275	0.536141801122902	0.706367548384388	0.165974616191396	0.535528079876191	0.765463830010432	0.424139609960905	0.549643788011411	0.562108426387964	0.515720927921216	0.506066001623636	0.559514255806427	0.238777327838596	0.503903231603628	0.511740589372987	0.2573862957193	0.567586858800545	0.504337623591156	0.536045297540988	0.506215336169335	0.817701816097658	0.573508456534191	0.531576213581413	0.527696033145551	0.527816061905477	0.516789596755256	0.528610338575536	0.555917408411057	0.565471856325888	0.525993036749394
cg19777470		BodyBodyBodyTSS200TSS200	0.0421906665543081	0.054457049540126	0.0467091199462008	0.0809814510593649	0.0842222127232361	0.0640432086512935	0.442474494532492	0.479677036739038	0.715676178653247	0.0428580320553664	0.103833539425607	0.274703283246123	0.0721152110476123	0.506404669454869	0.0459192470083427	0.0716955206002732	0.134018561281501	0.0705005353682426	0.0801260682690907	0.0695897332573488	0.0478532102850611	0.0849885970738984	0.694824670678885	0.107280909426976	0.0459982921765709	0.0634467461050068	0.0397623501032283	0.0892766025468648	0.0526597424750211	0.111459247719431	0.239518169009367	0.0436331982320117	0.0957498899685271	0.0435924410571527	0.476207532210378	0.0539085178448173	0.0340353759799729	0.689170070574571	0.0387169457745062	0.588138582088644	0.0614285042465398	0.0505159008814677	0.0861750745852806	0.0743053587851546	0.0809151611412228	0.0417549131001079	0.453893680028139	0.100836912439145	0.0431206225897533	0.0654752612818037	0.0406624111913876	0.0801619026551766	0.0473851735967668	0.0390312426405598	0.0820646549763325	0.0905507397410356	0.0568353114707329	0.0430734169029555	0.722720248066519	0.0515880911913556	0.0506283187743033	0.0525267792521732	0.0496918261407683	0.103825250315486	0.0608725541829901	0.0498257319342618	0.0780094650853112	0.578885170594732	0.0591740383345895	0.0571369012657643	0.124258838221111	0.0360953008004518	0.718858314680237	0.0859265213826946	0.117312856878646	0.0445918631931361	0.0635261499968892	0.110900638086329	0.0585493240061197
cg19781251		5'UTR	0.962603684870337	0.94112940642386	0.932361188262146	0.966750134485624	0.957807197147066	0.946192334986606	0.956240321267369	0.93997634023686	0.961336200255475	0.947700366683104	0.949313620151232	0.930763603138651	0.940421288546877	0.948534142450041	0.955990921308027	0.951528581639185	0.939501558394429	0.945168559856182	0.948664975492957	0.95133914705205	0.950546266325404	0.950156000575984	0.958834045902193	0.941666959086746	0.945194521847206	0.956780503437117	0.961218968480234	0.953003320778325	0.95088765912228	0.951474309687079	0.939952688261834	0.94004512108774	0.957854837247186	0.942040021617956	0.964567247884865	0.937481859324865	0.95415553219657	0.95950894857282	0.92941570789439	0.94839009276219	0.959520353473594	0.947823869104841	0.952601545642114	0.956905818867254	0.936031515104712	0.934081723944312	0.955472613428785	0.953261210101854	0.946133685357279	0.950618270943733	0.944942164889353	0.949019664235157	0.954757433925713	0.965241989871376	0.961616522422283	0.970876376270466	0.936680439807834	0.935303508301289	0.958761805447763	0.967580493198506	0.961855958011698	0.929457915921665	0.956424415771831	0.948680748335154	0.947393169313114	0.96266102949128	0.952386710754369	0.955121307219711	0.940106694046638	0.96315792472875	0.955488120591053	0.968595065886326	0.949990984537542	0.941946825101837	0.907539631837661	0.948199362539685	0.959693439253939	0.924638465435039	0.942577237850436
cg19854301		TSS1500	0.838748639896684	0.451841424620897	0.576855331086349	0.281897859143229	0.948927583812445	0.899938171764556	0.942671719023718	0.644669970423431	0.943053898226763	0.892188774186164	0.929993998156994	0.934094354017821	0.934596402158653	0.9335133894501	0.775630192907565	0.93064766688439	0.936804586141301	0.946592449421459	0.753141919950244	0.92872918582743	0.57035428802913	0.901230368125911	0.91108035688369	0.836918096604631	0.90657493959094	0.948274802147261	0.757682406488692	0.675733646122466	0.222946045120251	0.903609307718975	0.658073018723343	0.90886193106376	0.930260712087601	0.89488049677652	0.773376538027498	0.64344659528732	0.553038961726718	0.921337104605264	0.933095854104804	0.936110473662821	0.461318048996723	0.563854505213822	0.848880742094269	0.934880638506541	0.938309302450362	0.548227583301446	0.92526881586177	0.89171080507414	0.618274792044888	0.819411099291441	0.892008194147045	0.898621688771228	0.478988800895271	0.940937433043126	0.931047096307064	0.942388904952351	0.87800070090887	0.865802458226943	0.943452638276919	0.392624381770939	0.84944762110596	0.936882087447525	0.889695254842214	0.905422536472589	0.877685476646236	0.94797422085487	0.912524210878822	0.945703707630104	0.880028663608799	0.922392214017098	0.942968987830575	0.451176741132993	0.951512796850853	0.901270666550973	0.603063169919352	0.723223736606885	0.799343708127284	0.882473143339282	0.923597388495833
cg19930802		BodyBody	0.950662531703	0.937261693634409	0.946071088338172	0.942395168587795	0.934021291347545	0.922100835703971	0.949719574526795	0.931521982796926	0.93964637618937	0.707215810346278	0.963344048991436	0.926639010911379	0.951056212356651	0.965927264108527	0.947114815425249	0.895917910786096	0.958413369842705	0.946209656692916	0.930622838063909	0.926126002423472	0.952741642159456	0.913828224392527	0.875885592051547	0.946378946818823	0.943581703830349	0.947101558383811	0.923911068545274	0.932941205809166	0.942750341725274	0.964778883941525	0.333922793421377	0.930876340374172	0.951602050539175	0.947609335681688	0.948950462853899	0.898846901603107	0.904959095721593	0.950710289452047	0.927271424079638	0.954563505039714	0.31889142224796	0.953738601620567	0.805861584241429	0.953100906999401	0.935638718838782	0.818272499036529	0.894042352464529	0.952952580432421	0.833772293581011	0.963091441068984	0.866967588293756	0.935322414722052	0.89332602084313	0.94234738889043	0.962430940966626	0.942387731763119	0.900786698373444	0.94907564347581	0.95263254705332	0.814163989130735	0.907383450763317	0.948612676392454	0.96022254081974	0.92532870987694	0.944624515741642	0.946378591407702	0.938565307686319	0.839475859173713	0.948000001429045	0.919468729802071	0.956156769286255	0.235225307438469	0.941101595741735	0.941657596972104	0.84585920537703	0.900184349113434	0.92197595358518	0.943122049290203	0.91868731105406
cg20019546		Body5'UTR	0.448298819896704	0.61760198857929	0.467830427264288	0.650439418084527	0.389196551729287	0.173756798053803	0.513577193034763	0.257421641817123	0.469559347304226	0.388768407277344	0.451778910549317	0.27852096672604	0.441233051424435	0.162016860148766	0.322783828991821	0.709157704077155	0.301156427873462	0.612980059050555	0.246868296928812	0.697162107851151	0.450170035350481	0.201155276685778	0.136969644621683	0.39253781463477	0.149366905718526	0.338585532192324	0.319259935745964	0.348484603774334	0.433902053193507	0.32670582041658	0.41110716597586	0.154890108032684	0.557176043390731	0.44853292032679	0.564320437580851	0.231368256840305	0.752711575021086	0.493080099032977	0.282213643608263	0.729713377728865	0.820440820544614	0.727273325517784	0.251030584728491	0.353368784884153	0.139589765357973	0.497996932042226	0.50079813338105	0.645710408315948	0.267442901199401	0.416521654006535	0.429986198660624	0.224211658577979	0.449720243104479	0.480744892223814	0.127019532569767	0.163854533060735	0.744603291049958	0.72746468875262	0.718339749944511	0.35282362723036	0.191972981024306	0.282856515592408	0.271524756916268	0.450564233150293	0.429464425907849	0.403091552728704	0.572736552790402	0.548699545334253	0.395532410996672	0.188242137931311	0.461751911099689	0.791094413782876	0.689459910630382	0.267641597868698	0.352109596494057	0.110718772294844	0.463834329013805	0.697942261512687	0.431551210731158
cg20052718		BodyBodyBodyBody	0.013354069814622	0.0103282585223481	0.0100050810446649	0.0145191325648057	0.011983834043526	0.012757498301146	0.0118403694637829	0.0105523174227348	0.0141144772235307	0.0106460920963973	0.526147775532801	0.0111107141932507	0.0124376987154194	0.0120271890285177	0.0143378136714019	0.0127439619213384	0.0227616657060086	0.0112154856773752	0.0165063706790639	0.0114331825816685	0.0119641316944859	0.0346155103118913	0.017327877203785	0.0138137689733574	0.0142500996699439	0.0144505542156838	0.008909086645685	0.0143336294328615	0.0121491975234195	0.0100653079015468	0.0297905792228815	0.0129059293156467	0.0163381507000124	0.010249872827762	0.010999601292167	0.0124155542208279	0.0112472867789009	0.0158260812683012	0.0124936975697341	0.0110323603307352	0.0115843354466158	0.00968418968717839	0.011102537588584	0.0128761607797385	0.0101846950702654	0.0123895732510972	0.0117316535112288	0.0124577255305582	0.00897151449124747	0.0106072585104753	0.0129087301823532	0.0131382785832216	0.0148443684275958	0.0147353937675923	0.0109667455202062	0.0117889330887015	0.0120802369902481	0.010820009549408	0.0121876713153179	0.012517745726177	0.0160612526448402	0.0111840493822417	0.0154905512172764	0.012432206049506	0.0134095628893663	0.0133623339158343	0.011950603602429	0.0116557094319343	0.0115370138630749	0.0142344029274363	0.0113744852178749	0.00977597022667759	0.0221282379410335	0.0105596052541435	0.0119087400460054	0.0136383353341385	0.0159758316179759	0.013798630435505	0.0100455436538573
cg20080624		5'UTRBodyBody	0.875855533921238	0.223408376260768	0.598039662098465	0.83456381185869	0.707102853609937	0.470785097750306	0.851949296989727	0.676181033131866	0.901224411141746	0.90562565096823	0.475894444000325	0.559021343291817	0.130702526786382	0.812531139378982	0.859900246044704	0.888602285377851	0.25869659911362	0.885072191676901	0.486166516481351	0.50368361733924	0.951233110657339	0.505477783858545	0.592707719688094	0.475144384110939	0.1661369828606	0.508661748759184	0.431015972760389	0.402015325658056	0.834335395928083	0.531049525945735	0.806351502516385	0.132223019191552	0.893250243538342	0.546921464990563	0.860522220516781	0.844328347804336	0.910444898673024	0.917548325417637	0.224056315291284	0.583250296283332	0.92240512570146	0.903108521635038	0.662051206836892	0.652992359676038	0.773211495386301	0.849454943622144	0.916216207953228	0.79762572752927	0.884225652429854	0.431578205117919	0.172497148011579	0.287724656072645	0.28405438306416	0.0921176733236127	0.747432165510851	0.16992624717511	0.930351987825935	0.686650466404909	0.946930580978502	0.65748875267018	0.887553609108111	0.492694171834238	0.640960175615853	0.3395443843403	0.381322920391712	0.506879252171444	0.168436062837274	0.941042142902713	0.103582404981249	0.222657166246925	0.554634024216242	0.265984163786646	0.847989165337692	0.62244730421021	0.193194207152848	0.554129198584104	0.559109543413979	0.806775839417576	0.569646183872029
cg20119871		1stExon3'UTR	0.770508832323601	0.708438885889389	0.819830349410108	0.729123765622877	0.799413519085035	0.6563067951648	0.788352519888181	0.743162974063495	0.753188866756766	0.501983103395698	0.789629699477274	0.716909141325575	0.785848635316216	0.753182470217571	0.847129683457527	0.718087174551454	0.755435942624343	0.762690941460881	0.726442160276892	0.727387869977886	0.786652098678967	0.54306245563652	0.73201586002957	0.708158039380147	0.789814248252175	0.772755160604832	0.721645289468239	0.782947958708784	0.766632113339309	0.821058817192587	0.306540101635465	0.643055041603459	0.784069359912168	0.702076762059692	0.804299331837288	0.762810970943244	0.35244202765171	0.811589655933606	0.800481622305052	0.785282119326756	0.172764232266295	0.779818464402126	0.585598098227013	0.809812729617754	0.797026362417746	0.388556701021136	0.804722142661614	0.788315286121577	0.502271826078272	0.573015368236904	0.667654690557959	0.750015763502918	0.705235091739409	0.865019351555737	0.796410391556733	0.770115631619664	0.711127322061733	0.669232398517136	0.813664762598303	0.598459187159739	0.687142750029605	0.753390248857104	0.831850806445292	0.795462142035716	0.758117593368212	0.800929327033559	0.789984034996252	0.77351800904323	0.737285765546698	0.762366587994454	0.796870307619141	0.314998867635313	0.850223693569485	0.782524282506745	0.626078426787009	0.760806892262337	0.421780087634363	0.750736897816024	0.689184912416304
cg20161179		Body	0.316228957592702	0.790614282142927	0.684129296759395	0.398038669762059	0.352306804864822	0.0321806622991775	0.0450851591735844	0.455990387617938	0.0592703162391369	0.390441207146923	0.0937383913277289	0.240945660203963	0.0998399797520072	0.0404420878482471	0.541716788467372	0.0334238463486634	0.481207986342261	0.574816478828893	0.135358557472177	0.500066087712769	0.611804329802417	0.131093733705469	0.0648019054492406	0.359910442247256	0.131709592754161	0.0592164197436836	0.102220271744629	0.457667154534573	0.428542357382135	0.0443212575456918	0.823389672693214	0.776173878319803	0.135139869592255	0.626021878061454	0.0517728465875318	0.773842335058362	0.865720945998826	0.0407127409310673	0.592136865497661	0.465199415550959	0.451500797683309	0.853441528746107	0.364019735914233	0.0436963702540518	0.0551363833566719	0.0420502167856186	0.0404840774625386	0.698139841219993	0.80900465809604	0.123188019386187	0.0945045090370168	0.476470732949474	0.58980381635309	0.129481601542839	0.197893255836717	0.650541428160166	0.842525264223247	0.814925370245173	0.0451240867784508	0.0796161498357707	0.216240160543108	0.435104554747325	0.0551449396357194	0.428172903105547	0.488037613835023	0.182973513748096	0.564353884390852	0.830159691721416	0.0618560986406253	0.353353057292536	0.619165752429304	0.8734581388397	0.510718539766121	0.21514845273879	0.423271710995091	0.359905243891208	0.0956519916207874	0.3863889782515	0.46187808440969
cg20253551		Body	0.0274886032109859	0.0209885690881025	0.03147603125742	0.768453827171578	0.0365877412544385	0.037041979687097	0.729461900104399	0.6223039358393	0.0285061550361465	0.0678524470804001	0.0645454040740418	0.0313312117075518	0.0336662126284894	0.0422484985976739	0.0429011937300956	0.427752401330111	0.601613227986679	0.104107879855788	0.0403175277394554	0.0370516732104736	0.845535391793202	0.0965775947888924	0.475718407766066	0.0367429737627647	0.0297970246434061	0.0346730013467583	0.0450906605951819	0.0311218675268728	0.440327300629845	0.0699651050320383	0.0270334986643274	0.0352247652936248	0.83482497302386	0.0279334255821229	0.0614754231971381	0.0282992495438973	0.217120650047762	0.814179135252488	0.459031437477688	0.655604716234329	0.0809896545840319	0.0493427224286216	0.277207270373286	0.0345156345277536	0.0365585519964955	0.782262008896686	0.841581011799273	0.120970213247079	0.167359618045405	0.0265497026186905	0.0349127769019904	0.0576961386716553	0.0946922879229928	0.0296999189200646	0.024796790524189	0.042196204165258	0.0355397371554355	0.0453304958806756	0.83096730611592	0.0288712008248064	0.0319519563393104	0.0316025049303648	0.0706201513650846	0.402928120977967	0.0848688060966458	0.0705124432093098	0.0424728565682053	0.390381319138189	0.0261279848659399	0.0295967040394301	0.024348908665887	0.109418867044571	0.141022443530101	0.0495538051496885	0.0501772213939817	0.479804600963349	0.0631202336142713	0.730100356938466	0.0432161833618643
cg20279283		NA	0.691540229919371	0.220564695882741	0.148394715274135	0.665180184131335	0.735077012849295	0.206402009271364	0.650449341339379	0.257201026374487	0.6999464248363	0.415391514568114	0.57196128249517	0.629250083208303	0.408098233897948	0.643626977287047	0.192140789768292	0.644413213381437	0.206827324937336	0.695303653687084	0.438131139781364	0.190379767910126	0.767929429434296	0.512354318115238	0.667207448536302	0.189316091914902	0.194510283129068	0.72267776549014	0.512938582256503	0.430697489876953	0.133662613009029	0.511487602322789	0.706200431819	0.126382388998728	0.776713953074457	0.126782482659984	0.647348149515299	0.647515491875419	0.0784258313643435	0.727707167269046	0.727430945779822	0.20129425422624	0.795325549184372	0.375355496631692	0.567813981521083	0.218368323415289	0.13450150370579	0.445174268736244	0.619177231281933	0.568097338948815	0.701819596126775	0.147778184568808	0.419748595017739	0.226812343103888	0.142845172618874	0.31453853549829	0.427166466986254	0.213792991552722	0.210256977116085	0.45702583192884	0.724846215798768	0.748981205605709	0.160258975513948	0.188940162556784	0.139550619963604	0.402930062698223	0.304998252187169	0.357159234465932	0.157527431588252	0.430823174200757	0.541715905226673	0.422502974237307	0.199703211130166	0.673805716772857	0.327966672864718	0.3465125059909	0.232721727114688	0.123511232404805	0.656779545057613	0.620785888931744	0.14677526497789
cg20311501		TSS1500	0.0649327417549704	0.0762276021136181	0.0652358013031636	0.053693834183537	0.0732060242388098	0.0726584393124906	0.0724103909952081	0.0823611756716408	0.0618846681889104	0.0910581184033981	0.0840886800517114	0.0525854294689901	0.076132608535401	0.0761986332692451	0.114526953110028	0.620501622604127	0.0978987011643821	0.0627193866510153	0.0646408654627179	0.0541074583026095	0.0674828407923966	0.0852705514700169	0.0826942300529605	0.0647253687838008	0.0834293751197831	0.0735217141284554	0.0472742176745141	0.0790895407142954	0.0586274520534305	0.0538012516471259	0.0440363986159841	0.0594319170181324	0.0685742809945766	0.054441824748761	0.0870722029870568	0.0664760691038434	0.073300226360245	0.0978870634642064	0.892993999231507	0.0752370252932078	0.105394301987789	0.0665478911755113	0.0715826953229353	0.0477261209134102	0.0766780021210134	0.0641270555644874	0.0934833117079382	0.0742030265960912	0.057671097806835	0.0832856018071206	0.0785579050059679	0.0682407865344964	0.0778279541742972	0.0561057788613135	0.054503437666234	0.0530734629339458	0.0837154429203925	0.0755755026695082	0.0855771472549381	0.0776876951016556	0.0576521742077396	0.0639153962946644	0.0740893513646544	0.0416760407019392	0.0590144450321447	0.0646799813159668	0.0787495394880154	0.0775039597438584	0.0515174325317346	0.0662638205297218	0.0720931751588323	0.0496066762248232	0.0744624840281342	0.092062205113035	0.0555646652727491	0.067782928666183	0.0682824192797993	0.0782498729505333	0.871193075970634
cg20330472		Body	0.621980247315129	0.0576088623378185	0.0418594717326345	0.0272427907908335	0.877387243700425	0.0302856880727408	0.838067124843426	0.130604321605254	0.851716011574811	0.512650020183322	0.679237442451397	0.656540842947738	0.0466816267254287	0.544143062046627	0.0339437189082627	0.876696469502828	0.415160000587794	0.0807560419559119	0.0319423637864609	0.173883545903421	0.851312902849	0.054830672906659	0.11635165747531	0.0611540061101497	0.0845555938594535	0.58703067242442	0.0335226923686011	0.055121058877069	0.153114279606766	0.0345496624168405	0.0324589874041932	0.0283028852843256	0.0722377579236909	0.0240298958269539	0.528335317541616	0.782447866242795	0.0303798051232344	0.53415068156029	0.0627856937128202	0.792812348257045	0.542519392853216	0.0496942755038621	0.380702393418317	0.11104565548506	0.152508559341997	0.0567900637366738	0.878532467908116	0.64799222249897	0.165474191313072	0.0272399054457653	0.0259439189332299	0.0678581050304793	0.246164295258181	0.0522082023586814	0.0977238083144237	0.0490042178157456	0.121399471276602	0.0316207887531796	0.426778710774935	0.430377230410886	0.0505095855474307	0.0353287443608145	0.142954024692236	0.287853009661722	0.176780493340654	0.0898251535276682	0.287042557021412	0.890929240439857	0.0576778317229238	0.180828185380544	0.153020796796519	0.0373108479915222	0.0399628681024496	0.0320356428776156	0.0236274285339615	0.0990914921288991	0.252690889782943	0.428793152346587	0.83769746089451
cg20498685		TSS200	0.0314311768510068	0.0251542838149284	0.0247540323516906	0.030850972718334	0.0257351057304258	0.0286180427860119	0.13481518863225	0.0288513199473737	0.0371890317362596	0.0260735107117716	0.14995540010483	0.028060926549014	0.0309008598110607	0.0315569777387924	0.0317101546425466	0.0255662887928349	0.0301025721614964	0.0274596203773629	0.0337744899475491	0.0297915884189839	0.0235985134281606	0.0350072257537643	0.0252548067381558	0.0279919866396721	0.0310330294753342	0.0266211415309344	0.0405693332635978	0.0399423172040619	0.0287489828315517	0.0225628494253012	0.0229598072472915	0.0344578143157066	0.0814251984173233	0.0388746459076283	0.0356974403131898	0.0232211289879258	0.0300441893972929	0.0372312655676564	0.028549653971382	0.0264236870828115	0.028225340519925	0.0293842696164024	0.046326710559964	0.0327130208570635	0.0266621320429772	0.0250520404466493	0.0237724330496366	0.0297342145683676	0.021570659936683	0.0287029945884201	0.0325219867907404	0.0390089692888311	0.0312983173365936	0.0386483233236717	0.030045206948056	0.0291236015372081	0.0235567835961577	0.0246616446871204	0.0528334638258607	0.0242388968274718	0.0310510437986888	0.0268888633058552	0.0334003327636291	0.0430296674018817	0.0337722077225372	0.0300386743854467	0.026531924555383	0.0346696232498949	0.0243064986586819	0.0243619287270746	0.0271261956010713	0.0257396172811071	0.0278194343906185	0.0250520762963253	0.0294573231187881	0.0303268156595708	0.0481462891803726	0.0311010369778273	0.0386056136066923
cg20537325		TSS200TSS200TSS200TSS2005'UTRTSS1500	0.954381220502682	0.94873449109019	0.950656437912751	0.76187199633029	0.959614023826804	0.961162285527997	0.96173840152079	0.563492655974508	0.954654803488214	0.947146314409447	0.968258031474282	0.953334878657392	0.962094930943546	0.950981053555632	0.959410939148752	0.952675071400109	0.958960822833401	0.962679783014831	0.943294173244119	0.961554660147059	0.956979484896421	0.963704640393677	0.95665327424996	0.951215908397797	0.959924611994301	0.944925862164065	0.968155376909721	0.964943325859125	0.964504438949956	0.966537035787494	0.943112412336805	0.949980181909702	0.954583090161246	0.959634707223685	0.960934459195974	0.966676052153904	0.964604553405344	0.950964464503374	0.959100714275888	0.96641982166419	0.967084476966181	0.966846562501412	0.959533807378491	0.962207875802554	0.967082569493056	0.951225417401063	0.965437908100872	0.964940267904984	0.946953334423273	0.942871356021979	0.966910023519167	0.962311521863602	0.957678738384712	0.966733524568515	0.967027328917904	0.97373405933743	0.95769166398439	0.96213711051147	0.958646131329626	0.881194407712583	0.962900531119986	0.963703865880655	0.963396304420386	0.965479905835441	0.947545986161045	0.958275191930356	0.962684846946568	0.962119836032765	0.935173520583406	0.953131308951329	0.960413339914229	0.763859808304409	0.972099944645269	0.953889299384159	0.961450891169219	0.958589805147816	0.964440115437986	0.963726863505038	0.953921644820408
cg20550118		NA	0.111190033049945	0.0659721475252929	0.0890564091061826	0.241878837060846	0.144288066604534	0.0919417372304716	0.719327066653193	0.148732289556794	0.656483168329064	0.404926378077066	0.105463971477372	0.381240307427374	0.0921909510428506	0.503394030086681	0.210415451077242	0.714059693767239	0.258301596247374	0.0958106284269292	0.0881617906759724	0.0936905587900575	0.0867663045162699	0.0907034556730191	0.644972099202001	0.211754477484633	0.0698428601274874	0.113425441712057	0.0609389601167581	0.111850934466693	0.404769160467114	0.0694092741444713	0.0759993771134183	0.0643476458623733	0.143662145018587	0.059927415684194	0.733000753449823	0.0834543919956875	0.073577498414845	0.692210430668504	0.126714260367895	0.0876357980410385	0.09394429695223	0.0603053218135297	0.0695851985642113	0.0913920703089278	0.633780014325741	0.0652626791805838	0.81287318980134	0.166575780172284	0.065351546096919	0.0837541864362488	0.079489758220133	0.0712121488095407	0.102457062047085	0.24303629742455	0.0704460423460058	0.072797796098264	0.18520982675816	0.362285180359617	0.794144107610715	0.0780500050268129	0.0711914443744864	0.0873855967125858	0.150444026389789	0.129520546552099	0.0836385638454543	0.101102983321654	0.0795380613295123	0.772115820914632	0.05981695612295	0.0945497097451081	0.457016712337324	0.0659771566724858	0.137428146870921	0.143407009675476	0.0863709832127023	0.070128586805395	0.415454036428693	0.593722437695949	0.421444894937844
cg20582984		BodyBodyBodyBodyTSS1500	0.79796834296262	0.570572724527627	0.883811169670598	0.657736740293614	0.942864212882049	0.646142522087619	0.53823579420245	0.71666880571578	0.873139392184066	0.610173785573057	0.643609098551998	0.526363662421671	0.620385072549027	0.876899042948335	0.586433144302345	0.509554514007811	0.614889393522375	0.59031553867294	0.507137498473037	0.333095155225755	0.859418324795061	0.606439867950404	0.874857650563126	0.497329055499017	0.521501302622443	0.897852000119191	0.582210131619695	0.682663714131887	0.599797776606496	0.583506240416456	0.375664586221448	0.545237554072667	0.597178438615156	0.614727835144307	0.889408089671377	0.85142540095038	0.647396361544407	0.89877415382394	0.518540693615612	0.582746945234194	0.954371579465776	0.909935619112296	0.577287800661348	0.564686678500376	0.596268002348301	0.350127500912919	0.410685367986875	0.47770314802562	0.546380299952322	0.624083162729859	0.564946223829747	0.573715509038758	0.55296853052973	0.627652412911932	0.577310484738673	0.570458009419377	0.585562929155855	0.546305735756689	0.927537053893439	0.828817651708265	0.892717618953893	0.858263040987474	0.590462474351864	0.84131148312932	0.546753269191788	0.496806580452948	0.743897049379186	0.926435838276784	0.510458140295489	0.546173340667854	0.680299265435902	0.661950361024293	0.46814497887821	0.808647046113884	0.548895200725691	0.552707158787938	0.685775350088528	0.855741906080877	0.593384442023623
cg20651681		NA	0.104067248781564	0.0780736864074211	0.0906125436524341	0.184655559860443	0.0954763528652761	0.0950687076552408	0.095069934675679	0.0982139765576211	0.13721798736538	0.122061155298647	0.0901978946406611	0.129160307529839	0.0959348573458471	0.102894805092622	0.142158122338711	0.110980339448062	0.110433246862647	0.100274117349686	0.10869706656865	0.103114501650183	0.155567548157327	0.122356022435576	0.0966196870380755	0.087847802545941	0.0866893400020567	0.100752221538338	0.0960877572225726	0.0983122117524751	0.0727937719203294	0.0780394572753252	0.0601841193120745	0.0865039595198868	0.263707102662841	0.0788424953161995	0.275325177761639	0.0820718297077896	0.0959347396292293	0.489756518964705	0.113364655192615	0.0475442519059304	0.101174439938504	0.0776450007527414	0.105740897472999	0.0904954736475145	0.0844823557062695	0.0971147599072767	0.166222350616312	0.111337498086055	0.0983490178471378	0.0888649095386695	0.0919971413692845	0.078024959736764	0.104908759276911	0.108587289776529	0.0976213372785746	0.101049285609882	0.0914420982749723	0.0842548417354202	0.112883580988338	0.173255927755575	0.0960340364907764	0.0660255383500866	0.0939090785306734	0.111388410075849	0.119164914934807	0.0949358931906221	0.0834841269647263	0.221737609490641	0.067987310779037	0.0916707369070529	0.0883927735317336	0.10856175868665	0.0980861000883585	0.0951283913032122	0.0909748479806322	0.105120198042763	0.123677677573373	0.10226718140943	0.140906523080606
