Composite Element REF	Hugo_Symbol	Group	TCGA-3X-AAV9-01	TCGA-3X-AAVA-01	TCGA-3X-AAVB-01	TCGA-3X-AAVC-01	TCGA-3X-AAVE-01	TCGA-4G-AAZO-01	TCGA-4G-AAZT-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2I-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2T-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA33-01	TCGA-W5-AA34-01	TCGA-W5-AA36-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-W6-AA0S-01	TCGA-WD-A7RX-01	TCGA-YR-A95A-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y4-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-ZH-A8Y8-01	TCGA-ZU-A8S4-01
cg12266049		TSS1500	0.975307516040129	0.985250264226486	0.980139535960244	0.97954457705128	0.977126794529193	0.984291520549081	0.979745876556879	0.973343429698467	0.981062481956687	0.978677312071241	0.985984355002898	0.964339456359719	0.984479990259279	0.987387202522632	0.986392864075619	0.986337065839129	0.961591917685702	0.982144720377047	0.978014335513155	0.977775123256114	0.97904609645438	0.981629816540672	0.983460017511552	0.981293046156248	0.982536654031131	0.985902455393585	0.985487397816131	0.987811836176588	0.981602667182742	0.454861033206613	0.985535958723941	0.977396001132982	0.255886528230757	0.954525735898023	0.975980887941855	0.772508913947734
cg12275348		NA	0.0411908363307695	0.190793754525694	0.0568374615271079	0.0822141914067573	0.0655858242222224	0.036602612712191	0.0381325716698009	0.066472962387171	0.0503877767967781	0.0481240429725535	0.0444599785504357	0.0512543487300506	0.0429644163154418	0.0333534052034128	0.0246232300654105	0.0221448863296096	0.0427746563633675	0.0333287255720936	0.0485116354522024	0.0712757319629705	0.0546498906714625	0.0552208007637386	0.0578226771624664	0.0529368056461065	0.089237878647442	0.0557436226708475	0.048206098806636	0.0392486008024911	0.0651181798886718	0.0464437128924339	0.0395721047925258	0.063466057817748	0.033653547122451	0.0528693710131245	0.0596235088133702	0.0368666489402411
cg12322132		NA	0.522396744942471	0.362689523169836	0.640508190672174	0.0980345409316733	0.322728386522803	0.235443509479649	0.337190850833913	0.504995338957968	0.0604686341628845	0.396294665037829	0.388687433016436	0.484052387752386	0.354034184230299	0.309262551488994	0.278270968940274	0.197880222588904	0.546431539672081	0.486102816895247	0.581917006878783	0.52633246314536	0.572625362059045	0.233119662493241	0.44385033078223	0.495243009875885	0.750948868530391	0.592042214322535	0.600796300978887	0.429129055627709	0.599395996450896	0.462269080248052	0.33771256875647	0.656839719401825	0.27411604492602	0.437841920326192	0.435367330294888	0.41233956398134
cg12434587		TSS1500	0.0117952320118918	0.053696047722547	0.0101257649634175	0.0110841143867374	0.0109857798753679	0.00857550928627047	0.0105347931016718	0.011923527771524	0.0110387668193853	0.0119264467467722	0.00941852336937833	0.00909109373668177	0.012652530796012	0.00944402773939196	0.0102512627750307	0.0103932032344137	0.0133542076598324	0.0119742943892411	0.0164829501108054	0.0127661386061944	0.0223673646735664	0.0125177308031848	0.00989184345735756	0.0137121355590403	0.0141686868121663	0.0109611055168746	0.0110681653588089	0.0100749232124816	0.013455409306544	0.0116565521786125	0.0106784909580112	0.0110711923432431	0.00969431077435991	0.0135077002985712	0.0136751723821707	0.0103055076474697
cg12459502		Body	0.747288563717254	0.860286277733198	0.718244863979098	0.813377749600832	0.832723522806078	0.906190720083471	0.934945615023502	0.829563602263888	0.837775082428603	0.938419183387889	0.84841992057539	0.903019196914107	0.867706453141961	0.899899116560805	0.846944544152009	0.861189186243675	0.597869302855202	0.87927528665969	0.820966585399991	0.794186146714764	0.799847227875913	0.88154453559696	0.913935979683619	0.818877987791254	0.881943305547415	0.840829408888971	0.894615730690039	0.850021590549306	0.864210349234609	0.820105326144581	0.884396809329008	0.865005060930382	0.915282978263347	0.679236984209674	0.774428529252486	0.63505501210248
cg12510502		NA	0.953563383475865	0.937442992631852	0.957756576018582	0.936557615687084	0.954542005399743	0.933739146648392	0.943374146155694	0.937235495836855	0.941776629605009	0.95602238057405	0.917393383606736	0.951676734763804	0.943823168845127	0.942865002749153	0.948806806938961	0.941935356326936	0.946186960617582	0.937557568783073	0.920943701338144	0.954651250925769	0.943296802546204	0.95629692425266	0.940868932074926	0.934761510131938	0.893481324845347	0.950282504070808	0.961132194174487	0.940781142464078	0.930780456800802	0.942907919371455	0.927013542916723	0.928312374688726	0.928365709298283	0.932072541776517	0.907673439080561	0.942788727377465
cg12514506		NA	0.923485055367284	0.961305538580255	0.94657368138356	0.930859180789105	0.942580400122356	0.944710466656905	0.939424375624994	0.939318372343471	0.863799897047214	0.933029199060686	0.939948800494117	0.931963749533774	0.931441991782383	0.931575588160495	0.955918153320753	0.950647088228783	0.95898844237768	0.930532445823252	0.908382099457599	0.949139513303988	0.901186691154731	0.949966242704706	0.945191426949093	0.879224875710501	0.870657048227444	0.940823288606072	0.940969980276151	0.919405323037162	0.906767813513282	0.947232347786192	0.935848580512012	0.952258432378243	0.961721928923166	0.956345002551319	0.860129883434743	0.951959920948775
cg12537796		NA	0.169596375092026	0.477746100437035	0.639425451945907	0.501881460194368	0.569988776642982	0.575758688522097	0.799603519201829	0.476242821587279	0.493456762219279	0.792140322851679	0.0538335765830868	0.855670104341566	0.686324250875045	0.791821027209576	0.745570528145266	0.768454100030452	0.0571355296035193	0.469281931811219	0.664162845398407	0.0905292046389364	0.545220167455665	0.457291390995352	0.804325701766566	0.624462199080993	0.0496558206512148	0.521322107543393	0.709433722052676	0.666363487554726	0.610242847697007	0.722934324300903	0.279347859021555	0.771711470204949	0.830217720976064	0.174581066250602	0.122415036274531	0.408346859883552
cg12582965		Body	0.867010502174413	0.828988068168556	0.912022670665263	0.836592351637164	0.937204089773902	0.888874430508659	0.907213669973067	0.843123416182404	0.846569361228534	0.873061783219751	0.782911586521035	0.901993230520437	0.89586685501231	0.840884685164624	0.864651270235996	0.888812991406314	0.792178112682162	0.902598654630552	0.82361205926466	0.893889579920587	0.860888173455111	0.534538626620299	0.861132748673277	0.898251185924483	0.867011937032188	0.694976507494706	0.887127540017722	0.857385700019772	0.84183778375194	0.867635065062051	0.301656220120121	0.872764760205623	0.875852584014268	0.892652622091498	0.536469096364261	0.837003972335995
cg12589433		Body	0.109819974360878	0.56044295018032	0.593821474596229	0.474705853195627	0.0564826221527231	0.392146808726809	0.0594820830172239	0.199736894534779	0.34795384268883	0.305855480786807	0.672169254387769	0.120979634356389	0.316696582778545	0.27614893837131	0.439238196738315	0.406012676144358	0.0422885559493363	0.443739083649764	0.339742744412735	0.0582696602530483	0.527822394116919	0.283869043731782	0.51706985687527	0.480337720744182	0.0563997340141403	0.484544190432157	0.47833014303833	0.239280524247906	0.506754966452064	0.512559228104812	0.198841057085013	0.0608780573352435	0.0451301309890675	0.19761208209984	0.0699401320648525	0.0757695874822644
cg12781568		NA	0.896205209570414	0.790461521236125	0.878710871457517	0.639998757623074	0.809121728128423	0.734937178670065	0.913776571225548	0.466457147442618	0.822870170768325	0.914724743833382	0.356108847500178	0.924592721274398	0.854604480338201	0.914812621302681	0.853407264218644	0.885815323934137	0.589176080112933	0.920557631994144	0.879874096567318	0.889739645682073	0.728492053218642	0.709315697389333	0.745553854389921	0.892389456613147	0.880597004692825	0.88265353080206	0.803895074506147	0.880949651672754	0.819146489377967	0.877257417025534	0.501287202698423	0.817943037586093	0.650670524723647	0.845503545162766	0.711560519373505	0.707181131073333
cg12840719		BodyBody	0.103090923849346	0.287374946006092	NA	0.672806375613673	0.308246788182759	0.639713105678386	0.747241682560047	0.147969227056366	0.116658525816967	0.821770624079809	0.575154925256728	0.819565547458541	0.700313071348119	0.853250563703329	0.791043913181886	0.850157263887564	0.767545322316815	0.356615424380604	0.501641388463225	0.711920333721077	0.408641173369087	0.135808630665672	NA	0.700171609488658	0.660368270892817	0.745864662161824	0.538614395860345	0.741543096680922	0.495239424573399	0.854130085542496	0.322196007403901	0.83901177592308	0.307793654012169	0.0747508489971779	0.403299511951876	0.0878096136846601
cg12847373		BodyBody	0.233972851209571	0.235244772852393	0.572554303299302	0.396511796705298	0.0556111937909926	0.137022599048667	0.0497801156088958	0.266415441667404	0.127975070972853	0.660005999453031	0.039492444077167	0.395618647590098	0.140853052601181	0.557666262399605	0.569303561624047	0.204120075521057	0.0323465581927691	0.0525534963790878	0.469366803898351	0.035136889711086	0.462253548735859	0.0420893868935647	0.68685539907366	0.419177830950865	0.532111774596396	0.145712932876923	0.481020095391406	0.234884997236359	0.36400351437454	0.0663778631507013	0.03556755931087	0.406891834797004	0.442090411397146	0.0323095323013473	0.117216980637163	0.249212642259428
cg12862537		1stExon5'UTRTSS200TSS200	0.909662750637855	0.933354702737372	0.930883203592205	0.909818419558631	0.86674122278018	0.952599891055754	0.928629101308984	0.908428447961901	0.939816347188328	0.947384155714992	0.924772449851852	0.942805071299314	0.927221572832691	0.951214874261185	0.934267979392122	0.953289454261478	0.881756333226316	0.954154913503247	0.903693522679129	0.892526587319043	0.885562992440203	0.919816434559549	0.949712721495977	0.882648961376248	0.88052605142805	0.924186932264632	0.94078437188762	0.92721225755031	0.911723626353284	0.935593093851908	0.941687834922082	0.919343999190259	0.964968527752047	0.931892726661624	0.863281811627592	0.83372385544096
cg12903171		Body	0.451459077088608	0.383948602246336	0.495019358894167	0.499942758888227	0.443604995642737	0.286841198131081	0.337475887205587	0.387622328721203	0.435912282618658	0.451731650686308	0.294131000014108	0.466776469098687	0.486208320544227	0.350368929031067	0.380352952522175	0.356999528378312	0.435861408984641	0.43040602708648	0.487916870509746	0.467415982782071	0.517696780074931	0.387550212301042	0.504280906611863	0.490414642590195	0.519094132054406	0.451812871824343	0.453939215211598	0.318531531036446	0.500672804326809	0.225604100327116	0.423209605191363	0.48109833199727	0.344942709988929	0.472656000471682	0.517574694459229	0.44028523221806
cg12949760		Body	0.630136072256304	0.840802501362208	0.751512859641688	0.455127748809235	0.772914603863842	0.760998055614402	0.743776045473673	0.778046666765463	0.63281451739204	0.927293427757015	0.786072654047221	0.898327598081327	0.807811273323515	0.720200954299631	0.88193296776573	0.66708952812297	0.371925658171782	0.833593754416519	0.745982044871518	0.798094207068073	0.668324038124346	0.9198697596302	0.790677285887422	0.783552983202298	0.588448131405217	0.880957114215941	0.893784357175951	0.784919494809763	0.827294715220522	0.780379635213481	0.831581092400491	0.836115445052429	0.846744677966962	0.61147768172879	0.718131028066365	0.528929439212686
cg12981137		Body	0.0196010037185329	0.174508170631013	0.0138320677864013	0.0117260560377014	0.0133455160951987	0.0114251600957766	0.0132825924520219	0.0146851904183872	0.0110085333299045	0.0149945329899352	0.0098109305542948	0.0112213571529967	0.0148257284842116	0.0134086078872674	0.0120619504862903	0.0117476341454009	0.0124993696122242	0.013608132097182	0.0169818048128311	0.015243134332	0.0150302371198185	0.0128115072262661	0.0124173001289069	0.0172433869242722	0.0177452962264537	0.01272158131244	0.0137023280972062	0.0113086031952534	0.0154942480511623	0.0134485070048542	0.0123613670598766	0.0123960247464153	0.0109086572080529	0.0123516037977787	0.0164022194439097	0.0114247953711187
cg13060154		NA	0.232388481933356	0.67160584723873	0.131242670258086	0.538799673321984	0.186243379716469	0.0560022600653781	0.0988626615137431	0.507831664436347	0.304710073992967	0.704847422151639	0.671032857814772	0.785288454048843	0.188293840918335	0.719765064949784	0.593423977750661	0.0477935205384104	0.201038663793225	0.236204035754299	0.272614994481133	0.328662881307973	0.45781804925855	0.578024349348368	0.727630720018592	0.668561563226878	0.720444310186184	0.70553280171547	0.48160929117923	0.595881113936853	0.304655191830219	0.0855991977458379	0.119773196095227	0.214377833685734	0.115673762154216	0.0639898313177357	0.304571914564321	0.317651375406384
cg13263114		BodyBody	NA	0.218430340507729	NA	0.173837085825292	NA	0.28953358253489	0.183640644074926	NA	NA	NA	0.115365143516914	NA	NA	0.158971150847079	0.196341574224178	0.189215998010663	0.132619782646583	NA	0.250350537310062	NA	NA	0.150539472271642	0.174605719731391	NA	0.249038604954887	NA	NA	0.19758925966176	NA	NA	0.167588381923717	0.233171170188662	0.246867885550787	NA	NA	0.204302336250846
cg13301003		TSS1500TSS1500	0.560261413169407	0.596031266330031	0.842277373434638	0.351691237018084	0.54891801494443	0.914937871644312	0.589253539386365	0.283803822813579	0.503397626563897	0.899837056017514	0.164152428316965	0.795746361968629	0.561936341729003	0.912633610764614	0.866011078381951	0.660184864760339	0.433716939732067	0.558579369711026	0.773444540340909	0.816135152237794	0.572655059527091	0.601258741823741	0.583277352369113	0.760519367208635	0.287755245620589	0.899466834737989	0.572306306081242	0.395330743939345	0.682290838469323	0.375898234149561	0.250623971224859	0.861052762439529	0.641587338581214	0.843376901139869	0.46936481807636	0.541149725771033
cg13343486		Body	0.0336042202663162	0.0220100700328422	0.0182243670648581	0.0181219797415429	0.0182152109920552	0.0168689408397282	0.0166167472328665	0.0186189681929195	0.0445440512909571	0.0194437471904911	0.0157189568071318	0.128059029142513	0.0293480318702036	0.748682824851852	0.238416960898711	0.139243629798135	0.0195204263618353	0.388902505725943	0.407057937088358	0.01685653555585	0.430495081683253	0.0184979399256889	0.646324494839343	0.0727075417315574	0.0237297367015365	0.0201820284994365	0.02216136653428	0.0664551172172198	0.0197422243638596	0.0199155432029591	0.0170900879307013	0.016681961823415	0.476721393191855	0.0190573399741301	0.0221380272938208	0.0157627822689238
cg13398291		BodyTSS200	0.379248828700774	0.448564772414066	0.530983409414315	0.428034899070333	0.344901492036264	0.178654363713054	0.506356897879208	0.147414352568915	0.288803102802838	0.480772211200894	0.341245353100923	0.234616196397863	0.465234950664757	0.474778136149786	0.675406156951101	0.481993888014554	0.062836887305771	0.279180759049018	0.539945868317231	0.0829743619788669	0.511985326856437	0.516690454853949	0.436994979508457	0.60561366518052	0.0685051650177528	0.501442249748074	0.315566555485068	0.368637456199348	0.6170499472863	0.590832035885398	0.0781184482044429	0.484739334383454	0.74719568714836	0.0495771231703226	0.246244017976324	0.308597261444493
cg13431205		TSS1500	0.645106113498784	0.851433856300362	0.787587185346615	0.556046123975881	0.777882143599897	0.925914843550434	0.511604386434892	0.66660343247236	0.592361781313957	0.912481926611333	0.734061421911512	0.5730807919285	0.752762837391062	0.917807886624428	0.821518687607168	0.608137923119597	0.396181330118955	0.809904844477168	0.742405248915789	0.781146352515039	0.685597154787768	0.872802550716423	0.914619816584278	0.797949715504074	0.477950337051455	0.804577830955669	0.752106037299932	0.755120981168396	0.850506339705697	0.908764884150199	0.869890742169611	0.855630410581732	0.916289953371562	0.522965060383474	0.725986541706058	0.537917639928063
cg13434842		Body	0.522747984547024	0.712117089355276	0.344764524500743	0.604778389443875	0.567191083416526	0.713028220676305	0.68094370906306	0.551014676748879	0.510410690435836	0.681192819615322	0.593008209401458	0.806538231820207	0.662869260764312	0.743979701051522	0.725709126593371	0.727893685554292	0.566515204930361	0.631523473921884	0.574740839043997	0.548550697996477	0.531929729171925	0.710394200648197	0.7188249878315	0.576280268092778	0.717838675848531	0.697808848717468	0.571302160865511	0.625132680478039	0.588787995410795	0.666655143884194	0.618145793129301	0.670273996739855	0.82060164761003	0.189460366501498	0.525789819147582	0.486586153433146
cg13462129		Body	0.563103769368546	0.715457519382962	0.809091609783158	0.517085322086582	0.601263014525502	0.183670830743685	0.423806789031282	0.357776876032638	0.378964025924377	0.856338911024532	0.5219300295606	0.774586092786312	0.506020327635282	0.644038155012902	0.815271242571688	0.822608046796623	0.609238716489232	0.777144956736285	0.730065813403431	0.249417862278007	0.572555463780237	0.589852965600496	0.776806173989498	0.496396017834369	0.155253369528681	0.649509625957993	0.708263095478969	0.754996768422887	0.76292822546221	0.838052094945632	0.106180057415116	0.801960342926195	0.66437444718693	0.111469992911832	0.459171620737725	0.422104266373694
cg13518327		TSS15001stExon	0.0742360456435872	0.0517778093872152	0.070157893199158	0.056449715976694	0.0558452117086073	0.0420793181285966	0.0433304252987413	0.0423979388844958	0.082966794128753	0.0594885495250695	0.0286885070445767	0.0548915996400675	0.0904708556875005	0.0363978771238319	0.0476839040959423	0.0290153550765713	0.0369186330483371	0.0709774750743996	0.0702914056939558	0.0739673512754707	0.062673166810565	0.0533476951064	0.0860044450547739	0.0728787140207196	0.0996190863178467	0.078764133108001	0.0765403398391295	0.0368554529421964	0.0685410534724832	0.0569791465866491	0.0456086577386739	0.0487231805918158	0.0306027670462163	0.0496262969249556	0.0716848354577192	0.0664953945670848
cg13550608		TSS1500BodyBody	0.822480945288307	0.908915996984072	0.889347145258474	0.701296124313284	0.874078549376905	0.95121079828157	0.95205896763453	0.85698310598447	0.830336248153887	0.957279349157302	0.93682244275481	0.951999323293627	0.838378471446105	0.785211305049116	0.868210278975196	0.931100362366776	0.769919958375392	0.957678909497613	0.891201204442301	0.956745770577516	0.877286067686043	0.961813468988115	0.955392985062516	0.923735870267122	0.468750036191253	0.923631969568366	0.912399115553794	0.893963575351711	0.920233468471227	0.933062349856418	0.892889628771839	0.806364587075314	0.942268695591038	0.931218914152098	0.89453873422898	0.81799119635248
cg13641903		3'UTR5'UTR3'UTR	0.525186876521902	0.748220745872453	0.640465753733673	0.655315655475585	0.459938484428609	0.72389657955764	0.589211110578575	0.459620629111577	0.503797636310214	0.689047078505033	0.613082454261808	0.50580949472561	0.550479322627316	0.785535762483876	0.695722380017945	0.780165202039804	0.317855667898097	0.652901751697702	0.679643698316501	0.341680564676902	0.539369968763578	0.405331207513634	0.699879883506211	0.577008449152507	0.220549720052064	0.692546779951279	0.471216798733565	0.573007252841159	0.62498206617503	0.466664221695789	0.55061813682935	0.61916032501732	0.826180194646774	0.264401075981598	0.533480300198258	0.392326344661674
cg13697378		1stExon5'UTR	0.544462132646743	0.808016539064849	0.838646438016505	0.564508919181973	0.594029830280634	0.607219586445605	0.822137016512945	0.681425145063692	0.544137065851154	0.94693649113985	0.910744391423912	0.920547957260653	0.793005119980023	0.957830528877214	0.837603608202018	0.811269079895714	0.456594549032216	0.468037139180728	0.741880265244731	0.748979132884896	0.617154956083685	0.875245455235449	0.970933397276396	0.775407491010444	0.869645042735703	0.473305440037401	0.639191414680499	0.785626571047011	0.705564665255705	0.8149277224211	0.851322492788003	0.504770327439325	0.951837068927174	0.911282617261354	0.686814408288534	0.58278556203539
cg13801381		1stExon	0.0378981155864167	0.0450834608860522	0.580965584679755	0.107914472707317	0.0460767728059895	0.0362609552529416	0.0407774697626837	0.0805671963946511	0.0280827174264692	0.761238062072956	0.386913810292425	0.195435925359988	0.0976121909255706	0.806952369350698	0.719213573178923	0.0427642869299186	0.0362646295569621	0.0441979414291997	0.609232092914064	0.0558006893669952	0.593840370693369	0.0839303317769374	0.0477839042659969	0.0486075415064193	0.0718009641556041	0.56295474864424	0.577529542000716	0.0520162040282985	0.675361314255222	0.585403580402628	0.0590983153800954	0.199930938209815	0.0495920186190675	0.0644492575558701	0.436012658602673	0.0949087356156173
cg13846866		1stExon	0.10822760082483	0.0767017391440684	0.0953707711556809	0.099318703050839	NA	0.080388812565828	0.087174275517169	0.126970814776212	NA	NA	0.0822861564182762	NA	NA	0.0740426562408862	0.0726092513367417	0.058438186663266	0.0515531678173102	0.142658466926062	0.118652482553639	0.10321519256287	0.104235184485351	0.102576959002325	0.240706962256206	NA	0.16139238530345	NA	NA	0.0579832343566019	NA	0.127079403994115	0.195640716355618	0.126668963080899	0.0483295702098153	0.0702940172308605	0.121582030114504	0.0546167734502971
cg13917504		BodyBodyBody	0.55977272808007	0.500694125069501	0.70974195141075	0.622586430901914	0.602791767237589	0.546332047552196	0.454277623888917	0.456271624221073	0.546808181117321	0.570480220077132	0.402612315301731	0.613412781952328	0.571293766938995	0.809709410661088	0.730838902604972	0.474547729242959	0.493559745090992	0.533439570744017	0.560411605585056	0.639843477554858	0.601001959723929	0.560020192049632	0.557719782416717	0.614172127039779	0.537719574455989	0.56165766360612	0.689385301753522	0.448570359608327	0.608056904265761	0.58831040854952	0.496728234084425	0.537842390118269	0.46697148920636	0.554059047345311	0.584231380962663	0.526861125122815
cg14001035		3'UTR	0.554959935018996	0.766562095244239	0.645867213984152	0.928523376630677	0.912899071827413	0.713189421249124	0.679286251540096	0.707591611558094	0.556507639394635	0.622697549391506	0.362023748321329	0.635139428419807	0.693440875807032	0.921145248019034	0.724428491021694	0.934579885982676	0.669613629920315	0.673501881405985	0.470973617410861	0.887081092875829	0.835985503553656	0.892727843081562	0.598861378198893	0.671411481332154	0.799201340030735	0.483501679560724	0.700648159104394	0.780935860704609	0.513041385245849	0.92583561743966	0.181205432471205	0.776904087758857	0.943098943825679	0.820273203715085	0.421903068421174	0.911942494769603
cg14144305		TSS1500TSS200TSS200TSS1500TSS1500	0.430295932165938	0.697644499660461	0.565247532822188	0.484130636756157	0.530745863165968	0.681248863426509	0.492801666533046	0.539850381333436	0.203268585068187	0.724765410762463	0.0652806362679664	0.872258116384768	0.611496781171451	0.475493721355883	0.488343032208239	0.516889978153285	0.547054456417613	0.591750757505669	0.607965337041786	0.189049701963956	0.409517246075307	0.584305521871685	0.775080576874442	0.446646058965448	0.271242909082872	0.751521322091968	0.570281355731963	0.596318879004148	0.599891561863889	0.816877997588443	0.635092224062946	0.696101848624329	0.489539297538447	0.156710587413132	0.208906421709801	0.239995269342497
cg14167596		1stExon	0.086489986926103	0.459015422311727	0.113970675584215	0.28889192453429	0.106503499264577	0.315223433666244	0.287739177083243	0.0911334061800565	0.109130389657168	0.82100948294041	0.0946041723740795	0.104674278203387	0.105740128364588	0.368867543495844	0.454228691955403	0.0648465974690672	0.0449958586559949	0.0686684948645075	0.118091406430911	0.0954354838527882	0.217836121467314	0.0590232651942731	0.0579987411916428	0.147120298834647	0.0720899991151274	0.229546163936349	0.317893372078985	0.220936248346858	0.128190702328387	0.153670386028525	0.074767982839596	0.111121295036193	0.076108413325415	0.0630275260734654	0.099856030986252	0.167961528348215
cg14203179		NA	0.516534653393603	0.463444602842439	0.600029498855094	0.706354904211595	0.522135855781879	0.484843625845347	0.688811612431507	0.457914885121751	0.486288175960274	0.831742095597817	0.449964453475568	0.542984856772127	0.630549253427399	0.684454054430077	0.764987012826073	0.649565634307068	0.458474838945274	0.544763307035502	0.723111933917697	0.492003296184324	0.604673067595904	0.670528236968262	0.579510184866195	0.780027251196393	0.546674750196329	0.554078889466672	0.693876613713351	0.780128537503953	0.770651675059033	0.526417716562222	0.132935082160226	0.739011279531677	0.576536478116611	0.488682454342552	0.588223953408815	0.539114834951613
cg14304761		5'UTR1stExon	0.023245964957935	0.0198633933101247	0.0208640497609649	0.0185863131400536	0.0242018334795746	0.0227811699495844	0.0204380115495457	0.0257199049855533	0.0162988810915477	0.0432952956267755	0.0175189595121813	0.0188904770129103	0.0221040150104169	0.0197045894386305	0.0185015329978603	0.0159552345470778	0.0201024470857753	0.0200452816298179	0.0322941378281753	0.0202063744367366	0.0241823972998255	0.0291183239730192	0.02114047533188	0.0326687113384371	0.0233766242136162	0.0199433471271313	0.0401509617903687	0.0221916850782929	0.0265271965072836	0.0240459787589735	0.0188400262077735	0.0250509091585955	0.0172016004559309	0.0201890232914381	0.0268913906245849	0.213364682188356
cg14348532		TSS1500TSS1500TSS1500TSS1500	0.186160037239587	0.198016786797017	0.0792971130947977	0.0855189127430159	0.109939579401633	0.335536658575568	0.0518142238806406	0.409478414482176	0.240472007006344	0.795989927819705	0.0438088859318485	0.0588776005569916	0.128331512645682	0.615972351205379	0.58213865438371	0.0434957999511873	0.0520122086161425	0.185993941112946	0.580464401200047	0.0590927688901087	0.141595254821924	0.198176871863643	0.0769146252951998	0.0934966938236008	0.058800540565542	0.0936473960151114	0.112108034097399	0.296013440254774	0.0850429184491343	0.161517949798696	0.0556650598534937	0.0541807641556055	0.0360222567521287	0.0523948498703446	0.132670392226614	0.0982117374254263
cg14455307		Body	0.0392646100676301	0.0307793253751036	0.0569222314079967	0.0347121299313972	0.0313669451435278	0.0331532719189296	0.0268865803002392	0.0325508156804758	0.024869727004816	0.0390169968938028	0.0266813356424585	0.0629539296783628	0.0369363916462033	0.0235018329256875	0.0229222260974083	0.0264557610733876	0.0342308860262405	0.0289581475121268	0.0463418232863817	0.0498048559942934	0.0419173766908057	0.0542089661994879	0.0308014709109413	0.044788668080002	0.0394180377052586	0.0375115398098011	0.034212517804952	0.0211050840260271	0.0406124480036046	0.0391505636363198	0.0418985021082621	0.0499441057309587	0.0254593614061041	0.0414688098199037	0.0419602647644738	0.0239734186471937
cg14645650		BodyBody	0.8533686374289	0.828155834546282	0.859735208424212	0.834132317308835	0.884813317181103	0.903795150685112	0.869665583627212	0.858931753658868	0.827799180904405	0.885642264581213	0.862497498335727	0.877294920492361	0.894731957462785	0.62009929534269	0.895463848524633	0.891980146932607	0.795195900506688	0.835514087624387	0.803837304882127	0.831521767321633	0.829638698698189	0.900196504135332	0.826280649554511	0.896004974927914	0.803003858298178	0.84599560831745	0.878555091472517	0.885341173752076	0.837213816913361	0.883015952961623	0.475649957086034	0.871787323446395	0.920682732434235	0.863998046388314	0.835586164332904	0.748122607255409
cg14753432		5'UTR5'UTR5'UTR5'UTRBody5'UTR5'UTRBody	0.484094570170829	0.645009803706762	0.457227277339924	0.457853520500043	0.537327113782899	0.696980300807845	0.71054857411005	0.538560890594102	0.36992920131322	0.448551894862322	0.351597172066055	0.794954480495542	0.635003694017677	0.70048389894223	0.662672742113292	0.70114130015391	0.29268732368471	0.605154645727068	0.535131813205239	0.562172056804072	0.52271982409002	0.509619996577085	0.780018952149986	0.691071290642542	0.697228745388833	0.524207868409247	0.510346515114644	0.235196300448346	0.575772886343823	0.576046754003746	0.695317406609934	0.69131741787523	0.755911986864111	0.596718967160095	0.319223189370332	0.367875253961162
cg14958635		BodyBody	0.49248492281334	0.66461945135817	0.577492057068844	0.489979805474818	0.302665804454733	0.529868383729408	0.600393573751088	0.448908179689038	0.375784256029312	0.834661490641839	0.725893328385469	0.866186443378801	0.633814949673048	0.79922075857592	0.711215184910784	0.529765133361992	0.0710582329413675	0.399267557231309	0.599858296342414	0.129157053269272	0.533262374898441	0.649508504445405	0.541722626942935	0.479878779016697	0.0582599285814669	0.237188388182766	0.65697455706217	0.658572062409319	0.710001476376844	0.555193094355608	0.241085741644622	0.697511902325902	0.78695918336543	0.0478637549768565	0.259885863234771	0.249931718644051
cg15043975		TSS1500TSS1500	0.0651749347598708	0.473034521009707	0.0994510738137183	0.0951590364341099	0.337502936242476	0.306089977303367	0.0453611383846489	0.0510027367138799	0.0653570743492949	0.121646273200713	0.0627251033141759	0.100529740164849	0.1060941653734	0.0339601006525414	0.0446157998740551	0.0573065885465001	0.0446235102808174	0.0570440215025353	0.0564336541036093	0.0623744217736153	0.095019828614083	0.0963949056064065	0.0545673212339276	0.0685720251711166	0.0537002749490652	0.158507647246761	0.135476055153419	0.0589929190181155	0.311380495385607	0.0589519738181064	0.0767685447354312	0.400592356556357	0.0369611806390917	0.172741467319382	0.0692396031687166	0.204272130386891
