Composite Element REF	Hugo_Symbol	Group	TCGA-3H-AB3K-01	TCGA-3H-AB3L-01	TCGA-3H-AB3M-01	TCGA-3H-AB3O-01	TCGA-3H-AB3S-01	TCGA-3H-AB3T-01	TCGA-3H-AB3U-01	TCGA-3H-AB3X-01	TCGA-3U-A98D-01	TCGA-3U-A98E-01	TCGA-3U-A98F-01	TCGA-3U-A98G-01	TCGA-3U-A98H-01	TCGA-3U-A98I-01	TCGA-3U-A98J-01	TCGA-LK-A4NW-01	TCGA-LK-A4NY-01	TCGA-LK-A4NZ-01	TCGA-LK-A4O0-01	TCGA-LK-A4O2-01	TCGA-LK-A4O4-01	TCGA-LK-A4O5-01	TCGA-LK-A4O6-01	TCGA-LK-A4O7-01	TCGA-MQ-A4KX-01	TCGA-MQ-A4LC-01	TCGA-MQ-A4LI-01	TCGA-MQ-A4LJ-01	TCGA-MQ-A4LM-01	TCGA-MQ-A4LP-01	TCGA-MQ-A4LV-01	TCGA-MQ-A6BL-01	TCGA-MQ-A6BN-01	TCGA-MQ-A6BQ-01	TCGA-MQ-A6BR-01	TCGA-MQ-A6BS-01	TCGA-NQ-A57I-01	TCGA-NQ-A638-01	TCGA-SC-A6LM-01	TCGA-SC-A6LN-01	TCGA-SC-A6LP-01	TCGA-SC-A6LQ-01	TCGA-SC-A6LR-01	TCGA-SC-AA5Z-01	TCGA-SH-A7BC-01	TCGA-SH-A7BD-01	TCGA-SH-A7BH-01	TCGA-SH-A9CT-01	TCGA-SH-A9CU-01	TCGA-TS-A7OU-01	TCGA-TS-A7OY-01	TCGA-TS-A7OZ-01	TCGA-TS-A7P0-01	TCGA-TS-A7P1-01	TCGA-TS-A7P3-01	TCGA-TS-A7P6-01	TCGA-TS-A7P7-01	TCGA-TS-A7P8-01	TCGA-TS-A7PB-01	TCGA-TS-A8AF-01	TCGA-TS-A8AI-01	TCGA-TS-A8AS-01	TCGA-TS-A8AV-01	TCGA-TS-A8AY-01	TCGA-UD-AABY-01	TCGA-UD-AABZ-01	TCGA-UD-AAC1-01	TCGA-UD-AAC4-01	TCGA-UD-AAC5-01	TCGA-UD-AAC6-01	TCGA-UD-AAC7-01	TCGA-UT-A88C-01	TCGA-UT-A88D-01	TCGA-UT-A88E-01	TCGA-UT-A88G-01	TCGA-UT-A97Y-01	TCGA-XT-AASU-01	TCGA-YS-A95B-01	TCGA-YS-A95C-01	TCGA-YS-AA4M-01	TCGA-ZN-A9VO-01	TCGA-ZN-A9VP-01	TCGA-ZN-A9VQ-01	TCGA-ZN-A9VS-01	TCGA-ZN-A9VU-01	TCGA-ZN-A9VV-01	TCGA-ZN-A9VW-01
cg22778981		Body	0.0490484351802726	0.0643204994176303	0.083403294279316	0.332483173705757	0.0373439882490053	0.147841698994832	0.0527015864146342	0.077601078928004	0.0310324328188146	0.0476954979940857	0.0358105331798742	0.208103009665599	0.102351208230117	0.059402792980825	0.180651448264304	0.0974838598705097	0.0447253490561739	0.109141693238197	0.0855450802837341	0.136902940892445	0.13329898830787	0.132531403877152	0.125956295691518	0.0419285795539793	0.172518893340165	0.0831757697768694	0.0657423063344973	0.0578484789003352	0.230613909966498	0.0428273952152412	0.233435597917217	0.289810367927364	0.0459243242001584	0.0651395622035672	0.0573608656552553	0.0389385076005834	0.0778254749892688	0.063488626232765	0.0845588340283733	0.116802967796886	0.113889448128029	0.0729087464208577	0.0430802667302696	0.104385628484536	0.0919502604247268	0.0413803802728142	0.0514359258240775	0.0470618139178695	0.0565565029125561	0.0473363729309061	0.108612003741542	0.0782222320225956	0.101005605770448	0.0446038666928642	0.0367890853031439	0.0750696720643029	0.0524113665141917	0.093738349486309	0.103695628988021	0.0687049948165897	0.0389595664341952	0.116338567977029	0.298069088594349	0.076263137633855	0.0521618262548388	0.0525202221960616	0.0620901693854449	0.051103418897815	0.0527594289980214	0.0619448783525809	0.0635989383066569	0.107778760845857	0.193773819180004	0.0443782586695324	0.0498415070972026	0.0667828295691214	0.106647723164431	0.0349650192974369	0.054871005477607	0.239611067222865	0.147803427326625	0.0761576993480537	0.0382366572444221	0.0805003450224141	0.0713332127296232	0.0345087465333859	0.11258758276933
cg22799321		Body	0.0749732032133954	0.0493362776125744	0.050342381060721	0.0619490772317	0.0552848018038448	0.0476005168281597	0.0491892467473876	0.0717975358764572	0.430633144635349	0.0350077056874788	0.0580156859470674	0.0485744646401096	0.0692393367892707	0.0493458433882684	0.0435688453932959	0.0444498591604534	0.0528044693463457	0.06779212159429	0.0997462579028209	0.0524561890607242	0.0755860666576625	0.0377853256648838	0.0493895037735118	0.0406446850405407	0.10632370680673	0.0673025677421286	0.0590777069298355	0.0467757508174903	0.0533288385514067	0.0404363841795088	0.0427465227259456	0.121233918106949	0.0476413077432625	0.0661760473665288	0.0337111698451496	0.0495085278547866	0.0353965858563775	0.0537242804995712	0.0431574299801002	0.0470372749154517	0.031686277371314	0.0365663644593701	0.0461501743561254	0.058434916777515	0.067002819350544	0.0457667566350974	0.0531107494370158	0.0521648798639229	0.0440545377294891	0.0477062788315718	0.0495502953302344	0.0483389803242335	0.0507980425923071	0.0410159632813745	0.0376773391998099	0.108386245800587	0.0486428112252683	0.0755965767764826	0.0410172426549119	0.040547700141778	0.0391451539622166	0.0651745011342996	0.0473856817139897	0.0385147172612945	0.0370047746413808	0.0340525579574873	0.052552268887257	0.0409355265413468	0.16050328361303	0.0626488614591026	0.0464347709420739	0.042727413658268	0.0431853779309138	0.0415029088183209	0.0377003591910077	0.046491093691694	0.0703396286499016	0.0364481659328606	0.130879341590937	0.0820822075895753	0.0728947611041425	0.063618779751585	0.0334657722430642	0.0457944130849716	0.0592776257216937	0.060707198992681	0.0517680885225083
cg22832044		TSS200	0.116016477578392	0.103513446714643	0.135072153700809	0.0797526399398419	0.113238878411041	0.112912477053806	0.0919811121042629	0.173641501955371	0.0638528296364769	0.11152186050927	0.109439331255462	0.0961791629605526	0.100737768954696	0.109005674264652	0.0861651769187724	0.130606162160253	0.102684240860911	0.10295660123765	0.112286345914573	0.0759926760613638	0.102864404748999	0.0836536343295392	0.0981571153771929	0.0703710464587607	0.06304379136162	0.117458179042986	0.0910640286251267	0.0886342435293205	0.109575506811195	0.115648448065685	0.084664781792752	0.11855280724459	0.0953732758408123	0.0996301881968225	0.104361605129373	0.10529642245702	0.0990493362087569	0.113366336364902	0.0902696921372423	0.115946347501876	0.100603165457958	0.0758633798278759	0.0930174097366909	0.0828014322213758	0.0972685063386517	0.0862691076434302	0.0937049309380575	0.078714607737713	0.114637490317463	0.0772182821480249	0.0898639085279374	0.111042647345595	0.0834973101791576	0.0886241383983891	0.164534928724872	0.0902799076413626	0.106947019106018	0.0972164720049965	0.110783211406702	0.0692818506784055	0.121560079968671	0.126867489279844	0.152458757399792	0.0865980373213311	0.105262488239936	0.105373664421021	0.103850090051329	0.0912968106570152	0.0845012109100646	0.0897286174010918	0.131809489910752	0.122132445898542	0.109918881164942	0.124760176683903	0.118049638438279	0.0748909819016916	0.105587614866199	0.0872771173260653	0.0942994887303467	0.0719722527054317	0.0928852773315337	0.11989636551998	0.0901404396422912	0.0836627029502126	0.0949993201617171	0.113677445882804	0.107012492013733
cg22836153		Body	0.0483458076430798	0.123669398842237	0.0337083244167418	0.060606623164949	0.0809583642427894	0.0758593107284325	0.0525973056318097	0.0861268800566885	0.0264578254733107	0.0454902916372231	0.0640385186521969	0.0718730486207563	0.0933571201069564	0.0506558705171464	0.0674811168754305	0.0543418071513418	0.0598369987174679	0.0562612717065848	0.0744616339059909	0.0748687734932465	0.0650498783262484	0.0383195377093953	0.0592119506032639	0.0366312322319798	0.115579281170776	0.0528978803567641	0.0512959831247099	0.0333213985888171	0.060361060577996	0.0458130451514831	0.0590546302725128	0.0608416737888334	0.0443284343181578	0.0433671203026368	0.0634864435316899	0.0591200103606631	0.0474532743058287	0.0514184734622982	0.0467557573295998	0.0543407295145835	0.0437408966746118	0.0405693937868198	0.0664481557014613	0.0440841144922175	0.055859512043718	0.0943380881264397	0.0431323670490643	0.0522770051807955	0.0378708905645235	0.0462770724258772	0.0607941908695064	0.0454747803188242	0.0612149174423803	0.0438042903183767	0.0284543438821864	0.03178677789744	0.0508366092031961	0.0522471146930864	0.0415070836109958	0.0444993665920171	0.041663777559667	0.0759394443810965	0.0482045192708565	0.0459477473732437	0.0787824183203593	0.0455633189481483	0.0594752858688314	0.0536151048160613	0.0470353611632289	0.112258324221746	0.0378235488351102	0.0444131500915766	0.0657625063957375	0.0465001135439505	0.044442151263993	0.0465729156859127	0.0624299369895862	0.0780131605965749	0.0537202557045716	0.083621333953384	0.043697900640959	0.0302074805087546	0.0463834285808227	0.0282844414972542	0.0410264093165967	0.0608138148986166	0.0472234707560082
cg22858288		Body	0.845142130501899	0.842110580969165	0.901533693904035	0.623928410083176	0.743341561725452	0.825491899402	0.800477979020247	0.594179594574228	0.735257111600932	0.947719555118199	0.897372838610559	0.55905127721806	0.660870573280739	0.699996408459723	0.747041483071675	0.655192290040643	0.749944455071622	0.628248863203219	0.796771470317815	0.783649626059279	0.591710925549379	0.843489876333255	0.757328875629578	0.842769586425163	0.622238480795375	0.530554426315995	0.822161686944271	0.772615513240513	0.65280315901513	0.903529258142404	0.831680817834998	0.639809488036056	0.690754121295263	0.619595040878242	0.543396758893357	0.83805909086337	0.710927711501994	0.886192301366788	0.800048197301375	0.71311403905012	0.721071994912446	0.689406983997013	0.540112793091319	0.755806747153718	0.752585404992887	0.908731214421841	0.663496170029826	0.650631001568688	0.912201008509672	0.879874603313091	0.843548533492031	0.790500304557224	0.812874279804289	0.826090514679657	0.647471857221355	0.889813969366898	0.853119411775756	0.632687438844125	0.806713728307908	0.806397327778129	0.690695875778332	0.606249722922794	0.700545595788884	0.830849930401401	0.599116538098986	0.755784622871943	0.870636641175391	0.856960258341482	0.781848708103895	0.797309353188507	0.760072271849661	0.590089901540178	0.743898512441267	0.89481544491025	0.929314010828772	0.611411698651438	0.645273495489165	0.730901963631133	0.53153991841698	0.798019292569179	0.428080345486595	0.731040091337536	0.814987821951642	0.865985164748305	0.768428845789673	0.885295902058769	0.852560398871996
cg22885821		TSS200	0.0471305826306025	0.0553194296457741	0.0436654300907703	0.0562717791778745	0.0480197356670842	0.0525496371576594	0.0434037115300407	0.0462163959245649	0.037501499148779	0.0518189454862537	0.0557611395979618	0.0504461155547504	0.0511546475627599	0.0537301917976869	0.0458894390527388	0.0508821583011949	0.0388342553987177	0.0453749106365319	0.0454981800773362	0.0467834928768612	0.0347500433785019	0.0468624219822531	0.049476551913202	0.0341042299919109	0.049532055288997	0.0478190184031779	0.0375820076207607	0.0387455112944051	0.0385039222634512	0.0482871411735587	0.0445783158184703	0.0470118780379352	0.057345245424197	0.0449964214538863	0.0330062640919249	0.0434524426112695	0.0388770856028263	0.0370421899957682	0.0436204683315452	0.0415797807803658	0.0529439277588987	0.0416809679351924	0.0534310385321243	0.0403632072428709	0.052987980967654	0.0444755271443653	0.0393989629647415	0.0476289525259742	0.0504012780914404	0.0402456697637984	0.0441776166410387	0.0297824608923555	0.0607314039283775	0.045820813533086	0.0384238354058282	0.0482847736463596	0.0514099739878553	0.0430002371022917	0.039893170290618	0.0480896280531468	0.0466915346617648	0.0431395187332266	0.0428001168734824	0.0461708609459455	0.0544676392237745	0.0475479102106138	0.0389405542842771	0.0528641170572201	0.0362686885577745	0.0420371592167231	0.0409275654313738	0.0680265066291815	0.0503665033205841	0.0486843151622606	0.0592763358336303	0.046249009230092	0.0508535115205412	0.0423595251671315	0.0659917703583997	0.0679076117119722	0.0508105955185908	0.0444853229920521	0.0590640661585942	0.0509814855450868	0.045459985886771	0.0392878052604997	0.0410524105340814
cg22901840		BodyBody	0.603400484032024	0.534054273747868	0.766184145746246	0.449486021737255	0.791957672700984	0.738787657603727	0.826274801063891	0.574929965114104	0.746452022037315	0.740546078687687	0.924002036757197	0.519126337320403	0.47715195684909	0.732484304983298	0.531236701311157	0.690242103429195	0.762723424540837	0.71496202584962	0.741153941026124	0.695636430133285	0.655209425329804	0.772664892754501	0.72829616953654	0.80145434027097	0.701685681648472	0.604579025243333	0.398259555234385	0.80306038424419	0.572681408829056	0.88983963752479	0.803059655678523	0.508182779945105	0.801249855312622	0.492698339481044	0.820270963218508	0.835686068865852	0.760185300911637	0.865574645661136	0.827632363394406	0.7408275711298	0.689094729370067	0.594552402659096	0.835731624337978	0.511259020051886	0.814867722641732	0.46508152877049	0.559341212747523	0.883516145635643	0.800776174076871	0.797393246686559	0.557919864123607	0.488707511442554	0.725689822240092	0.844257981922157	0.640395572961677	0.831641132902152	0.883638874475992	0.525472372145582	0.795285405606816	0.809215901381803	0.736611184495573	0.536125131945327	0.600169806243509	0.795314295435475	0.842380297761861	0.727785158881126	0.229452798486997	0.715535372521648	0.848197455136477	0.703694601434005	0.622960307011591	0.666811823838182	0.601251951288656	0.840710759167966	0.84637089384174	0.520002634841949	0.643575287158909	0.294342000064182	0.458714624178405	0.589925684204582	0.700673061182344	0.670251620138353	0.822992186391118	0.779623797203817	0.721478973041008	0.891233250420477	0.689923965219551
cg22956483		BodyBody	0.635963811357674	0.162194449529565	0.558733766008304	0.293537666896645	0.461760407289414	0.529571054007638	0.568289741248436	0.194369130335394	0.331414885807623	0.282097489165182	0.296861158358876	0.282902780266304	0.317960795399825	0.586146243274829	0.253828160596573	0.31336968478157	0.437795539943315	0.378262659555456	0.517622724408209	0.363990121323781	0.297046291630099	0.50956167184029	0.403489004217476	0.604206511038926	0.38581815871555	0.430231101143031	0.47404661629948	0.448118195755524	0.373305943892832	0.209312545143457	0.464270514852607	0.38390012935635	0.236642665076095	0.191135474597368	0.595019545273637	0.683266754352821	0.491650855792965	0.28378916347798	0.425684253330961	0.458568255795823	0.185162681216888	0.372541154651466	0.50223622896199	0.396819611530076	0.299007981207327	0.222176119298395	0.150698980802544	0.282515890410329	0.316491286008377	0.346307991034934	0.333069711589976	0.366433277268114	0.323681418966958	0.414644192231123	0.330768139313753	0.477875751215978	0.78183248978031	0.396819862039005	0.297166417287209	0.375452667291598	0.487918769488898	0.302368048993751	0.316975764254359	0.517734791270195	0.539664777397148	0.335778146082242	0.128084283071725	0.202793673001354	0.414157308771647	0.356595567519956	0.338170084365556	0.2686781264486	0.431727932395924	0.595575954535492	0.604920312851906	0.38109040340049	0.284365270915182	0.367890657196244	0.393131692466864	0.361604791493552	0.3452080585208	0.384480997429181	0.278033835922997	0.58867381841878	0.407978341721913	0.488089961822943	0.395678125498187
cg23051664		Body	0.0351841613076128	0.0446092084263167	0.304232385116627	0.0309081430459794	0.028164446600135	0.399388797896255	0.0409858306103319	0.0300050818925664	0.0265019173083926	0.0654505907213065	0.0504190929266554	0.0376326568788057	0.277542204357471	0.0299690541503404	0.03550814300332	0.107470757402042	0.0441747915169693	0.030257241162045	0.0266430208820813	0.0312744408387689	0.0294755978484333	0.431902341461269	0.0737781275707925	0.0478812977712694	0.0261930341647106	0.0396005503360223	0.0207045214752135	0.0250764616142775	0.0267737799147445	0.0194833082585736	0.377499875115454	0.0283079255585691	0.0312625840449838	0.10364642655312	0.0247757899310042	0.385761158298279	0.033334392708605	0.232032482982434	0.0242436810621789	0.029846796454329	0.0264884262767908	0.0260007935162115	0.0431161562393276	0.0298143816547533	0.0300760316934411	0.0311015986910598	0.0330040604447102	0.0289904381424396	0.0303101333316645	0.105686089527535	0.029940996043157	0.117205109558588	0.0297723598392672	0.0343834190395833	0.0333343417076908	0.0219208738006074	0.0263190033148982	0.0288415323276784	0.343778690219813	0.0585876812760679	0.160966204421318	0.043721091589692	0.0306089744379719	0.040123471087502	0.0464981597526632	0.182375826585924	0.0429601548671132	0.390481395375931	0.293138274953278	0.32512453761921	0.0372351267004662	0.0673105321324936	0.251308706115609	0.115169491190902	0.0336278147108621	0.273449084379708	0.120080739137042	0.03568983763759	0.071244187487499	0.0702454287351737	0.0681321793605718	0.02756368816386	0.277219035690345	0.0271603263000923	0.0482746552724425	0.188843114329359	0.35454951094545
cg23058901		TSS1500	0.733972192515896	0.603748864248738	0.733412305227494	0.444202780902774	0.728853002057107	0.594688993709739	0.818640310498778	0.840617856468474	0.7837790302115	0.782526384273781	0.569084286725823	0.515629957552094	0.620797373286658	0.652991554016689	0.669338745054387	0.564337214775585	0.750223958185991	0.656118238655006	0.62047370778811	0.660156929898695	0.485881552977543	0.714975663602543	0.632470952037423	0.794016335865156	0.638654223012657	0.700308018473041	0.779941471738399	0.724721043493381	0.543914834784884	0.671355430808113	0.636760676915658	0.51677795300118	0.712564960610997	0.751805381164111	0.752409340221059	0.80727659024276	0.632437067668243	0.753739667995727	0.740491385588145	0.746490333646204	0.574062000731143	0.678821363578037	0.7210942805996	0.622829736728457	0.665888712684448	0.843387041485198	0.822507927312787	0.802626318081074	0.83972122567117	0.760168959382807	0.45379149139714	0.606029544655919	0.715388700308831	0.832347164851895	0.710859133592102	0.805021640697628	0.886644051120093	0.801511520385025	0.66983601681855	0.721067886613807	0.801918000342615	0.552577198649289	0.356714176177533	0.668492719836651	0.817249171389875	0.678935089119398	0.756806650891682	0.747203720007747	0.719183962213712	0.726900646682419	0.646608657547339	0.650494424000182	0.630076612492643	0.794008371009486	0.789267934071436	0.605883405847076	0.600609625461227	0.841329177315507	0.738711339539278	0.59784726338609	0.645289477256444	0.502876400893914	0.806866947958161	0.737569357933913	0.762322478421954	0.825877157342201	0.752128002098576
cg23066879		NA	0.0242363128533968	0.0199705210608625	0.0364759041939901	0.0184838151020218	0.0253402863253495	0.0203428359481771	0.0282027661793255	0.0188384867595271	0.0227434420638278	0.0252672165940939	0.022952171461207	0.0214040302601987	0.0238837524876439	0.0212288764938795	0.0192050128791839	0.024985909037638	0.022924651318221	0.0249239020888798	0.0243590775644897	0.0221332664606153	0.0241636167215434	0.0257297520554431	0.022783080315244	0.0174958211555507	0.0190494036347897	0.0229845439862969	0.0226693760689671	0.0213163449709629	0.0209311968747738	0.018981537614543	0.0216199431124825	0.0263082964032948	0.022647355754927	0.0211173907539076	0.023914524872427	0.0233406307719983	0.0196000618920655	0.0232635888057778	0.0214470121592299	0.0330804313478043	0.0200334423906018	0.0223879664895448	0.024169769245765	0.0228097696132408	0.0234502668497661	0.0211502323753948	0.0216542888878027	0.034969631153297	0.0185984924661233	0.0201820579507472	0.0210488458405671	0.0205401428762943	0.0232040612096061	0.0167728560907456	0.0242941737542168	0.020864233244622	0.027702069044218	0.0215063152493493	0.0228048416883276	0.0218778959672183	0.0254577748295485	0.0215175497364752	0.0265765555273363	0.0250209667892383	0.0239855798533532	0.0206691864048015	0.0216075623923291	0.0208688333885162	0.0179818941815007	0.0199695429965059	0.047924021936492	0.0284696195184822	0.0225597732942398	0.0254417947927094	0.0176327884487074	0.0204663914337706	0.0237608663242235	0.0229484434983075	0.0204305683542055	0.0210055702053898	0.0249205525024756	0.026053276266605	0.0211331360986329	0.0241292218561488	0.0259982322530229	0.0376430992823172	0.0197634451252041
cg23146358		Body	0.0132014989749737	0.0285613328211652	0.0132825358465835	0.013811546816824	0.0171126613235083	0.0107830755228889	0.0130508398624482	0.0115754566220236	0.0122611879114472	0.0144021708121364	0.015131467371522	0.0138146006103155	0.0214773040790984	0.0120698068139639	0.0127018022264274	0.0198430775675259	0.0142640467100044	0.0196457035067354	0.0121251398947185	0.0148909243892932	0.0135546767447718	0.0175810892073647	0.427308859868485	0.0578001004674782	0.0143985108870584	0.0193325139721166	0.0145511154033089	0.0128308703212685	0.0131118717611033	0.0105211923215989	0.0132799452712461	0.109042658011322	0.017783220106708	0.0123756185522693	0.0143458036930651	0.0139020464342365	0.0144823557863339	0.01396728880941	0.0202150272173979	0.334494963641261	0.0134635396454336	0.0133039846356512	0.0127343094118687	0.0118227532311539	0.0170062482019265	0.16059949476909	0.0158056079770297	0.0134217109394576	0.0113520124585107	0.0112413731832023	0.0126044063692644	0.0142028654336147	0.0153123877461665	0.0132944724877944	0.0141408062481956	0.0112177297481432	0.0130954457662679	0.018729193373241	0.0138559040011128	0.0130763829956888	0.0120169336142992	0.01213033583479	0.0129515585893968	0.0104857586910178	0.0139387227157833	0.0131263880266018	0.0121900557856832	0.0953981349126452	0.0115225743254772	0.0115770247625342	0.0122253352029165	0.0143536511727105	0.0129472261131273	0.0127654638503514	0.0142425196873353	0.0133373729711612	0.0140325446583488	0.012271473405096	0.0167108479279451	0.0131019626262195	0.0106977958184401	0.0114023144218443	0.0140400751290289	0.0124687352411617	0.0119942047976721	0.0110330036448029	0.011657880574353
cg23207990		1stExon5'UTR	0.179923612504788	0.0596887773125843	0.190873373604614	0.056363117519944	0.233580950017693	0.365647518817415	0.0488992373547016	0.0439648143968332	0.19485634883297	0.0505354635012232	0.0240967648268774	0.06440810426588	0.114014043327469	0.0215040463470352	0.0340808174893466	0.330902719206865	0.0323198020174694	0.180999440899132	0.0796832937147504	0.352538161163427	0.043939509036875	0.0518491593125452	0.0747992582209324	0.0257184465755229	0.0956512879724885	0.0955035598680838	0.0389404145128609	0.0523869274344416	0.0583717877537931	0.0225393121180278	0.371432127778378	0.15785353460409	0.0292464376145092	0.471138327810422	0.0261147508278614	0.567352903046341	0.506546656356823	0.024440817893107	0.0251152624068869	0.0624152994808965	0.384519910713505	0.0375651357919257	0.049951552253543	0.0403591011597361	0.301842927530616	0.0398891821437487	0.0351469939141729	0.023173689565586	0.020970892834811	0.0237201895990926	0.0888346549368358	0.417115769307247	0.0314108991660737	0.0381852501985693	0.215686766052345	0.245630252385079	0.0234804193328405	0.312172487325015	0.0939625401886914	0.332515212197524	0.0221385727398421	0.0455690443606771	0.125204849767793	0.0498547723960771	0.30556688622333	0.338192236757915	0.0305403698720957	0.532784515536151	0.245611404515461	0.0263117637203103	0.481858970317596	0.0359689562550152	0.139436104750077	0.702485127311094	0.0250948309845728	0.223988854981149	0.43353239905804	0.020023377696112	0.167774845898226	0.279319329868582	0.051462400597302	0.0372995628118458	0.501801220437234	0.358927103502299	0.167924721589739	0.487073788129269	0.490215000644518
cg23257840		TSS200	0.0131094313652175	0.0140360790241862	0.0131206742354562	0.0155223143519705	0.0152059950542643	0.0118849808411771	0.0159099935045733	0.0123736998322853	0.0128742766322496	0.0126350701302839	0.0140865295304525	0.0163111315932099	0.0144279395316075	0.0118294017943693	0.0135396049523384	0.0172556233470872	0.0128388839213468	0.016654206290479	0.0120527639219538	0.0146148213558236	0.0158597863556064	0.0188465189071683	0.0113975041149319	0.0121661163333962	0.0136570336684843	0.0156607783098845	0.0171078378166743	0.0142346164109923	0.0146314062344275	0.0127838612047362	0.0137592616552595	0.0149967782718123	0.016074765016981	0.0140641307970145	0.014041539846904	0.0169393538480993	0.0184306138194509	0.0148234483992464	0.0185437748498951	0.0150899685381342	0.0140947688908802	0.0147925289294306	0.0164425352629407	0.0121499076244528	0.0194959032232712	0.0144551014496148	0.0147242903623579	0.0119153141880754	0.0126618641686834	0.0136425332941703	0.0128747577821552	0.0146644359143221	0.0159360013539774	0.0128791869417209	0.0133951582061219	0.0151689323789548	0.0102531638907353	0.0172508353718096	0.0173411000787446	0.0150736443390347	0.0146941816377432	0.0121366031488149	0.012526769305027	0.0128290427169779	0.0149989742950058	0.0148385540077199	0.0155083663581169	0.0135927383712374	0.0128889263117802	0.0128001447712215	0.0137699728488917	0.0140921616185684	0.0122051165092297	0.0133170672342202	0.0148326425484063	0.0137154545880393	0.0156098278428101	0.0130979031746721	0.0138600614973037	0.0115093447921642	0.0114701683793492	0.0148298609030056	0.0135469559800295	0.0126155169474135	0.0132125315169035	0.0133258406785181	0.0117249326391292
cg23316360		TSS200	0.0494835985736949	0.0602643624356514	0.0561117382659941	0.04953653084254	0.0481404716376628	0.0534643289715616	0.0415081231589562	0.0342804886004834	0.0531955361653646	0.0523386524262936	0.0408199221551723	0.0591222559851439	0.129738702164443	0.0308900474604691	0.0455622311603872	0.0497168148013989	0.0309026999844295	0.076898141414147	0.0804124228245257	0.0333281363187243	0.0435724736271903	0.0388699950294893	0.0590189226081786	0.0316094673193742	0.0407983197337888	0.0378058071522108	0.0314522261908293	0.0453043896968031	0.0410094489960364	0.0380958475948114	0.0370878210489348	0.069437624888447	0.0379906909050789	0.0394554176223318	0.0625801666218893	0.0273391331601581	0.0346966831772976	0.0399885576431607	0.0355292628304196	0.0377146598485226	0.0345430537234254	0.0414128881419485	0.0361486175528899	0.0510091980385729	0.0355623205129802	0.0280832464448489	0.0412008226564935	0.0340073929895419	0.0442872441020214	0.0374524085184824	0.0441704161014223	0.0586469661014294	0.050586911999456	0.0352068820795379	0.0408180644383776	0.0290394067020223	0.0391701895692389	0.203840642279708	0.0323594114963469	0.0365867497690289	0.0362255411703163	0.0816692934352645	0.0459636202697156	0.0300082275490609	0.0749656772661005	0.0366293093466954	0.0653319565728251	0.0441089734047017	0.0490197057876343	0.0338229843852186	0.0322188795594962	0.0591288317226572	0.0946569441669975	0.0466211829520691	0.0318469472064949	0.0488508023683402	0.0506759642086358	0.0367302357165528	0.0401523026889791	0.0812459381870486	0.0333189596012575	0.0364607751765968	0.0465014621063909	0.0453249162251456	0.0552306447243795	0.0390996006525776	0.428171269510963
cg23363832		NA	0.280559700093857	0.304342223575299	0.106502369550794	0.0365559881716525	0.412908216283066	0.332471435645958	0.40283765164036	0.0418957909737878	0.0356337306454888	0.0533839577668331	0.0390310162225741	0.042888608922196	0.259210912493686	0.0350084139466534	0.0726329161158073	0.116426591698014	0.0353502113992213	0.413877668144686	0.272654793142621	0.211560210162819	0.0295175891794084	0.0755220414398349	0.0796381613393883	0.039551390368871	0.105078012929555	0.0469978878459458	0.0259314027304256	0.0276238515628025	0.187964471277933	0.0234921030750416	0.0471488079744091	0.0478326002654212	0.0310792005725745	0.0234042494583664	0.0360505995539896	0.423863061880622	0.0350581313785276	0.0240320887971223	0.0325299237611884	0.03273737245406	0.0569104658587303	0.232098771274033	0.0369415612768601	0.0389692278781161	0.0343735720094845	0.351536561774948	0.0252445332532426	0.029434088364541	0.042832387525929	0.0259906727268587	0.0452269309189948	0.0393173201525353	0.0296095303719668	0.622385075981145	0.04681413563933	0.0209358124641435	0.0250625491600383	0.0400881619552946	0.144112697676593	0.0422698120520276	0.389496668484306	0.0336738970759217	0.0387457953332339	0.0321520201320005	0.0300546916170182	0.538830626036046	0.0366453230890985	0.556578851739007	0.0316443629842273	0.46750634207055	0.0459274706785833	0.403434782187727	0.0752429556809392	0.0343311632835342	0.0250475286125364	0.112144887430153	0.0340448416395759	0.238182282799597	0.0522756006797219	0.098156493071492	0.618379721101614	0.0324808747844624	0.0336865267481719	0.0320819717579703	0.149113790641374	0.106541249028551	0.209483356792214
