Composite Element REF	Hugo_Symbol	Group	TCGA-V4-A9F8-01	TCGA-V4-A9EQ-01	TCGA-V4-A9EE-01	TCGA-V3-A9ZY-01	TCGA-V4-A9EU-01	TCGA-YZ-A983-01	TCGA-WC-A87U-01	TCGA-V4-A9F7-01	TCGA-WC-A884-01	TCGA-VD-AA8O-01	TCGA-VD-A8KO-01	TCGA-V4-A9EJ-01	TCGA-VD-A8KK-01	TCGA-VD-A8KE-01	TCGA-VD-AA8T-01	TCGA-V4-A9ED-01	TCGA-V4-A9ET-01	TCGA-VD-A8KL-01	TCGA-V4-A9EX-01	TCGA-WC-A87T-01	TCGA-VD-AA8R-01	TCGA-VD-A8K9-01	TCGA-WC-A885-01	TCGA-V4-A9E9-01	TCGA-V4-A9EK-01	TCGA-V4-A9EO-01	TCGA-V4-A9F4-01	TCGA-WC-A88A-01	TCGA-WC-A882-01	TCGA-VD-A8KI-01	TCGA-V4-A9F0-01	TCGA-V4-A9EI-01	TCGA-VD-AA8M-01	TCGA-YZ-A982-01	TCGA-VD-A8KA-01	TCGA-V3-A9ZX-01	TCGA-VD-A8KM-01	TCGA-VD-AA8S-01	TCGA-YZ-A984-01	TCGA-YZ-A980-01	TCGA-RZ-AB0B-01	TCGA-WC-AA9A-01	TCGA-WC-A881-01	TCGA-V4-A9EF-01	TCGA-WC-A888-01	TCGA-V4-A9EZ-01	TCGA-VD-A8KD-01	TCGA-WC-A87Y-01	TCGA-VD-A8KH-01	TCGA-V4-A9EV-01	TCGA-V4-A9EM-01	TCGA-V4-A9F5-01	TCGA-V4-A9EA-01	TCGA-V4-A9EC-01	TCGA-VD-A8K7-01	TCGA-WC-A87W-01	TCGA-VD-AA8Q-01	TCGA-V4-A9ES-01	TCGA-YZ-A985-01	TCGA-V4-A9E8-01	TCGA-WC-AA9E-01	TCGA-V4-A9F1-01	TCGA-V4-A9EH-01	TCGA-V4-A9EW-01	TCGA-VD-A8KF-01	TCGA-VD-A8KB-01	TCGA-V4-A9EL-01	TCGA-VD-A8KJ-01	TCGA-VD-A8KG-01	TCGA-WC-A880-01	TCGA-VD-AA8N-01	TCGA-VD-A8KN-01	TCGA-V4-A9E7-01	TCGA-V4-A9F2-01	TCGA-VD-A8K8-01	TCGA-V4-A9F3-01	TCGA-V4-A9EY-01	TCGA-V4-A9E5-01	TCGA-WC-A883-01	TCGA-VD-AA8P-01
cg22678136		BodyBody	0.156092547793569	0.200296781729559	0.216573553071006	0.33888592436807	0.25217936398799	0.534932306828026	0.208095606459404	0.152420466964669	0.436965784571617	0.436174360982533	0.207619124845773	0.259245154918964	0.133395548565928	0.465510915207496	0.292710230329255	0.698695283148706	0.285523112447586	0.642109053740917	0.542277169052412	0.266253699676127	0.524770668895669	0.492728811608521	0.539062282686449	0.402758954707232	0.316740648060635	0.353766349908002	0.443160941772744	0.41196506411403	0.2609311019354	0.119863334789508	0.216467223771124	0.243864022557269	0.178351858731523	0.642207690639382	0.281510143077024	0.461787560772122	0.452579579251408	0.125468305737737	0.309945726830101	0.28790397647976	0.178055632002301	0.530792670192521	0.209429391258436	0.628881419168199	0.248293141709683	0.931969078781153	0.588641332256714	0.30963949441147	0.260585073106888	0.280531731692271	0.484456957239613	0.246923169583783	0.439653501456561	0.424492150175887	0.378688129591876	0.477045216997292	0.263807375698579	0.310751114747736	0.241948633731486	0.250459794427468	0.533057412049925	0.5310137387011	0.143859704468011	0.283490910013436	0.264860383482368	0.4070987800792	0.470143287828694	0.232744659679449	0.49641772872896	0.10963576052562	0.372444366009863	0.512586558303016	0.10089952616153	0.465893895096271	0.598653268073618	0.474219197476088	0.481196229440717	0.288535035959182	0.385681444147196	0.562735478230842
cg22737001		NA	0.0560846154742703	0.0270777110749907	0.0458725351510398	0.0307136552974855	0.0570497943103757	0.024320858205092	0.0525133520256569	0.0293212925326772	0.0302863407017175	0.0238253618261266	0.0271569165884581	0.0330921345720882	0.028037713271523	0.0294061169774162	0.0284665508852922	0.0312028004851577	0.0295727484762361	0.034336479014868	0.0697829837617216	0.0441308211226904	0.032007969127125	0.0416529203206764	0.024596863052206	0.0255823044843995	0.0235358284344038	0.0286786066448105	0.0261168964240964	0.03223142058116	0.0422225743552811	0.0302715850514369	0.0223257280868629	0.0410509956451264	0.0304193874031624	0.0429689596099062	0.0423920541158133	0.0680947543697836	0.0280881475871541	0.025694508495941	0.0313247663630151	0.0815978029836949	0.0465589101048949	0.0272239143885844	0.0248225425951825	0.033937913712366	0.04597692049186	0.0570830883857721	0.0355488185311076	0.0437223220521954	0.100353875545428	0.0374117975190156	0.0398983700884486	0.025607659561524	0.0517103635092419	0.0263688705312331	0.100662948223919	0.0303071367095246	0.0511304525468686	0.0345652300462039	0.0219444596894721	0.0248585462805008	0.0322022539691556	0.0416011764452229	0.0247106807765107	0.0340847841490854	0.0271787080123084	0.0255032039036807	0.0268111501605899	0.0584393382861213	0.0419723470074747	0.0290478470804696	0.0446834925603988	0.0321732669519809	0.0347337134996503	0.0196019219226371	0.0411028893323859	0.0402705002163862	0.0249562149172562	0.0256454405305099	0.0250175018955321	0.0322818781965204
cg22778981		Body	0.026426889512892	0.0282825822069659	0.0425843818226382	0.02922394736461	0.0270389679403051	0.023954208725002	0.0243976229316336	0.0289914387859988	0.0587321694243029	0.0285618341382729	0.0281383879214554	0.0317046183124683	0.0297583174569498	0.0259357372933224	0.0264737055368538	0.0308650847726705	0.0288203976852016	0.023193449323725	0.0270284526012735	0.0265803724639825	0.0224248236547614	0.0238220657724811	0.0267434387977907	0.0254090701766903	0.0276001627797814	0.0293164371788464	0.0283415117640892	0.0314644703398759	0.0313883409532275	0.0261831593088296	0.0291932574113772	0.0317490244841058	0.0388054823118638	0.0261858374695677	0.0299083908218973	0.0732328745937414	0.0890606151475847	0.0287945504354038	0.0246907050289719	0.372531698909924	0.024333640977416	0.0215766762242402	0.0342655440664661	0.0241564890675988	0.0588748800644338	0.0233531992629192	0.0647865894806717	0.0671566074444578	0.0333027723266109	0.0481050426395296	0.0240529487020909	0.0254447567221704	0.023143950167852	0.0253467913904608	0.0240235407056765	0.0239984218478293	0.045099796637612	0.0256743682410546	0.0247042833378114	0.0353155369971467	0.0248744824417784	0.0260917352104553	0.0318939867959247	0.0278172797583677	0.0288661169785384	0.0251168529751355	0.0479012775576595	0.0306134299480074	0.029408020880544	0.0307349399905413	0.0296129011571607	0.0310776284998928	0.0249943026727087	0.0285000358125104	0.0469620345672128	0.103809850265826	0.0253986574781026	0.0284431439514917	0.0366035735303497	0.025501295619998
cg22799321		Body	0.0295788067116641	0.0389535674882259	0.385781829633629	0.0476613953605447	0.0960599009709496	0.0577376403946487	0.0341001714855711	0.105133263897132	0.11234733267407	0.038096963767413	0.0376757335121349	0.0414145463415651	0.0333306245692333	0.0387618136685757	0.0407376978059499	0.03972509647597	0.0414294503140991	0.0353589047541875	0.391835758688608	0.0470316369425575	0.042569004275754	0.0415650980298552	0.0488808558526997	0.0463132098770493	0.208712833784281	0.0644752943897936	0.0766416884881044	0.0429554301147964	0.0419541173186489	0.0362868855672077	0.0434715148254333	0.311314448099224	0.274829844357206	0.0389845421741445	0.042767076568087	0.0575778048337965	0.0527765596988505	0.0797733788541562	0.0425355980078067	0.0381058793074472	0.044544048321098	0.0392139314719952	0.0444413264586584	0.0937874915928511	0.0436501938872938	0.031545345543448	0.0434118846710171	0.0562353598784427	0.0405680882793677	0.0427573582849943	0.0432894691171062	0.0336887215587717	0.0451735565237259	0.0372043280451982	0.0483789740529913	0.0438502486862287	0.0433544186754439	0.0288857956710902	0.0351073184086582	0.0565693939990737	0.0635179649609095	0.0464660674135814	0.0413289561516552	0.0282148092687752	0.0331027286356507	0.032788178381619	0.0453630291646429	0.0857333008189244	0.0656041769147109	0.0421784168932956	0.034322413547603	0.0476537371027594	0.0365404266949131	0.0262630189595087	0.0460912959315615	0.0477079140463744	0.077089523151962	0.0290835606183488	0.0370712290317052	0.0265831003825806
cg22832044		TSS200	0.0707267622847564	0.0737952656695682	0.0757201632529898	0.0733072372429895	0.107964177202945	0.0606546109283462	0.0745885187211829	0.089652109890255	0.122293656630015	0.0743471152968129	0.0533896787413497	0.0935257116525216	0.112877567805308	0.079996741717981	0.0573122575444508	0.0737368041968089	0.0606848816345913	0.078540161729074	0.0669155794876924	0.0512765449631602	0.0631656841642756	0.0653592386936018	0.070076615424497	0.0587828519945182	0.0670311546570102	0.0626004187495937	0.0825146493184784	0.120598217527844	0.0790966631637326	0.0724310882558654	0.0615820152413617	0.096517133117125	0.0709224668166644	0.058796443491456	0.0659469541617302	0.121800561897694	0.0780013997182186	0.0660119525195598	0.0787596093148512	0.0642404348254338	0.0978800946178912	0.0842861948132388	0.100727178997379	0.0825712616844944	0.067591483387312	0.104911826691809	0.0718579289639782	0.0675886610977225	0.0666148005077807	0.0746435618194592	0.07125955591079	0.0735645062392958	0.0886121767765753	0.0743203438479215	0.082259891661314	0.0612295789476366	0.0601443992320473	0.0666855382792837	0.0869367778230766	0.0622801178128365	0.0872132056725949	0.0805796294787632	0.0696095284370277	0.0774533111160294	0.0830940382900072	0.0657987918178215	0.105605275854277	0.184996900571912	0.0734498620166317	0.389555026439735	0.0997242336191414	0.0705789746615283	0.112673234284183	0.0906085980627069	0.0938136592238233	0.0812559758053066	0.0628459802991554	0.100155068448232	0.0858066132687397	0.0684226083574948
cg22836153		Body	0.0401045297762917	0.0356819328455813	0.0453595258650602	0.0505527823436418	0.0514191690691056	0.0421469804160843	0.0642101309931049	0.0394568228187941	0.0943844084358833	0.0535520245865714	0.072163015658199	0.0479671083367424	0.0787591256610502	0.0485326842309578	0.0432480574878549	0.0579958012195258	0.034982507609588	0.0494798007772807	0.0372068945695654	0.0389905929749979	0.0473768367669981	0.0526104877471322	0.0576010469105987	0.0451995925366829	0.0483767450632162	0.0425594233642774	0.0389799007881119	0.0431990642943014	0.05164822255558	0.0483224847876304	0.0554645390100071	0.0464088572064463	0.0602325058390866	0.0373920889586456	0.067153390968035	0.101898229890153	0.0752293195431396	0.0691698576834172	0.0461494233284653	0.0643790231110317	0.0502277707580258	0.0448951209578455	0.0489568183241511	0.0363035647648912	0.0555288353763488	0.0538711866277289	0.0548459344941679	0.0429937843302246	0.0495849692653246	0.0468175052195785	0.0691251229332552	0.0708772427628878	0.0404506365069485	0.0393005101838033	0.0624115118870264	0.0584307796157395	0.0574721382284987	0.0348857781844337	0.0332057755005405	0.0647411517957649	0.0676437684277399	0.0451408892760868	0.0416242072497485	0.0378411975249301	0.109928343094246	0.091477917743816	0.0520422934256638	0.0478626898746063	0.0485648440934403	0.0429627481193048	0.0563794276374748	0.0462857480810927	0.036072099848791	0.0721442916118409	0.0719125529804196	0.0497947789802008	0.0644409952145706	0.0470908649457743	0.0434833647836512	0.033878648886133
cg22858288		Body	0.738514907572662	0.52951334049586	0.885175547806289	0.91131757356229	0.804854969270714	0.919953234579578	0.877081012435577	0.898323128100581	0.839631830716796	0.828439725217048	0.875717605265373	0.888286286721502	0.766013404486806	0.88026365096479	0.895116854527037	0.827878146957911	0.956315298764344	0.804630229920315	0.826752368222758	0.917333648582191	0.766820860104175	0.915284735506827	0.930417359913322	0.893729040592303	0.856527308798481	0.886846631763769	0.906123270372609	0.84496541925628	0.685351604981393	0.681577510977671	0.835350888973531	0.812192584514661	0.889207299807254	0.873678453442667	0.911635378367226	0.407717457706222	0.581586929244794	0.900492869583435	0.476815213515269	0.437272967648712	0.778814606017867	0.924065003842977	0.864703914456918	0.89112725901022	0.868822567351178	0.905065559930074	0.926544695915157	0.804308677452547	0.924147030138349	0.702815655998899	0.507342203425008	0.78011934800328	0.938571897060497	0.925668909743839	0.90193485186609	0.894068864600776	0.908169494770763	0.282153072277305	0.873339850550872	0.537801565505143	0.902520516414644	0.831191426237169	0.930512558040345	0.832121345918711	0.900750336560323	0.943153391710565	0.806686674355267	0.93762239526759	0.904234328738547	0.871127158968537	0.881191847814393	0.760850282682944	0.930582285626996	0.473008281755332	0.900155214845789	0.622767244639017	0.89639090283439	0.892919710118074	0.705060554216422	0.865510332510785
cg22885821		TSS200	0.0349057461972739	0.0463118238707543	0.0443906647526756	0.0389745458454651	0.0433384312819014	0.0442233607655968	0.0485691008982528	0.0646366304765949	0.0742866494130359	0.0425010719353064	0.0442618734866347	0.047094563686137	0.0556309461718935	0.0556032705884334	0.037729422309616	0.049436032841737	0.041056312078349	0.0358556121186408	0.0438335080620972	0.0422636113892931	0.0471786266138601	0.044648717867908	0.0387294584975323	0.0374994167067316	0.0494683588332591	0.0625912363687923	0.0554619842249595	0.0635739371606067	0.0341392021674954	0.0465064697785546	0.0437563542113958	0.0475282258986022	0.038694063592389	0.0529724979169236	0.0437887713413722	0.0399254914408321	0.067894458280611	0.0426114605709654	0.052290361595925	0.056032565054718	0.0445962067856904	0.04705048759613	0.043608368024599	0.0417095638987539	0.0497181667986234	0.0570857968085997	0.0451164423424549	0.0520779186199177	0.0490094759805099	0.0519489788300678	0.0522609673087703	0.0420986798751175	0.0502676105620861	0.04878323695386	0.0454520265793948	0.0430005776811428	0.0557234111528535	0.0518888555567309	0.078433317858072	0.0482340399614282	0.0411539462521483	0.0448886636458567	0.0558906589372555	0.0445699356771841	0.0452386981697747	0.0468149603649142	0.0436549781879162	0.0451107949364914	0.0418932803668011	0.0375944749047232	0.0452884938869888	0.0330022839486325	0.0423349659417112	0.0522206999470699	0.0389746006091707	0.0475995749600415	0.0372361592937791	0.0394460214584101	0.0573768949896446	0.0539719688506838
cg22901840		BodyBody	0.497250452711675	0.919308979246932	0.620189776923583	0.63558376390427	0.78999993351524	0.904585212213355	0.750201065969628	0.938671442123976	0.783769291875539	0.86923384754853	0.64212880829935	0.904854684489657	0.930048910640937	0.783424595585447	0.926905537195032	0.916540530262226	0.935639832127491	0.907021425841239	0.853583420261567	0.851514918011805	0.922518469336191	0.894399686201184	0.909220805838542	0.937131149709972	0.782171193616975	0.871295083668164	0.91010467729604	0.881353572834126	0.893101721605443	0.90208217289765	0.875606886798444	0.897582151842773	0.920244727384686	0.927350322721767	0.941786370097424	0.816219958750644	0.665991812689817	0.878908936568511	0.933977921172296	0.567760572500006	0.843749570591217	0.950248638523389	0.919068576498328	0.895948809423755	0.759101411833797	0.924863921360008	0.83117861539176	0.698676511229348	0.928749976705179	0.810615836799595	0.593346111739909	0.90338758947479	0.770108721117898	0.944237793935103	0.918380449882393	0.885398577781936	0.928033847492695	0.947976493505922	0.914561145244241	0.847580811663251	0.936589626993997	0.904228282516631	0.735962617100991	0.875267598540759	0.907605388688072	0.95751904645075	0.884887381225942	0.924870749280838	0.877479909457316	0.912000509443506	0.864354829738118	0.832586807306428	0.949938151142295	0.805799026379961	0.587758872548291	0.759997736406921	0.799796246578873	0.932183506529032	0.81164973248651	0.940462314712081
cg22956483		BodyBody	0.0716690892881772	0.0927728921331604	0.121973848859155	0.0848447154565468	0.101261971409679	0.0761248691682511	0.0772988351564233	0.163600958169786	0.118854722580296	0.074029546153828	0.0739176914588666	0.0538977187823989	0.0701780735297678	0.175236228020904	0.260618286673558	0.162943163661165	0.0472860971767	0.110817792734383	0.0896553693870769	0.124850876000745	0.139469868269544	0.0631101533177072	0.0503690426703733	0.0917680113299592	0.0577017915183721	0.249719917826729	0.0487188816288381	0.0811329123162634	0.120149372298861	0.0681285507357553	0.152795672215798	0.0912521009784454	0.0875584681966914	0.0612774868317188	0.0500318867816718	0.11279644787563	0.219920245419609	0.173188619698249	0.196420283709982	0.209783691037642	0.12443031259395	0.287700625805905	0.0926785991283404	0.091017575261432	0.138713880824201	0.0879619656774879	0.134196615929133	0.178036963467941	0.0736328864290446	0.140820104180821	0.070444240297651	0.273846134170524	0.0628405926062339	0.0876255588380488	0.0820191591574324	0.262016078753945	0.0953887527887048	0.067790231528347	0.101743662954378	0.092825042437504	0.104966732544754	0.120483752783808	0.0864464603465886	0.0651106395112262	0.0757578466551436	0.0656635434715685	0.101813412576605	0.16946045081209	0.0732456183418728	0.0679250455648389	0.124675437591077	0.13714596200892	0.21606785447357	0.066572736721551	0.0951610328238877	0.167538233271398	0.217746346582716	0.048242774380629	0.120858746023327	0.108339485914859
cg23051664		Body	0.0231228559682934	0.0246085960022723	0.0547728890836801	0.0313866343667474	0.216943296352936	0.132442615910976	0.0322620700874294	0.140879791808991	0.133835584691985	0.0230586021003496	0.032891793510183	0.0386512529451747	0.0307818644644869	0.0773161679213639	0.0358426401122142	0.0321897113092001	0.0268771536316645	0.0981027158898881	0.0360446682856524	0.0977254564033818	0.0260244937116339	0.045406988016034	0.0268306937077265	0.0917790622224062	0.0284730700136468	0.0293636144573685	0.0342610734546446	0.0280506621468417	0.0356555281836036	0.0288732085569929	0.0459726382931459	0.0617071722410817	0.102501321549575	0.0509508135743774	0.0274103806622764	0.0270821066298893	0.0186595431707121	0.0378085522185263	0.0251180428201685	0.0728525714509265	0.0370845619883465	0.0303820026174345	0.0330387942720337	0.0280824005408538	0.0573155168249834	0.0554252759132804	0.0300350888046036	0.0360147722336672	0.0326478116927215	0.0206163923660968	0.0370617364014006	0.0277380306959428	0.0615657831828715	0.0280523167655812	0.0469604869638241	0.0362824283245906	0.0639786050498032	0.0277625525105613	0.034966256539192	0.0353932236702431	0.231064902379329	0.0499683419175068	0.0626463724695776	0.0259168069957755	0.0235329437488765	0.0369993723377005	0.0325346605702003	0.121290434839867	0.043948236820973	0.0799746798304777	0.0348131055256044	0.0184938341235383	0.0233402691213377	0.0291685319527571	0.0291207967362081	0.0297294592626067	0.0288398730455518	0.0287648659673739	0.0595429819152985	0.0310491989458434
cg23058901		TSS1500	0.873768100274165	0.856214054297786	0.886358406824432	0.916136041257275	0.9007209861776	0.8959996726196	0.864639136476875	0.875349413660959	0.812704782927522	0.832534613542091	0.9205515154494	0.926827831225542	0.848835637963122	0.865565105805832	0.915844269292349	0.88519869009996	0.914373674196854	0.893318321243523	0.859917270753569	0.909851300545677	0.887352632629242	0.912661128233436	0.881507062900096	0.897868620615558	0.867522520172082	0.918069460791206	0.883482780933398	0.867733826276337	0.844832830729305	0.900511250968754	0.851209099506551	0.823270079721187	0.876890184891509	0.894897578463221	0.911737498273942	0.772587776639348	0.593977847552901	0.916315975558056	0.898677243878278	0.765848838167589	0.867810484867364	0.914151853057248	0.880884305454192	0.840290576138217	0.752859219909347	0.820713769297212	0.736518956535137	0.813662369874569	0.854142631507024	0.72506718130947	0.868131076058861	0.879462054891891	0.881540500090688	0.919836532726512	0.853242635276031	0.861475879159815	0.885596508076384	0.926925086040024	0.905765293524249	0.869588707213262	0.910751923607481	0.802874927026285	0.916567936305818	0.887158700030347	0.879309053001619	0.916803699002422	0.785157696116556	0.899887339630822	0.868395082938072	0.868116518944334	0.82873548677611	0.890571240397146	0.89614208094533	0.874605952721283	0.804426867076691	0.754293449914025	0.898809615184196	0.853817364218353	0.829835796045931	0.926467265948419
cg23066879		NA	0.024642877116357	0.016796106080553	0.0216436350564065	0.0207270957600019	0.0154390384186734	0.0201069058689664	0.0224661979864818	0.0215373476467125	0.0314889285509587	0.0160052497925117	0.0169109636162595	0.0210249761388412	0.0192879275168211	0.0194913585678031	0.0162194697205757	0.0185560960816308	0.0193244006245664	0.0210762011459491	0.0176411386161326	0.0181979139499549	0.0198262701731569	0.0316982279044852	0.0184037414662242	0.0285615250427934	0.0190484710599967	0.0206033095475204	0.0180563599360101	0.0143961371183969	0.0189922960688195	0.0179088493041668	0.0208156224976381	0.017095485131281	0.017216799404984	0.0175727591071169	0.0176355822259875	0.0178614728882523	0.0209305387898607	0.0206556121652936	0.0224931713610089	0.020520436572063	0.0205140727112228	0.019696011829809	0.0183013470328055	0.0198422019675543	0.0228111951417339	0.0202762830490451	0.0186044695877394	0.0168150403807533	0.0178628162813194	0.0170925738288382	0.0289995781407288	0.0179377637844272	0.0305251199223817	0.022481316627888	0.0230485939020343	0.0169839565780259	0.0178729249566424	0.0277097235601343	0.0206468026302327	0.0173303794748036	0.0179621028249898	0.0230246499909576	0.0176850277860344	0.0202373375994273	0.0161550920222211	0.0188059960678704	0.0254575372905889	0.0278416451680458	0.0194111270971461	0.0209337396322101	0.0206992838564924	0.0163312309004646	0.0227686771678364	0.0186419044646959	0.0214131617486632	0.0202953471887002	0.0175363875391316	0.022670009868075	0.0188936430182979	0.0156623898005834
cg23146358		Body	0.0111870400714355	0.0113243263886905	0.012909002097075	0.01129400767542	0.0116663882855105	0.0111949813419054	0.0108007480484752	0.0129338212558926	0.0141748189519523	0.0116459864669209	0.0134531982960006	0.00992655826977096	0.0120504306291579	0.0125299505352649	0.0119266774169934	0.0113294049372946	0.0121109341077381	0.011303047713701	0.011073638476809	0.0137576790359528	0.0105459549903195	0.0128627679102994	0.0136774232707887	0.0114669365956216	0.011847623365342	0.0129160144814963	0.0114502432996122	0.0126098465316019	0.0123932076317393	0.0103107148698292	0.012650723416712	0.0134574882662927	0.0114956944136824	0.0118930036089627	0.0106059874282928	0.0119514066334192	0.0114883444732121	0.0119766878521092	0.0123189573551313	0.0125825142036023	0.0118613564077337	0.0110215058396099	0.0120745499242384	0.0113326139305634	0.0119929951051294	0.0119020239722353	0.0125902864796129	0.0122515932486355	0.0122556307464036	0.0110852061884788	0.0103385968221779	0.0129364777158503	0.0122298277546684	0.0133199401555297	0.012563019753857	0.0161420074216331	0.0124277874996568	0.00994899162036334	0.010598863877793	0.0120950592594761	0.0119597055712096	0.0120939033412893	0.0115206544467546	0.0126405109438072	0.0101426628484256	0.0130627847621831	0.0128964631953164	0.0125560322858582	0.0138317177283957	0.0106010358693864	0.0132041770923952	0.0125477326096036	0.0107507274052284	0.0100673024530555	0.019456274357616	0.0118865117036956	0.0117642978301921	0.0123307823430264	0.0143314096075699	0.0134357537646393
cg23207990		1stExon5'UTR	0.0189881956807263	0.0177844139388858	0.0193972591514232	0.0174365025823445	0.0162005410004498	0.316943894924572	0.0184570348529717	0.0201988808262181	0.0363970984891548	0.0167713339216802	0.0184940324987307	0.0300272159147991	0.0152802431836303	0.0182192153338295	0.111552858449791	0.0175173118916071	0.019392954228445	0.0293411445271101	0.0192907609062222	0.0338534419587661	0.0191057064119023	0.0218023302013174	0.0160611164339136	0.0276003202175722	0.0157584191034955	0.123354574503147	0.0350943089379702	0.0205541150037298	0.0307382458149953	0.0168756402951286	0.0240876845005323	0.0182884860396658	0.0373389116337879	0.274439151125352	0.0231840567760273	0.0185065994031274	0.0292079157378749	0.0191072067309638	0.0819802887300318	0.0191257881074928	0.0170045017052957	0.210927194094524	0.0188321032255799	0.0157964691449649	0.0665967137880024	0.0219891112463162	0.0209587604401121	0.0206656536859194	0.0251416931379865	0.0248357742384355	0.0242636735867079	0.0170274177320232	0.098252515373232	0.0212173314933036	0.026301991183231	0.153306307666675	0.0207169402765673	0.0169791182284243	0.0184564582963422	0.0235027735744553	0.0260010548844045	0.0241251742826134	0.0163895630296546	0.0551103219430714	0.0163070479386951	0.0209759188758643	0.0232361632773048	0.0740521803393095	0.0349874636268869	0.0340900084147298	0.0205413552907584	0.0170356697862236	0.0167179755175075	0.0198492206579501	0.0140466750639328	0.0174170521443136	0.0158823334146532	0.0147157298001231	0.0172176238118124	0.0154082857665217
cg23257840		TSS200	0.0135967943560901	0.011115555470003	0.0129103828685436	0.012408447277415	0.0120721714216537	0.0122246802447433	0.0130056043343459	0.0131353026590553	0.0125633431282768	0.012065372249419	0.0134354210132889	0.0132359541220292	0.0117671825245102	0.0125709393694747	0.0117817868476787	0.0136211275945286	0.0124922405585861	0.0122965001303881	0.0122515510097666	0.013481268173385	0.0115439457784785	0.0149605470810645	0.013050663998061	0.0115948213871115	0.0125561299378002	0.013298952947311	0.0146104941877888	0.0143021039203921	0.0118760840939038	0.0122343221290341	0.0129771139974674	0.0153164317055784	0.0145494601696737	0.0134044152657709	0.0119494279667646	0.0124677546597422	0.0143371277142274	0.0153208491026527	0.0138184299440468	0.0108649192962534	0.0116315963893892	0.0125324740294424	0.0139512043063475	0.0123301712439093	0.0128309731587845	0.0138200112021495	0.0132754679876561	0.0139795555580095	0.0124203881696613	0.0117649479839733	0.0128560200930385	0.011982226976342	0.0124851535978551	0.0124026889966376	0.0128356100919313	0.0134088728870212	0.0142671912395296	0.0104150058964738	0.0116609787667246	0.0134887559613648	0.011851335905457	0.0115992623005428	0.0123870214393496	0.013219727156158	0.0116598060173775	0.0161343335402319	0.011733985755542	0.0132557513899278	0.01376225841091	0.0137507400795022	0.0115812433894233	0.0139107636553277	0.0122694179283333	0.0118131721186163	0.0118827067947451	0.0124970255934509	0.0138536149728973	0.0120503894905745	0.0129306542970576	0.0120212981121877
cg23316360		TSS200	0.0309260352712152	0.031846450530349	0.0414430317842639	0.031446110333162	0.0247955483959611	0.0272840294931029	0.0356477755641381	0.0331173849768568	0.040048143762031	0.0255638192553781	0.0245799019491627	0.0269668744779394	0.02902297623503	0.0305981494274226	0.0317420524865675	0.0251774471607631	0.0229690286773117	0.0295741951996446	0.0232251994526955	0.0254022130150893	0.0230559107470166	0.0276983240617303	0.0310506367499986	0.0285729053530011	0.0283840659467797	0.0286264821088009	0.0214882814557813	0.0325448591043535	0.033125521501066	0.029613719745946	0.0241632999825478	0.0299642526009032	0.0279076053216863	0.0288679224252352	0.0229903459599666	0.0291543075818106	0.055703618307166	0.0229226407931426	0.0263374250957654	0.0408472717376367	0.0315734915655799	0.0279685429207695	0.0507245959429288	0.0263024058335308	0.0390113059302438	0.0350484193582669	0.0299281970844205	0.0390347310506733	0.0299833134371529	0.0364142317251878	0.0299347269059376	0.0232838929504974	0.0336236075234384	0.032271947267658	0.033974462289121	0.0291244132938902	0.0273061606765002	0.0322211484609261	0.0462373267074641	0.0351721785568066	0.0285563342457716	0.0305614025419369	0.031343971507396	0.0268622457748504	0.0299442993129927	0.0295604788309389	0.0280447550559291	0.0272281958297488	0.0271579659678669	0.0309501704668041	0.0392204893860829	0.0304806121111646	0.0312670008118817	0.0380797287608047	0.0346458880107955	0.0314952406888877	0.0212910786222958	0.0322109742793631	0.0320955962050825	0.0296528237616447
cg23363832		NA	0.201879686227944	0.0541629799014072	0.624184033197175	0.636531184609672	0.322573710412358	0.897916943737609	0.614631533551286	0.937775746243886	0.648963306205917	0.647075184772376	0.391006856691604	0.119213318279945	0.447767398384569	0.930500688018148	0.881134285319627	0.543495260180344	0.942007240524446	0.916207605595871	0.863693811093024	0.928153177779169	0.736874169879941	0.363605693308686	0.914844619114175	0.882854222571427	0.357897159481727	0.0499702183375635	0.936646288941476	0.758090964425169	0.0669086292716878	0.254134020698134	0.322949514987677	0.491054245788721	0.920016872158844	0.167765489724462	0.357080962506379	0.508819283362187	0.0979493397130801	0.887615354478008	0.32951471157915	0.370116737951055	0.292058225481771	0.127327639103042	0.828215333915448	0.569752073654246	0.141345508866155	0.375504154723526	0.620520603889148	0.17179929636214	0.789321401714925	0.325014012004924	0.225942689770441	0.464113525065411	0.952677731581237	0.871108241135281	0.930019845630865	0.539191305635791	0.476954174466429	0.400239197480934	0.577099072333808	0.0966608090710106	0.936384443731741	0.542279999749256	0.398669751521605	0.264937284197358	0.0499018874217376	0.271963280385747	0.293680855217131	0.698545198435583	0.361012651572637	0.934944150437399	0.397868356697443	0.591375580631939	0.845414564657165	0.0318120716075779	0.737695178928257	0.191746634570184	0.71229657541314	0.0292349355044568	0.731573223215861	0.151801608419311
