Composite Element REF	Hugo_Symbol	Group	TCGA-FA-8693-01	TCGA-FA-A4BB-01	TCGA-FA-A4XK-01	TCGA-FA-A6HN-01	TCGA-FA-A6HO-01	TCGA-FA-A7DS-01	TCGA-FA-A7Q1-01	TCGA-FA-A82F-01	TCGA-FA-A86F-01	TCGA-FF-8041-01	TCGA-FF-8042-01	TCGA-FF-8043-01	TCGA-FF-8046-01	TCGA-FF-8047-01	TCGA-FF-8061-01	TCGA-FF-8062-01	TCGA-FF-A7CQ-01	TCGA-FF-A7CR-01	TCGA-FF-A7CW-01	TCGA-FF-A7CX-01	TCGA-FM-8000-01	TCGA-G8-6324-01	TCGA-G8-6325-01	TCGA-G8-6326-01	TCGA-G8-6906-01	TCGA-G8-6907-01	TCGA-G8-6909-01	TCGA-G8-6914-01	TCGA-GR-7351-01	TCGA-GR-7353-01	TCGA-GR-A4D4-01	TCGA-GR-A4D5-01	TCGA-GR-A4D6-01	TCGA-GR-A4D9-01	TCGA-GS-A9TQ-01	TCGA-GS-A9TT-01	TCGA-GS-A9TU-01	TCGA-GS-A9TV-01	TCGA-GS-A9TW-01	TCGA-GS-A9TX-01	TCGA-GS-A9TY-01	TCGA-GS-A9TZ-01	TCGA-GS-A9U3-01	TCGA-GS-A9U4-01	TCGA-RQ-A68N-01	TCGA-RQ-A6JB-01	TCGA-RQ-AAAT-01	TCGA-VB-A8QN-01
cg16065186		Body	0.508283139455063	0.341784811844203	0.530257302230195	0.420717976632393	0.0835772041942471	0.652004675548185	0.715124799622176	0.42271956061588	0.41767824532751	0.581399232829151	0.720439231552097	0.0725934697113691	0.502842920546504	0.514727948124079	0.639549621256011	0.417118682069421	0.487975746814474	0.437506595214696	0.336115582260544	0.85224917258415	0.656458442131799	0.0527412319822036	0.426179006258421	0.142292830794088	0.579620256728566	0.679468668412782	0.484550661033447	0.39897261697401	0.533644844747827	0.542506675879075	0.310271157764087	0.335185349120679	0.313524934257446	0.317155413731373	0.691572110364672	0.68936156111559	0.526619959882246	0.310865548579202	0.553129768500774	0.375331642291451	0.649578057908429	0.482165543862437	0.356949627328477	0.238344219003623	0.503586439517531	0.561685506608487	0.529280557825859	0.554621754961245
cg16092786		NA	0.441207301423231	0.272619722214765	0.313013380341395	0.362351863034622	0.456079867884752	0.711191619820522	0.8053816302536	0.642169526641512	0.329243390338668	0.517258875969385	0.703456045391951	0.539269715952697	0.382570777411172	0.802592218835555	0.573644118009187	0.312622185782491	0.568621794415361	0.457073666605007	0.180339663751451	0.750327594648498	0.677349818097836	0.0847878212318739	0.289406270029313	0.0925166820179548	0.70839863434761	0.523383806532211	0.418279843496786	0.410714049956816	0.45452589566895	0.564932757177094	0.534120994658476	0.331705433395927	0.437091990747387	0.501349051722222	0.848629234885603	0.736259968540592	0.521936407283574	0.206227866056873	0.549608601265519	0.194593262552806	0.732381808415636	0.469010430895952	0.342842799694221	0.0483936958892261	0.554277181332521	0.356019220170282	0.696912724744845	0.58014213668225
cg16179125		TSS1500	0.025326791132098	0.0819634922208808	0.0240606561120688	0.0675238927829247	0.0419451678417489	0.0263594706553812	0.0245471105338801	0.0242756647077373	0.0214547610389202	0.0255896228529383	0.0272195725975927	0.0228024403002446	0.058755125718404	0.0293685742735856	0.0274775114869376	0.0271789157331629	0.0357199209864015	0.040439010375544	0.0466607555458464	0.0223889485240722	0.0302638938351808	0.0614721482168531	0.117732683615316	0.0308496059642995	0.0288727043786125	0.0494729860001709	0.0275044136369131	0.0337225103947038	0.0275693937605572	0.0442882287324552	0.026838057249435	0.132754735703603	0.183333817185514	0.0240808012849662	0.0529743268155633	0.022335025897209	0.0311527918139057	0.0291925526505523	0.029738001379338	0.0325580915196085	0.0246060614415974	0.0386387220870795	0.026451599350615	0.0236748418994634	0.0253963126103827	0.0253429745995998	0.0235000208848627	0.0300108679078086
cg16319578		TSS200TSS200	0.596791116991529	0.444914971704551	0.774475918824158	0.531687943682255	0.52694943542167	0.917811854117618	0.843911351210573	0.844023907066294	0.65966253684895	0.675640462072456	0.803772871930093	0.0596689597383751	0.676866713280955	0.854915688650618	0.771400940687137	0.593433307689819	0.817609960491673	0.767785539177246	0.73763944286757	0.951365190199975	0.778301309541841	0.499337846190318	0.538855128965801	0.174978478290947	0.773577540608561	0.752248798972217	0.638511786174561	0.654940884043731	0.670745835576474	0.753643135991588	0.713205544183862	0.334363668386307	0.615351843420982	0.667049457551801	0.950924489358131	0.734277043889263	0.781004104534926	0.586641495505696	0.82170745599179	0.64275530080795	0.887972852150251	0.622874245253746	0.636653067378242	0.354504586720045	0.73649970950555	0.671613664348205	0.82485783840037	0.789112545474184
cg16463460		5'UTR	0.634841791726402	0.482858103235561	0.760944796685195	0.580124519666035	0.560809420790909	0.768488476573177	0.823248536869451	0.690795072782481	0.494296841849963	0.703692367320909	0.801770347855451	0.821939345798948	0.632909756221887	0.811056086846514	0.753201031964673	0.579200581590056	0.621555862004656	0.557794476440592	0.616128715208651	0.898174897351798	0.847763119978356	0.657373498725442	0.498169870792831	0.352619007052826	0.785926242539666	0.909195980587657	0.590943053086085	0.568702808803852	0.670833565676075	0.721736133940423	0.643208763851203	0.464209523750102	0.588010224043738	0.693156494829609	0.838996406438805	0.837226232197129	0.559780679744211	0.382994945862249	0.614394251912652	0.551923206420851	0.808806301867715	0.597772273356364	0.525567099761178	0.373082018830739	0.691633599052065	0.715968051626686	0.759307435891651	0.590370411034073
cg16465939		Body	0.616443606781695	0.286775129158144	0.389920814098118	0.409511277189189	0.386319899532215	0.1171967566188	0.0896268420907869	0.136273169784146	0.340280382627244	0.194861645998201	0.753658096874504	0.170920951257755	0.642900711324977	0.399347813469582	0.601217504911179	0.556955361231509	0.326912062483909	0.235773703483441	0.248337374524153	0.55278139019961	0.415046303263381	0.379628223148608	0.332134805849953	0.355623227910559	0.433254991384601	0.246698643061479	0.25098954340928	0.587818161451323	0.615529598878947	0.235288898184609	0.391905696250375	0.26748278313854	0.427923734249848	0.350327995734612	0.329182404668575	0.68058725693689	0.230574745653559	0.357359075316721	0.417539639860824	0.372211947930574	0.158552588286671	0.240181018559101	0.377746904540164	0.197177149223508	0.304236413623579	0.670802762595654	0.455611163071174	0.566389205537917
cg16501028		BodyBodyBody	0.679520685378261	0.540340512817979	0.739425461114408	0.591970409630123	0.597686504142298	0.576326247805893	0.85469959361883	0.708927206138208	0.62445830975056	0.662131640961784	0.79107157201777	0.763125577873061	0.521995193922429	0.809125641455859	0.714163539324427	0.639519714869033	0.652817990103264	0.650125916512064	0.700194745975475	0.893345068211937	0.541416058311612	0.427635691623479	0.597174234710291	0.551309011160691	0.318786621838835	0.591480849137788	0.638268677326681	0.552665639793807	0.683627273155226	0.614470639413117	0.477342543084008	0.495168155237833	0.556137157530105	0.467659684100789	0.880015517052795	0.880531834664353	0.554475700450986	0.572523174701575	0.729108485996907	0.628703576162839	0.808948153987221	0.638729356047076	0.640705019875938	0.51269611408121	0.678995586186629	0.728646126797402	0.477825507822816	0.622203037088369
cg16519742		5'UTR5'UTRTSS15005'UTR	0.767360214444997	0.637096346039632	0.829386563020275	0.746110718922841	0.831049428963282	0.905461763256127	0.938242950644152	0.789434021035292	0.703470128495946	0.876687898477894	0.883398391268019	0.889428639889054	0.841756055819756	0.938172374360087	0.864423336487404	0.77150258217978	0.803386662567137	0.793423833773091	0.87678070682438	0.939051650175223	0.900566458312917	0.758801376059483	0.821364690164313	0.718041334285055	0.940290198778585	0.797701737802615	0.77282061773473	0.82793096917798	0.865129336832718	0.313218092453818	0.780196010997087	0.730347727482206	0.858742367486899	0.769283138919426	0.881556828254103	0.917764523585556	0.800432269644343	0.741205538375282	0.802762841258227	0.735627338855279	0.760495835262179	0.779633113875955	0.883924529825903	0.745250422488915	0.88211063096159	0.790259391259676	0.893435714843333	0.843869761200541
cg16607065		NA	0.926376145505613	0.567685674042836	0.934715112640525	0.911186563100735	0.924553873045113	0.85628109855403	0.934655672570248	0.351635078029434	0.781607794235644	0.914858898888255	0.948674728042497	0.557002570426471	0.928049243891721	0.921592320515965	0.937801886304165	0.916532937903373	0.526800546863613	0.869070538758434	0.949553603157333	0.681756980945988	0.925709340343857	0.683448289456885	0.911596514481993	0.920156630280447	0.938057979230869	0.943140055682869	0.915480351345137	0.931468633780709	0.94960626601933	0.931876912784402	0.940379388394951	0.910456518140455	0.880936712189605	0.862758917700079	0.925225058670568	0.93084924441897	0.949081404283812	0.928109905326484	0.889687101299433	0.922507444594553	0.800003031626529	0.456114188105775	0.921355573738034	0.886455312559878	0.271090342629109	0.944936503792148	0.916446232730446	0.936432576408838
cg16609872		TSS1500TSS1500	0.464558987519736	0.465374145988963	0.381868605359738	0.357839882567567	0.402945802914939	0.389264920602507	0.51766480876752	0.292676476900972	0.481675429488742	0.321598657500268	0.201479219946128	0.15282809828172	0.510040516916325	0.215498660332825	0.244035363728911	0.390384196359313	0.367305663956526	0.359107629640006	0.447124409449243	0.174915272909672	0.131652332368208	0.424913083553303	0.615327878558451	0.578570939328846	0.423494911651982	0.164934104823827	0.421943356846218	0.448366610160622	0.434277291617144	0.303004429348272	0.653707162617449	0.493411068296779	0.696358387347503	0.231615921646236	0.311312845849863	0.399458356696803	0.373182369755595	0.647281618265184	0.231644622077519	0.543208535417751	0.145324320990736	0.311775449264498	0.355354056753802	0.445620384933161	0.284133290956646	0.255132420039493	0.212748204673791	0.24036795613488
cg16778148		NA	0.857338774841737	0.818318112510654	0.852116225134471	0.834400002744861	0.86418329381349	0.673646085454155	0.876057831190222	0.812017993158256	0.834750298784805	0.876890562749273	0.585157063731429	0.876731536308558	0.894080413303318	0.887614702362774	0.69602128810477	0.843163107618017	0.827689914038736	0.559271972614358	0.89035602590825	0.887553048477109	0.600923413931413	0.869645765113469	0.880902108638204	0.843374628588833	0.876898027126195	0.846428753986777	0.864255316157773	0.82225731972298	0.892324542255557	0.84082577271223	0.85832088022973	0.818751364396792	0.854805411482538	0.832111699013414	0.732014961889329	0.838828439598403	0.879244677168461	0.839637294643113	0.837765612925046	0.829074586895807	0.897740786145069	0.827672414610603	0.781668419387233	0.804294023921291	0.796865713767174	0.864313687994337	0.849062298105846	0.687987054635682
cg16794682		Body	0.892075933199564	0.598091396562046	0.597321040678669	0.868034175781577	0.751472999681208	0.378699330121717	0.928570864485174	0.384085642144036	0.81216664839479	0.811057347088632	0.670114387769572	0.611998603368794	0.87695231646107	0.918097221298268	0.913986285683621	0.930989611862075	0.442697677645374	0.478698990623195	0.548221927252291	0.529442317088179	0.889148451944079	0.909413755942312	0.925651176324325	0.887546344014758	0.777190089673721	0.847168352676906	0.913178055504579	0.883965754272152	0.916993136588453	0.921397195692597	0.900159075396164	0.564446181497359	0.912211377524016	0.556395680273026	0.507077077549673	0.20450879819808	0.621031266433892	0.899287133839331	0.92412974816141	0.851606644363479	0.901237930353276	0.869297294212769	0.862091157024009	0.893825629916402	0.500399578313034	0.675958292439932	0.410548241317175	0.892278842597397
cg16817891		TSS200TSS200	0.255854593767351	0.0258434284200429	0.0280618299438256	0.0256738760309642	0.0331835770545974	0.0432122111981663	0.0300222071478349	0.0870185217391422	0.0541372629898642	0.095931787768158	0.224961736489544	0.0314046093050813	0.0502662874939674	0.0358974654839572	0.171796458659625	0.0657851568734836	0.0278052117599213	0.12621835785631	0.0315003351121393	0.0327848078650305	0.0517775965249167	0.0346154441419041	0.369044057837435	0.0448902662718475	0.0572716934414851	0.0398780570119717	0.0390967599251411	0.0423321502075323	0.170094628078259	0.0337583239068707	0.0352414609575917	0.0348105806147168	0.0572340474867018	0.023982148270737	0.267611823610184	0.0354815126887343	0.0356573356191913	0.0383177752079839	0.0196311392774518	0.0577156583967844	0.100238333157879	0.0408396318949504	0.0264003593647396	0.0296903323596971	0.0455138625368372	0.0908404786847239	0.0370199912125199	0.0368204997245623
cg16833551		Body	0.753944490868985	0.664777190896318	0.740026569466219	0.718568029434796	0.805250021028857	0.703866158266283	0.867141448407637	0.920314976670475	0.834190262815653	0.732329059137882	0.732502031522256	0.757434314854684	0.701779962522007	0.723625765998767	0.78947619549413	0.755077669272043	0.879526697728853	0.929787855395863	0.789984885504754	0.880058019188261	0.753681082997949	0.766767815544138	0.743803125795417	0.708853731515484	0.756518257711131	0.760893487613285	0.827717389894761	0.714061434631916	0.904780771547643	0.387608816730637	0.762301346584251	0.608496089324222	0.679024334069458	0.584908177267507	0.908572114044106	0.864441537503166	0.847548546732694	0.879961234274181	0.843340516653416	0.833408392072204	0.938974386647541	0.742520325939165	0.901145618425495	0.706689514548223	0.862682319040415	0.745429746985168	0.923685334402707	0.9365277129837
cg16869108		TSS200	0.48638520198701	0.639718816172082	0.305739812231248	0.400512291793706	0.452798541708994	0.36908879000524	0.220192077767122	0.454798008689328	0.6627337258366	0.388602956228363	0.209110628759185	0.217748499435467	0.482616974859872	0.130980808766185	0.939134158917142	0.491059218752885	0.511956689517827	0.478979716564811	0.432090755244212	0.148423468360469	0.295957620719697	0.496067220441416	0.708635929778779	0.615108595754439	0.193081497940363	0.106507207260845	0.49352263953783	0.42178930685724	0.702690449162613	0.671982256878736	0.466996149728115	0.602001339871201	0.356602552912779	0.33370127257597	0.277914694103271	0.166074968535595	0.568229545154279	0.851594884627247	0.484266809428941	0.501961482947681	0.158116701621299	0.480713264092031	0.431811737682551	0.682021609668774	0.376526449303864	0.268589024053367	0.214932363503766	0.496933231192752
cg16970232		3'UTR3'UTR3'UTR3'UTR	0.0391916633005714	0.0349009633563708	0.0357742089505805	0.400574537822876	0.0390688181681671	0.0457401936312418	0.0367287325058819	0.0547008840303525	0.0375403989109902	0.0342323906426721	0.0328251173425484	0.0438497852413172	0.0391354497431012	0.0405078681598309	0.0319629354663733	0.0568264734723117	0.0528739402323893	0.0368440340670913	0.0465478113639579	0.0361245990695273	0.0318899364779623	0.0406434750912039	0.0419715226808407	0.0415153206380585	0.0371895879373834	0.0457693567589182	0.0327059081437992	0.0365275538296919	0.0462868155806038	0.506599267164405	0.0389116048122237	0.0392283012431321	0.0391767637292831	0.0379385509202396	0.0341890429755491	0.0426472135635686	0.0438948104331915	0.0412176066656421	0.0442358922429986	0.0525908156293626	0.0343192411289789	0.0450457487265517	0.0366517678743494	0.0373420612632845	0.0342487235622346	0.0530752173616248	0.0394764751138931	0.315573375908183
cg16977035		TSS1500	0.747396445761691	0.465162363672219	0.784714133913507	0.61397557762213	0.603037731273391	0.572030299141672	0.887940107650537	0.629394587354961	0.535555592007484	0.728312462313796	0.85060782989366	0.265569915590499	0.564876538725952	0.818791626342828	0.80392526503803	0.706733953271195	0.491393904565491	0.405614182776851	0.571372602214393	0.825160729666641	0.616580481052688	0.794346409574242	0.707460105609282	0.513507121959559	0.80988012224809	0.230112009327197	0.656256562576999	0.513401556794286	0.743929058958149	0.746314104026522	0.681660044924551	0.590147625305819	0.647274794892925	0.637702209350149	0.913436535113602	0.854599576376555	0.536938459095006	0.528887951868019	0.712693702376287	0.508975271814825	0.839069001647903	0.681706676006753	0.637590413850593	0.573699962786941	0.75209437509552	0.790914296628218	0.827444941049228	0.713340727156542
cg17051321		BodyBody	0.420825483191979	0.247181808064597	0.471861107976736	0.317019277115852	0.378555231059812	0.571733662201373	0.684807437545356	0.499132201790868	0.298687352788145	0.426429070060966	0.636755904542829	0.610903163009901	0.457239095607865	0.734942917294821	0.541439554027541	0.347260684528772	0.470289897730471	0.342783758730369	0.407767270009843	0.76439372031482	0.542309500288095	0.208785706057577	0.294438628643769	0.154287469482619	0.627803047325711	0.797109667909582	0.414910848155072	0.411420525985622	0.411810414917556	0.34125527270611	0.322944090115551	0.251597582935687	0.302436503381282	0.388679038571378	0.647041809035512	0.764527189554706	0.403834511087697	0.219277920771379	0.405651573169941	0.283847321964425	0.621683317345855	0.376729181356789	0.371628749820637	0.271547309077875	0.412597566778903	0.458902670848512	0.524638532157529	0.396385357716592
cg17090012		5'UTR1stExon	0.93248313679961	0.918259340488942	0.93839220888885	0.928091021066542	0.929823297021921	0.913681807308673	0.909504250180188	0.905347506207148	0.935953922399088	0.919178763510667	0.904384391232653	0.887812029377118	0.92452887235238	0.92313280449582	0.906585389808872	0.913418441839735	0.928401254660827	0.931458297512913	0.936627356809382	0.933444026001747	0.914521583857104	0.921041466059484	0.929662576139155	0.908346050184107	0.917286261604359	0.942729403475503	0.871796247844634	0.897164485231354	0.91153985513082	0.62743955455895	0.93126787004417	0.911554176886721	0.928852891285403	0.920930775524588	0.921075463007375	0.918539723070084	0.907054050178759	0.919844769638559	0.943349900887655	0.932722769345867	0.92107595846507	0.914671412358415	0.901504712967066	0.920380598471879	0.940868713353312	0.900652871086747	0.880148730021654	0.9193925944295
cg17197538		TSS1500	0.0508092796476484	0.0451678541350125	0.0324599334427263	0.041856950637012	0.0481130164705045	0.0603877115890686	0.0603201823621025	0.108781709369136	0.0676075251920494	0.043658356785871	0.0532224655208193	0.0594506562475749	0.0489397645533146	0.0485182125098215	0.0577465874063147	0.0598254793636492	0.0862741045316939	0.0731111014153557	0.0636372967337563	0.0705411585033751	0.0546004456220466	0.0587185155935966	0.0597689601840789	0.0450465653402272	0.0450164770737545	0.0469178597450707	0.0550887046521941	0.0524572617356035	0.207152232459374	0.0487373482586292	0.0768172973214141	0.0505089692787433	0.0440077762282488	0.0425960176090583	0.0817147668170495	0.0597535403817251	0.081043725458919	0.101729221677318	0.0539385905075682	0.0774274307178509	0.0549676159201185	0.0477046910479048	0.0448108795978518	0.0443357327846043	0.0453461300269246	0.0396702509977513	0.0424994279218184	0.0678639801983178
cg17229197		Body	0.675284510719249	0.712950301786728	0.217926459614193	0.577231027186563	0.589317264435122	0.287075983248954	0.18641652252695	0.414965210446769	0.668157322770759	0.395898330064143	0.577735692004143	0.116387939807581	0.3388076057492	0.124922431780696	0.943711190251418	0.457633738259563	0.440547847220287	0.504573123231132	0.550821609633721	0.137588896474957	0.192616169212204	0.445218241714272	0.813524738090626	0.829275714715504	0.162401358692219	0.126350176050542	0.39749524090822	0.644921209551371	0.919694247170923	0.644317709997306	0.393676539926794	0.65019024150311	0.456975692832182	0.32682584185808	0.181815526856736	0.113973111154415	0.524170343657436	0.895323297363509	0.357705500880559	0.647523473069565	0.186099075109403	0.458922982541358	0.583486657553243	0.774385055513309	0.342740662451483	0.467606981380581	0.11324603213491	0.402928579526538
cg17260954		TSS200	0.949446021407315	0.926114858468958	0.869538536557009	0.926621868339119	0.911317188700365	0.949051273388332	0.932614063569918	0.909312464536366	0.940362891279843	0.915785115974396	0.823182487963899	0.871017832355906	0.787313900795622	0.928029043797433	0.927600805395143	0.903890422329812	0.944035867754821	0.9373069096108	0.924145683474312	0.950238759911959	0.812297384882961	0.922602012701426	0.923202458702942	0.915578450291673	0.927796909325006	0.849707040001821	0.909196470549899	0.887329675714669	0.914527570935269	0.91034336369729	0.919839721462813	0.900478365747726	0.906243365871861	0.893046185586856	0.942837727726112	0.915144485437851	0.939680215350187	0.909500555251555	0.943249840015773	0.93806661098983	0.930536012605038	0.924067000248162	0.91032176870447	0.873938513875997	0.922973780721741	0.920495869988759	0.882538305059779	0.926145669943569
cg17289734		NA	0.0468758442456666	0.0450327491484429	0.0525290714462113	0.0546744076732016	0.0653332114572739	0.0492172004144991	0.0330920437881204	0.0560862811920909	0.0349198803078108	0.0605268432864657	0.0630778755665112	0.044513108223953	0.0529399137509429	0.0465700076739483	0.0616530607800044	0.0584702397903327	0.0518503074866578	0.0469784382961715	0.0506065893342414	0.0481199284672668	0.0635673934139534	0.046461479275499	0.0494837393879739	0.0356870807467915	0.0516573907200362	0.0470369528719097	0.0582957577790688	0.0620887179850214	0.0479539522618074	0.0437668629016612	0.0470834605530941	0.0475987329594221	0.0642300628402487	0.0487829202606186	0.0452827312159818	0.0599735983928731	0.0437900973554936	0.0503083188771672	0.0723339653675397	0.0688829291618896	0.0549211459215836	0.0504929202266782	0.0405263666596523	0.0612666214726797	0.0571986321415575	0.0561866147196428	0.046325782876305	0.0383852119892093
cg17347253		NA	0.68746024244524	0.624993449632274	0.885306874355929	0.68907941440482	0.772331740496938	0.88396839546628	0.912674151081761	0.700629677449901	0.79589482608107	0.607728212544711	0.597304466180412	0.440275890750382	0.656451117866503	0.895505291312989	0.892450548786623	0.769049998833708	0.420856710914243	0.829065341204421	0.760417620358431	0.924695556719892	0.62697993257485	0.573497940405685	0.84712622159902	0.760187543113947	0.898445823413366	0.892798949089151	0.867590363988888	0.644879952687796	0.819910764511689	0.84549172697437	0.348543488817229	0.688479896638913	0.728534314439652	0.571244056298588	0.921368045349861	0.908031129511992	0.729239191927442	0.681664555758114	0.884961537294933	0.493480166861637	0.917143636744258	0.828854324336245	0.883855917767068	0.565779057529606	0.897388214404916	0.881958343824884	0.864561136306225	0.863973642546151
cg17412258		BodyTSS1500	0.249001071155485	0.0807252736569399	0.533941953236019	0.12666410843394	0.323304500868531	0.63599898665414	0.728878971790833	0.78994077473561	0.161593804742294	0.340736919161182	0.54331020335249	0.825922141638905	0.317728719549231	0.753138114210566	0.556915226636275	0.183022631991045	0.450550622174804	0.221731226286574	0.328588317521042	0.846555933370533	0.629578847536419	0.113712331227283	0.104338744389315	0.0403360603485682	0.572875124993074	0.84183051382356	0.290597663817127	0.36014370466195	0.326021232177693	0.526149560496111	0.16148686111722	0.0845515532015504	0.249391622760061	0.360836720120929	0.80580494438974	0.827603755841976	0.328296807436446	0.0485696977743357	0.402689681679652	0.108819576864672	0.662035431536092	0.193997070195679	0.177158793098306	0.0588817562863092	0.390448803667042	0.440418222385354	0.465883538002607	0.370777403317872
cg17414107		TSS1500	0.551966051010275	0.449471820400421	0.578166242517016	0.52266107121473	0.57796158459888	0.858252835427332	0.564900279109057	0.590685770966378	0.468710251608397	0.515891650596229	0.841550170413322	0.162311017872398	0.583908717988991	0.539190804992907	0.539264609310217	0.517842942527033	0.589316764113147	0.475774129900786	0.531933675241301	0.605699867114472	0.47894381687263	0.544596610623833	0.530637125700097	0.519197181268262	0.495438098909348	0.575270660499178	0.719990896716814	0.716976855076962	0.511441399377994	0.516477033760701	0.555657995701475	0.436130531702803	0.542836254134779	0.570402117727178	0.520346974462604	0.604145387579774	0.462137384607456	0.5216306913451	0.470660785419413	0.547809128510446	0.787835270653692	0.467543678089063	0.501378607151018	0.324550514201193	0.72646559009497	0.511815215807153	0.803570104362039	0.706148671642953
cg17558126		BodyBody	0.164245433436516	0.0522370442017846	0.062266366119642	0.0690512427923524	0.0851168566304588	0.0702807622541545	0.1217320054004	0.196346047981144	0.0583135497835429	0.0703325777714497	0.107478373885599	0.0660264539812589	0.13360575467913	0.0642546153942628	0.702219337299652	0.0997385150468509	0.0622034354870686	0.0640962595975147	0.0726649886773241	0.104627160733131	0.165129844090837	0.0528293009328286	0.0695999388216908	0.131941984500853	0.0532204276998595	0.0519879328378814	0.064793924261091	0.148554528336809	0.50201805204257	0.0718916471300212	0.119658565509593	0.0447002989370585	0.062405866281646	0.109565336962661	0.0750980268454048	0.0421356865719352	0.0762854293909424	0.0738865743740807	0.0479593309057394	0.0857808879373433	0.125149412725391	0.046528356302513	0.0618822176352497	0.114661113524665	0.0939950885163211	0.279808689603658	0.0615318995363823	0.101765511525307
cg17575811		BodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBody	0.50110367020148	0.485187194570209	0.0352786878394498	0.457832541412146	0.430834220905588	0.522525594602343	0.649709311896743	0.582929635059729	0.523085601651277	0.57092793355722	0.609222140838495	0.0159122919081137	0.0215420592394	0.692044260966129	0.565970614736565	0.483850653054771	0.541562543277406	0.0482384531351357	0.0322375655770203	0.720323195634558	0.591402220076243	0.0336364619957839	0.491320365751541	0.11091243994685	0.62298367336824	0.0636587005928065	0.533956436542875	0.463136964825502	0.569496343559037	0.562190971082352	0.0262018363864084	0.433270015625091	0.529771973602048	0.551682587994267	0.697096866234532	0.689750223079215	0.0128336448651846	0.334137552971538	0.555820627921963	0.362741337124102	0.50586677937952	0.52488770284296	0.515622441581572	0.0194152639887026	0.553664228403472	0.581959664507391	0.615862891484561	0.565539010672743
cg17580045		TSS1500	0.672517071611323	0.370448777772315	0.435799772448248	0.0781161216234911	0.0963657184540043	0.0897302286942539	0.898003794687532	0.0516372082211353	0.206498220691419	0.756045673217339	0.873970488800908	0.628195841455396	0.555661022373249	0.912789426901493	0.508003890240515	0.405760314647987	0.125932565982146	0.0918388165364005	0.16187002074382	0.926286167652702	0.833014835429045	0.0564160109917902	0.517758194288903	0.121123951609559	0.0796541928547594	0.638312753231762	0.689988411594777	0.237971542031478	0.734154411246772	0.742012896092667	0.0728787930478321	0.241329838939768	0.55923045506687	0.0757291080832724	0.564960013814712	0.0482079545801967	0.44750789549464	0.157962538278155	0.328590347760816	0.523592938922417	0.650017494043611	0.674072956487105	0.42960187299192	0.0536762177436243	0.111811406233814	0.800227109897906	0.544865638886273	0.667714116632738
cg17602451		Body	0.464915719662928	0.0510768155124583	0.0652562272000255	0.0482347943415581	0.048943150156168	0.0453633846318804	0.0428887127208339	0.0333748499767708	0.0481833508183495	0.0467501999837714	0.0553886772183956	0.05057144183828	0.118921610234474	0.0496520462452251	0.388103624696368	0.343351090315444	0.0402032619294143	0.0582351100986257	0.0491548618381655	0.0397603552994841	0.425628184226174	0.0509126976742429	0.0612221632560504	0.0516518521295829	0.058112938229424	0.0638661584942323	0.472734133631406	0.111550286887332	0.527855492615324	0.420172485613039	0.065256924296606	0.0341236609493095	0.0392466176376487	0.0623916632671727	0.502636907402015	0.04858249582948	0.0503935554777158	0.0348319001323239	0.0489822298746999	0.0371312917415232	0.0498066332146658	0.0567059724450411	0.0338705699128349	0.052741923814559	0.0437655864297736	0.136403613688507	0.363943865092289	0.359281853157833
cg17663463		5'UTR1stExon	0.845506739460429	0.681981943241499	0.904284114564756	0.831711005150483	0.81331074827167	0.928563971800806	0.958771060172873	0.907789645633337	0.825784281724277	0.891161628474106	0.907307397311897	0.93242221181103	0.834698172290932	0.949208972934052	0.914754236689781	0.781254947238513	0.897492138883244	0.894081448642727	0.914544030330893	0.959244232849434	0.904637140622948	0.651986655352329	0.623251214708643	0.691450899452215	0.906946527290422	0.951860911839534	0.88851071808459	0.824589698890565	0.840710534516875	0.86733414483961	0.752411256319935	0.693048688972095	0.807869245159599	0.807864173080562	0.956881539563205	0.94572465497336	0.682398642108623	0.768269450883368	0.705160594728115	0.85393792877394	0.930039381305345	0.817107898349691	0.618577330172818	0.634645540655687	0.818778083430256	0.91424569869383	0.901779156665223	0.900017457045515
cg17686260		Body	0.912638901372277	0.890808933379578	0.938399413112992	0.276627499553742	0.823694770986895	0.938747646918869	0.933552911743783	0.304794512378981	0.884918987649789	0.674931830840481	0.837649994885165	0.455145348037657	0.923612713164038	0.939410112094979	0.883308960655548	0.705866826201851	0.924202491419234	0.609743403780592	0.922800009068504	0.910897460462972	0.901878758073287	0.933154235040537	0.890514935737736	0.839746627020762	0.906374149101243	0.942464662832622	0.905182790424238	0.909864491688501	0.643782201480409	0.449263604027944	0.701439532427985	0.923396655836808	0.527373310739921	0.900758131395787	0.871872320689771	0.676672449844973	0.875454651827361	0.598868138492328	0.764703512232105	0.925641126928864	0.797261360059326	0.86257645177018	0.82033430463155	0.762353945837087	0.788095624164856	0.87822377364159	0.696963140662547	0.829950999205493
